,Genome,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Subpathway1,Subpathway2,Subpathway3,Subpathway4,Subpathway5,Subpathway6,Subpathway7,Subpathway8,MaxCompletion,Mean.Completeness,Lifestyle,taxa_elm
13862,TARA_SAMEA4397489_METAG_OBKGIEFA,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,86.49,incomplete,Alpha-Other
13863,TARA_SAMEA4397489_METAG_OCAAFCPP,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,76.39,incomplete,Bacteroidota
13864,TARA_SAMEA4397489_METAG_OCMAOAHK,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0.25,0.25,0,0,0.5,94.35,incomplete,Gamma-Other
13865,TARA_SAMEA4397489_METAG_OFCPCJGL,0,1,0,0,0,0,0,1,1,0.25,0.25,0.5,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,79.34,incomplete,Gamma-Other
13866,TARA_SAMEA4397489_METAG_OJJKGFOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.96,auxotroph,Alpha-Other
13867,TARA_SAMEA4397489_METAG_PCMCDNHN,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,84.02,incomplete,Bacteroidota
13868,TARA_SAMEA4397489_METAG_PFMAJPML,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,95.33,incomplete,Bacteroidota
13869,TARA_SAMEA4397489_METAG_PJKGBEKD,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,92.84,incomplete,Bacteroidota
13870,TARA_SAMEA4397489_METAG_PJPKEKDA,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,89.32,incomplete,Alpha-Rhodobacter
13871,TARA_SAMEA4397489_METAG_PKJFCHJO,1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,99.28,assimilator,Alpha-Other
13872,TARA_SAMEA4397489_METAG_PMFBIFBE,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,99.22,assimilator,Alpha-Other
13873,TARA_SAMEA4397516_METAG_AALEPAOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.57,auxotroph,Actinobacteriota
13874,TARA_SAMEA4397516_METAG_AKNNEAFL,0,0,1,0,0,1,0,0,1,0.25,0.5,0.25,0.5,0.5,0.75,0.333333333333333,0.666666666666667,0.75,77.04,incomplete,Archaea-Nitrosopumilaceae
13875,TARA_SAMEA4397516_METAG_APKDJONF,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.5,0.5,0.25,0,0,0.75,95.39,incomplete,Gamma-Other
13876,TARA_SAMEA4397516_METAG_BBMGPPDB,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,78.41,assimilator,Gamma-Other
13877,TARA_SAMEA4397516_METAG_BGFIPJEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.35,auxotroph,Bacteroidota
13878,TARA_SAMEA4397516_METAG_BINMNKIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.53,auxotroph,Alpha-Pelagibacter
13879,TARA_SAMEA4397516_METAG_CJNFLEHD,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,90.22,incomplete,Alpha-Rhodobacter-LowGC
13880,TARA_SAMEA4397516_METAG_COCNPILF,0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,90.3,incomplete,Gamma-SAR92
13881,TARA_SAMEA4397516_METAG_DCDOIPBN,1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,97.22,assimilator,Gamma-Other
13882,TARA_SAMEA4397516_METAG_DNIDNLGG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,auxotroph,Bacteroidota
13883,TARA_SAMEA4397516_METAG_EBBGLPFF,1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,86.2,assimilator,Gamma-Other
13884,TARA_SAMEA4397516_METAG_EDFOGEAE,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,96.01,incomplete,Bacteroidota
13885,TARA_SAMEA4397516_METAG_EMKDJPMG,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,94.04,assimilator,Gamma-Other
13886,TARA_SAMEA4397516_METAG_EOPDNKOK,0,1,0,0,1,0,0,1,0,0.25,0,0.75,0.5,0.5,0.25,0,0,0.75,84.53,incomplete,Archaea-Poseidoniia MGIIb
13887,TARA_SAMEA4397516_METAG_FGBONFPL,1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,88.9,assimilator,Alpha-Rhodobacter
13888,TARA_SAMEA4397516_METAG_FKGBAKDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.98,auxotroph,Alpha-Pelagibacter
13889,TARA_SAMEA4397516_METAG_FLFMOOJJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.71,auxotroph,Bacteroidota
13890,TARA_SAMEA4397516_METAG_FMMDGJLF,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,90.08,incomplete,Alpha-Rhodobacter
13891,TARA_SAMEA4397516_METAG_FPEECNPB,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.5,0.75,0.5,0,0,0.75,95.92,incomplete,Bacteroidota
13892,TARA_SAMEA4397516_METAG_GEGGKGPC,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,78.42,assimilator,Gamma-Alteromonadaceae
13893,TARA_SAMEA4397516_METAG_GGJKOJOC,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.333333333333333,0.333333333333333,85.64,incomplete,Gamma-Other
13894,TARA_SAMEA4397516_METAG_GNHIGIFJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,auxotroph,Alpha-Pelagibacter
13895,TARA_SAMEA4397516_METAG_GOKBCAFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.46,auxotroph,Bacteroidota
13896,TARA_SAMEA4397516_METAG_HGGIMKLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.21,auxotroph,Bacteroidota
13897,TARA_SAMEA4397516_METAG_HGNBAOFA,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,96.14,incomplete,Bacteroidota
13898,TARA_SAMEA4397516_METAG_IHKMLABH,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,96.94,incomplete,Bacteroidota
13899,TARA_SAMEA4397516_METAG_IPKOIBKJ,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,79.16,incomplete,Gamma-Alteromonadaceae
13900,TARA_SAMEA4397516_METAG_JDNABDEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.28,auxotroph,Bacteroidota
13901,TARA_SAMEA4397516_METAG_JOOBJBNH,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,89.9,incomplete,Bacteroidota
13902,TARA_SAMEA4397516_METAG_KIEAOOHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.72,auxotroph,Alpha-Pelagibacter
13903,TARA_SAMEA4397516_METAG_LNDPMEGG,1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,96.9,incomplete,Alpha-Rhodobacter-LowGC
13904,TARA_SAMEA4397516_METAG_MAMMIHFL,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,94.27,incomplete,Gamma-Other
13905,TARA_SAMEA4397516_METAG_MBKOPILO,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,82.65,incomplete,Bacteroidota
13906,TARA_SAMEA4397516_METAG_MGMAALPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.82,auxotroph,Bacteroidota
13907,TARA_SAMEA4397516_METAG_NBMHCLPA,1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,97.35,incomplete,Alpha-Rhodobacter-LowGC
13908,TARA_SAMEA4397516_METAG_NDKGCCDJ,1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,91.12,assimilator,Alpha-Rhodobacter
13909,TARA_SAMEA4397516_METAG_NFMDBACF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.26,auxotroph,Bacteroidota
13910,TARA_SAMEA4397516_METAG_NKGFDDAA,1,0,1,1,1,0,0,1,0,0.75,0.5,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,0.75,85.57,incomplete,Gamma-SAR92
13911,TARA_SAMEA4397516_METAG_NMEMKMMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.04,auxotroph,Bacteroidota
13912,TARA_SAMEA4397516_METAG_ODHMDPHJ,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,82.32,assimilator,Gamma-Alteromonadaceae
13913,TARA_SAMEA4397516_METAG_OFLOKOLE,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,88.88,incomplete,Alpha-Rhodobacter-LowGC
13914,TARA_SAMEA4397516_METAG_OPNJJJGI,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,77.61,incomplete,Bacteroidota
13915,TARA_SAMEA4397516_METAG_PCHKCDEM,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,79.68,incomplete,Archaea-Poseidoniia MGIIa
13916,TARA_SAMEA4397516_METAG_PGHBECEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,auxotroph,Gamma-SAR86
13917,TARA_SAMEA4397536_METAG_AFNFDPOF,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,79.02,incomplete,Bacteroidota
13918,TARA_SAMEA4397536_METAG_DGKMOIKD,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,92.6,assimilator,Alpha-Other
13919,TARA_SAMEA4397536_METAG_DNIJMCBI,1,0,1,1,1,1,0,1,1,1,1,0.75,1,0.75,1,0.666666666666667,0.666666666666667,1,98.2,assimilator,Planctomycetota
13920,TARA_SAMEA4397536_METAG_EOIKDEPL,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,96.81,incomplete,Gamma-Other
13921,TARA_SAMEA4397536_METAG_FFADGMEJ,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,99.8,incomplete,Alpha-Other
13922,TARA_SAMEA4397536_METAG_FFIOPBEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9,auxotroph,Actinobacteriota
13923,TARA_SAMEA4397536_METAG_GGPDDDEL,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,98.74,incomplete,Bacteroidota
13924,TARA_SAMEA4397536_METAG_GKHJOLJD,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,97.58,assimilator,Alpha-Other
13925,TARA_SAMEA4397536_METAG_HCCKAIAO,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,80.24,incomplete,Gamma-Other
13926,TARA_SAMEA4397536_METAG_HCFPJKEN,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,95.48,incomplete,Alpha-Rhodobacter
13927,TARA_SAMEA4397536_METAG_HJPOMIPE,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.5,0.75,0.5,0,0,0.75,78.08,incomplete,Alpha-Other
13928,TARA_SAMEA4397536_METAG_HNEHFNIH,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,94.76,assimilator,Gamma-Other
13929,TARA_SAMEA4397536_METAG_HNHPOKJG,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,81.34,assimilator,Gamma-Alteromonadaceae
13930,TARA_SAMEA4397536_METAG_IAMHIKJE,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,98.72,incomplete,Bacteroidota
13931,TARA_SAMEA4397536_METAG_IBGBAAJA,1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,92,assimilator,Alpha-Rhodobacter
13932,TARA_SAMEA4397536_METAG_IJGEPACM,1,1,0,1,1,1,0,1,1,1,1,1,0.75,1,0.75,0.666666666666667,0.333333333333333,1,99.53,assimilator,Alpha-Other
13933,TARA_SAMEA4397536_METAG_JCEINODL,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,96.78,assimilator,Gamma-Other
13934,TARA_SAMEA4397536_METAG_JFHDFBDA,0,1,0,0,1,0,0,1,0,0.25,0,0.75,0.5,0.5,0.25,0,0,0.75,77.53,incomplete,Alpha-Other
13935,TARA_SAMEA4397536_METAG_JKADAANA,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,98.54,assimilator,Alpha-Other
13936,TARA_SAMEA4397536_METAG_JOOLCOKF,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,94.46,assimilator,Gamma-Alteromonadaceae
13937,TARA_SAMEA4397536_METAG_KJFAHLCD,1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,79.76,assimilator,Alpha-Rhodobacter
13938,TARA_SAMEA4397536_METAG_KKDMKAOB,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,98.92,incomplete,Bacteroidota
13939,TARA_SAMEA4397536_METAG_LCONMONN,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,77.78,incomplete,Bacteroidota
13940,TARA_SAMEA4397536_METAG_MBMFBPNN,1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,98.32,assimilator,Alpha-Rhodobacter
13941,TARA_SAMEA4397536_METAG_MMAJJEPO,0,1,0,0,1,0,0,1,1,0.25,0.25,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,91.19,incomplete,Alpha-Other
13942,TARA_SAMEA4397536_METAG_NGKLCELP,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,98.57,incomplete,Alpha-Other
13943,TARA_SAMEA4397536_METAG_NIDGFOMJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.74,auxotroph,Gamma-Other
13944,TARA_SAMEA4397536_METAG_NKBAHGKM,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,98.2,incomplete,Planctomycetota
13945,TARA_SAMEA4397536_METAG_OBACDIFJ,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0.25,0.25,0,0,0.5,91.58,incomplete,Alpha-Rhodobacter
13946,TARA_SAMEA4397536_METAG_OBKDKGJD,1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,93.46,assimilator,Gamma-Alteromonadaceae
13947,TARA_SAMEA4397536_METAG_OJFGJHGG,0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,77.86,incomplete,Gamma-Alteromonadaceae
13948,TARA_SAMEA4397536_METAG_OKGHMGAD,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,96.14,incomplete,Bacteroidota
13949,TARA_SAMEA4397536_METAG_PCCNEDNO,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,86.98,incomplete,Bacteroidota
13950,TARA_SAMEA4397536_METAG_PDNELIEM,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,91.6,assimilator,Alpha-Other
13951,TARA_SAMEA4397536_METAG_PPMBDFND,0,1,1,0,1,1,0,1,0,0.5,0.25,1,1,0.75,0.75,0,0.333333333333333,1,97.08,assimilator,Alpha-Other
13952,TARA_SAMEA4397569_METAG_ABPDIGHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,auxotroph,Bacteroidota
13953,TARA_SAMEA4397569_METAG_AFCILABG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.84,auxotroph,Bacteroidota
13954,TARA_SAMEA4397569_METAG_ALILFCPM,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,88.62,incomplete,Gamma-Other
13955,TARA_SAMEA4397569_METAG_BHFKLDDG,1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,96.42,incomplete,Alpha-Rhodobacter-LowGC
13956,TARA_SAMEA4397569_METAG_DJNJDGHF,1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,79.32,incomplete,Alpha-Rhodobacter
13957,TARA_SAMEA4397569_METAG_DKAFNMNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.56,auxotroph,Bacteroidota
13958,TARA_SAMEA4397569_METAG_FDONCBOI,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,77.54,incomplete,Bacteroidota
13959,TARA_SAMEA4397569_METAG_FLCEJGBL,1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,97.18,incomplete,Alpha-Rhodobacter-LowGC
13960,TARA_SAMEA4397569_METAG_FMCKHJDK,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,87.69,incomplete,Bacteroidota
13961,TARA_SAMEA4397569_METAG_FONAPJMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.42,auxotroph,Bacteroidota
13962,TARA_SAMEA4397569_METAG_GHMOJEEC,0,1,0,0,1,1,0,0,1,0.25,0.5,0.75,0.5,1,0.75,0.333333333333333,0.333333333333333,1,94.27,assimilator,Actinobacteriota
13963,TARA_SAMEA4397569_METAG_GLIHKDIA,0,1,0,0,1,0,0,0,0,0,0,0.5,0.25,0.5,0.25,0,0,0.5,89.78,incomplete,Alpha-Other
13964,TARA_SAMEA4397569_METAG_GNPBFPKL,1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,91.06,assimilator,Alpha-Rhodobacter
13965,TARA_SAMEA4397569_METAG_HBPAKHIL,0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,76.33,incomplete,Gamma-SAR92
13966,TARA_SAMEA4397569_METAG_ICDDGKPI,1,0,1,1,1,1,0,1,0,1,0.75,0.75,1,0.5,0.75,0.333333333333333,0.333333333333333,1,95.5,assimilator,Gamma-SAR92
13967,TARA_SAMEA4397569_METAG_IJKPAJII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.92,auxotroph,Bacteroidota
13968,TARA_SAMEA4397569_METAG_JPIKAHAA,0,1,1,0,1,0,0,1,0,0.25,0,0.75,0.75,0.5,0.5,0,0.333333333333333,0.75,94.39,incomplete,Gamma-Other
13969,TARA_SAMEA4397569_METAG_KIKNJMDN,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,94.24,incomplete,Alpha-Rhodobacter
13970,TARA_SAMEA4397569_METAG_KOBFDGJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.18,auxotroph,Bacteroidota
13971,TARA_SAMEA4397569_METAG_LGMMKPIF,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,92.68,incomplete,Gamma-Other
13972,TARA_SAMEA4397569_METAG_LKLFKJIK,1,0,1,1,1,0,0,1,0,0.75,0.5,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,0.75,81.78,incomplete,Gamma-SAR92
13973,TARA_SAMEA4397569_METAG_LLNGGIOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.05,auxotroph,Bacteroidota
13974,TARA_SAMEA4397569_METAG_LNFCCIHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.82,auxotroph,Alpha-Pelagibacter
13975,TARA_SAMEA4397569_METAG_MBIHDIFA,1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,89.89,incomplete,Alpha-Rhodobacter-LowGC
13976,TARA_SAMEA4397569_METAG_MMEJPIFD,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,96.77,incomplete,Bacteroidota
13977,TARA_SAMEA4397569_METAG_MPAIHAHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.68,auxotroph,Alpha-Other
13978,TARA_SAMEA4397569_METAG_NAPDNECM,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.5,0.5,0.25,0,0,0.75,96.36,incomplete,Gamma-Other
13979,TARA_SAMEA4397569_METAG_NLJPGMCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,auxotroph,Bacteroidota
13980,TARA_SAMEA4397569_METAG_NNBGEEKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.22,auxotroph,Alpha-Other
13981,TARA_SAMEA4397569_METAG_OEMKCAEG,1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,89.69,assimilator,Gamma-Other
13982,TARA_SAMEA4397569_METAG_OGAHOONA,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.75,0.25,0.5,0,0.333333333333333,0.75,96.68,incomplete,Gamma-Other
13983,TARA_SAMEA4397569_METAG_ONDIMIII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,auxotroph,Bacteroidota
13984,TARA_SAMEA4397569_METAG_PALKDPFL,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,91.82,incomplete,Bacteroidota
13985,TARA_SAMEA4397569_METAG_PAMBBBNF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1,auxotroph,Bacteroidota
13986,TARA_SAMEA4397569_METAG_PMDAMDDD,1,0,1,1,1,0,0,1,0,0.75,0.5,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,0.75,76.8,incomplete,Gamma-SAR92
13987,TARA_SAMEA4397569_METAG_POJPAIPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.32,auxotroph,Bacteroidota
13988,TARA_SAMEA4397586_METAG_AALDNBDA,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,99.64,assimilator,Gamma-Other
13989,TARA_SAMEA4397586_METAG_ADKHDKBK,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.5,0.5,0.25,0,0,0.75,91.94,incomplete,Gamma-Other
13990,TARA_SAMEA4397586_METAG_AKNHPNND,1,0,1,1,1,0,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,94.58,incomplete,Gamma-Other
13991,TARA_SAMEA4397586_METAG_BHHPEABG,1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,89.74,assimilator,Alpha-Rhodobacter
13992,TARA_SAMEA4397586_METAG_CMLKACDB,1,1,0,1,1,0,0,0,0,0.5,0.5,0.5,0.25,0.5,0.25,0.333333333333333,0,0.5,91.36,incomplete,Bacteroidota
13993,TARA_SAMEA4397586_METAG_CNDBJFNO,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,80.66,assimilator,Alpha-Other
13994,TARA_SAMEA4397586_METAG_DHBKNKAI,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,85.55,assimilator,Gamma-Other
13995,TARA_SAMEA4397586_METAG_DHFHGGME,0,1,0,0,1,0,0,1,1,0.25,0.25,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,84.31,incomplete,Alpha-Other
13996,TARA_SAMEA4397586_METAG_DHHFIEKM,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,99.42,assimilator,Alpha-Other
13997,TARA_SAMEA4397586_METAG_DKFMECHO,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,96.6,incomplete,Bacteroidota
13998,TARA_SAMEA4397586_METAG_EMNEINCO,0,0,1,0,0,0,0,1,1,0.25,0.25,0.25,0.5,0.25,0.5,0.333333333333333,0.666666666666667,0.666666666666667,76.03,incomplete,Gamma-Other
13999,TARA_SAMEA4397586_METAG_EOGAAMKG,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,75.03,assimilator,Alpha-Other
14000,TARA_SAMEA4397586_METAG_FEGGIBBE,1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,95.96,assimilator,Alpha-Rhodobacter
14001,TARA_SAMEA4397586_METAG_GDDDCAFJ,0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,85.74,incomplete,Alpha-Rhodobacter
14002,TARA_SAMEA4397586_METAG_GHEFKAMH,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,81.8,assimilator,Gamma-Other
