"","Genome","Step1","Step2","Step3","Step4","Step5","Step6","Step7","Step8","Step9","Subpathway1","Subpathway2","Subpathway3","Subpathway4","Subpathway5","Subpathway6","Subpathway7","Subpathway8","MaxCompletion","taxa_elm","Mean Completeness","Lifestyle"
"14071","TARA_SAMEA4397586_METAG_DHFHGGME",0,1,0,0,1,0,0,1,1,0.25,0.25,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Alpha-Other",84.31,"incomplete"
"14072","TARA_SAMEA4397586_METAG_DHHFIEKM",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Alpha-Other",99.42,"assimilator"
"14073","TARA_SAMEA4397586_METAG_DKFMECHO",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",96.6,"incomplete"
"14074","TARA_SAMEA4397586_METAG_EMNEINCO",0,0,1,0,0,0,0,1,1,0.25,0.25,0.25,0.5,0.25,0.5,0.333333333333333,0.666666666666667,0.666666666666667,"Gamma-Other",76.03,"incomplete"
"14075","TARA_SAMEA4397586_METAG_EOGAAMKG",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",75.03,"assimilator"
"14076","TARA_SAMEA4397586_METAG_FEGGIBBE",1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,"Alpha-Rhodobacter",95.96,"assimilator"
"14077","TARA_SAMEA4397586_METAG_GDDDCAFJ",0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter",85.74,"incomplete"
"14078","TARA_SAMEA4397586_METAG_GHEFKAMH",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Gamma-Other",81.8,"assimilator"
"14079","TARA_SAMEA4397586_METAG_GHLGPPBL",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Gamma-Other",99.14,"assimilator"
"14080","TARA_SAMEA4397586_METAG_HJFOCAIE",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter",78.38,"incomplete"
"14081","TARA_SAMEA4397586_METAG_HLCINPKC",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",78.13,"assimilator"
"14082","TARA_SAMEA4397586_METAG_HMEMIMBJ",1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,"Alpha-Other",98.92,"assimilator"
"14083","TARA_SAMEA4397586_METAG_IEJIIILA",0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,"Bacteroidota",97.96,"incomplete"
"14084","TARA_SAMEA4397586_METAG_IGALKGMI",1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,"Alpha-Rhodobacter",98.36,"assimilator"
"14085","TARA_SAMEA4397586_METAG_ILCHCBMA",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",97.84,"incomplete"
"14086","TARA_SAMEA4397586_METAG_JFDIJEAL",0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,"Gamma-Other",85.72,"incomplete"
"14087","TARA_SAMEA4397586_METAG_JHDKONLP",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Alpha-Other",96.84,"assimilator"
"14088","TARA_SAMEA4397586_METAG_JNJCPFPA",0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.5,0.75,0.5,0,0,0.75,"Gamma-Other",84.07,"incomplete"
"14089","TARA_SAMEA4397586_METAG_JNKJFCKL",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Gamma-Other",86.79,"assimilator"
"14090","TARA_SAMEA4397586_METAG_KGACBEKC",1,1,0,1,1,1,0,1,1,1,1,1,0.75,1,0.75,0.666666666666667,0.333333333333333,1,"Gamma-Other",99.44,"assimilator"
"14091","TARA_SAMEA4397586_METAG_KHMNOPDN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",99.82,"auxotroph"
"14092","TARA_SAMEA4397586_METAG_KPHCJDEI",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Alpha-Other",98.96,"assimilator"
"14093","TARA_SAMEA4397586_METAG_MJKFHMCN",0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Bacteroidota",96.16,"incomplete"
"14094","TARA_SAMEA4397586_METAG_MLANKLIE",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",96.2,"assimilator"
"14095","TARA_SAMEA4397586_METAG_NKDPMADB",1,0,1,1,1,1,0,1,1,1,1,0.75,1,0.75,1,0.666666666666667,0.666666666666667,1,"Gamma-Other",96.38,"assimilator"
"14096","TARA_SAMEA4397586_METAG_NMBCHNOJ",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",99.16,"assimilator"
"14097","TARA_SAMEA4397586_METAG_OACGAHFM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Other",99.4,"auxotroph"
"14098","TARA_SAMEA4397586_METAG_OLNPJHKL",0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Verrucomicrobiota",97.14,"incomplete"
"14099","TARA_SAMEA4397586_METAG_OODDJMJE",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",95.46,"assimilator"
"14100","TARA_SAMEA4397586_METAG_OPBMMDJG",1,0,1,1,1,1,0,1,0,1,0.75,0.75,1,0.5,0.75,0.333333333333333,0.333333333333333,1,"Gamma-Other",99.27,"assimilator"
"14101","TARA_SAMEA4397586_METAG_PDHHONHK",1,0,1,1,1,1,0,1,1,1,1,0.75,1,0.75,1,0.666666666666667,0.666666666666667,1,"Planctomycetota",98.2,"assimilator"
"14102","TARA_SAMEA4397586_METAG_PFHBEKHI",1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,"Alpha-Rhodobacter",87.96,"assimilator"
"14103","TARA_SAMEA4397611_METAG_AEHIAKJO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marinisomatota",88.56,"auxotroph"
"14104","TARA_SAMEA4397611_METAG_AFBCMNFN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",78.08,"auxotroph"
"14105","TARA_SAMEA4397611_METAG_AODKDAIO",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",89.11,"incomplete"
"14106","TARA_SAMEA4397611_METAG_BEMFKKJM",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter-LowGC",91.2,"incomplete"
"14107","TARA_SAMEA4397611_METAG_BEMMOMHJ",0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.75,0.25,0.5,0,0.333333333333333,0.75,"Gamma-Other",97.18,"incomplete"
"14108","TARA_SAMEA4397611_METAG_BENKFIHC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Other",87.38,"auxotroph"
"14109","TARA_SAMEA4397611_METAG_BOCBIONG",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",78.24,"incomplete"
"14110","TARA_SAMEA4397611_METAG_CFKCNEFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chloroflexota",75.14,"auxotroph"
"14111","TARA_SAMEA4397611_METAG_CMELBKCI",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter-LowGC",85.14,"incomplete"
"14112","TARA_SAMEA4397611_METAG_CNBIAKJP",0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,"Archaea-Other",81.5,"incomplete"
"14113","TARA_SAMEA4397611_METAG_CPBLMLMG",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",89.02,"incomplete"
"14114","TARA_SAMEA4397611_METAG_DAEPNFKN",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter-LowGC",88.14,"incomplete"
"14115","TARA_SAMEA4397611_METAG_DAKBMODK",1,1,0,1,1,1,0,1,1,1,1,1,0.75,1,0.75,0.666666666666667,0.333333333333333,1,"Gamma-Other",76.68,"assimilator"
"14116","TARA_SAMEA4397611_METAG_DFPNKDNH",1,0,1,1,1,0,0,1,0,0.75,0.5,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,0.75,"Gamma-SAR92",77.96,"incomplete"
"14117","TARA_SAMEA4397611_METAG_DGNJPNBN",1,0,1,1,1,1,0,1,0,1,0.75,0.75,1,0.5,0.75,0.333333333333333,0.333333333333333,1,"Gamma-SAR92",97.68,"assimilator"
"14118","TARA_SAMEA4397611_METAG_DIPKNOEH",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",89,"incomplete"
"14119","TARA_SAMEA4397611_METAG_DKOCJOBL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marinisomatota",88.28,"auxotroph"
"14120","TARA_SAMEA4397611_METAG_DPDDLOJM",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Gamma-Other",92.67,"incomplete"
"14121","TARA_SAMEA4397611_METAG_EGDHJDHM",0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,"Gamma-Other",76.11,"incomplete"
"14122","TARA_SAMEA4397611_METAG_ELKLGHFI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Other",83.93,"auxotroph"
"14123","TARA_SAMEA4397611_METAG_EOJFKCMK",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter",88,"incomplete"
"14124","TARA_SAMEA4397611_METAG_EOKPFKIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",78.6,"auxotroph"
"14125","TARA_SAMEA4397611_METAG_EPCGKKDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",91.12,"auxotroph"
"14126","TARA_SAMEA4397611_METAG_FDICDOGD",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",87.38,"incomplete"
"14127","TARA_SAMEA4397611_METAG_FIJGNOME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",80.64,"auxotroph"
"14128","TARA_SAMEA4397611_METAG_FOKAKHCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marinisomatota",90.28,"auxotroph"
"14129","TARA_SAMEA4397611_METAG_GBIDPBPM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",84.76,"auxotroph"
"14130","TARA_SAMEA4397611_METAG_GJFPHMJM",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Gamma-Other",96.74,"assimilator"
"14131","TARA_SAMEA4397611_METAG_GJOAAKIF",1,0,0,1,1,0,0,0,0,0.5,0.5,0.25,0.25,0.25,0.25,0.333333333333333,0,0.5,"Gamma-Other",85.86,"incomplete"
"14132","TARA_SAMEA4397611_METAG_GLLDCGJJ",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter-LowGC",88.68,"incomplete"
"14133","TARA_SAMEA4397611_METAG_HFCOEFHO",0,1,0,0,1,0,0,0,1,0,0.25,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Actinobacteriota",92.48,"incomplete"
"14134","TARA_SAMEA4397611_METAG_IDDPFGGC",0,1,0,0,1,0,0,0,0,0,0,0.5,0.25,0.5,0.25,0,0,0.5,"Alpha-Other",82.95,"incomplete"
"14135","TARA_SAMEA4397611_METAG_IDOEFLCB",0,1,0,0,1,0,0,1,0,0.25,0,0.75,0.5,0.5,0.25,0,0,0.75,"Archaea-Poseidoniia MGIIb",81.46,"incomplete"
"14136","TARA_SAMEA4397611_METAG_IDOOEIHM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAR324",93.89,"auxotroph"
"14137","TARA_SAMEA4397611_METAG_JBINILIE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",91.66,"auxotroph"
"14138","TARA_SAMEA4397611_METAG_JFPKBLLN",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",93.27,"incomplete"
"14139","TARA_SAMEA4397611_METAG_KJJKLMJK",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",94.08,"incomplete"
"14140","TARA_SAMEA4397611_METAG_LDDDHIJK",1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,"Gamma-Other",97.17,"assimilator"
"14141","TARA_SAMEA4397611_METAG_LEHPMFIK",0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Bacteroidota",76.8,"incomplete"
"14142","TARA_SAMEA4397611_METAG_MEMFOCCL",0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Actinobacteriota",92.92,"incomplete"
"14143","TARA_SAMEA4397611_METAG_MJFJFBCP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",87.62,"auxotroph"
"14144","TARA_SAMEA4397611_METAG_NGGHIPGC",0,1,0,0,1,0,0,1,0,0.25,0,0.75,0.5,0.5,0.25,0,0,0.75,"Archaea-Poseidoniia MGIIb",78.72,"incomplete"
"14145","TARA_SAMEA4397611_METAG_NPBDIKBN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other",84.06,"auxotroph"
"14146","TARA_SAMEA4397611_METAG_OBHMADEI",0,1,0,0,1,0,0,0,0,0,0,0.5,0.25,0.5,0.25,0,0,0.5,"Gamma-Other",86.24,"incomplete"
"14147","TARA_SAMEA4397611_METAG_OIICNHMF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",89.52,"auxotroph"
"14148","TARA_SAMEA4397611_METAG_OIMMFBHC",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter",89.89,"incomplete"
"14149","TARA_SAMEA4397611_METAG_OJKNINFE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",92.21,"auxotroph"
"14150","TARA_SAMEA4397611_METAG_OPKKEMFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",97.22,"auxotroph"
"14151","TARA_SAMEA4397611_METAG_OPNMDMGO",0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,"Gamma-Other",90.04,"incomplete"
"14152","TARA_SAMEA4397627_METAG_AHLPKBKF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gamma-Other",90.74,"auxotroph"
"14153","TARA_SAMEA4397627_METAG_BKHMAENO",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",93.8,"assimilator"
"14154","TARA_SAMEA4397627_METAG_BNCPLGHP",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Gamma-Other",78.21,"incomplete"
"14155","TARA_SAMEA4397627_METAG_CHEGMPDC",1,1,0,1,1,1,0,1,1,1,1,1,0.75,1,0.75,0.666666666666667,0.333333333333333,1,"Gamma-Other",98.54,"assimilator"
"14156","TARA_SAMEA4397627_METAG_CONFBDMO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",97.02,"auxotroph"
"14157","TARA_SAMEA4397627_METAG_ENOJDCEO",1,0,1,1,0,1,0,1,1,1,1,0.5,0.75,0.5,0.75,0.666666666666667,0.666666666666667,1,"Alpha-Rhodobacter",96.57,"assimilator"
"14158","TARA_SAMEA4397627_METAG_FHCHCONO",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Gamma-Other",99.16,"assimilator"
"14159","TARA_SAMEA4397627_METAG_IBFNBBCO",1,0,1,1,1,1,0,1,1,1,1,0.75,1,0.75,1,0.666666666666667,0.666666666666667,1,"Gamma-Other",88.02,"assimilator"
"14160","TARA_SAMEA4397627_METAG_KDFFDGCJ",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Alpha-Other",91.65,"assimilator"
"14161","TARA_SAMEA4397627_METAG_LKGFGPMC",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Gamma-Other",88.52,"assimilator"
"14162","TARA_SAMEA4397627_METAG_MGFAOGDI",0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Bacteroidota",97.65,"incomplete"
"14163","TARA_SAMEA4397627_METAG_MKNHFLDO",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Bacteroidota",91.38,"incomplete"
"14164","TARA_SAMEA4397627_METAG_NBMNCCBK",0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,"Alpha-Other",84.23,"incomplete"
"14165","TARA_SAMEA4397627_METAG_NFMKHDIK",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",93.22,"incomplete"
"14166","TARA_SAMEA4397627_METAG_NJBILOFJ",1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,"Alpha-Rhodobacter",85.58,"assimilator"
"14167","TARA_SAMEA4397627_METAG_NMOAHGGM",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Alpha-Other",87.54,"assimilator"
"14168","TARA_SAMEA4397627_METAG_NPFBMMNH",0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.75,1,0.75,0.333333333333333,0.333333333333333,1,"Gamma-Other",99.04,"assimilator"
"14169","TARA_SAMEA4397627_METAG_ONLGAJJH",1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,"Alpha-Other",98.92,"assimilator"
"14170","TARA_SAMEA4397627_METAG_PFAFHOHC",1,0,1,1,0,1,0,1,0,1,0.75,0.5,0.75,0.25,0.5,0.333333333333333,0.333333333333333,1,"Alpha-Rhodobacter",96.1,"assimilator"
"14171","TARA_SAMEA4397627_METAG_PGIKIKEJ",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Gamma-Other",88.54,"assimilator"
"14172","TARA_SAMEA4397627_METAG_PPLBLGBC",0,1,0,0,0,0,0,0,1,0,0.25,0.25,0,0.5,0.25,0.333333333333333,0.333333333333333,0.5,"Bacteroidota",92.81,"incomplete"
"14173","TARA_SAMEA4397649_METAG_AGJNBBPH",0,1,1,0,0,0,0,1,0,0.25,0,0.5,0.5,0.25,0.25,0,0.333333333333333,0.5,"Gamma-Other",75.1,"incomplete"
"14174","TARA_SAMEA4397649_METAG_AIGCPNLI",0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.5,0.75,0.5,0,0,0.75,"Gamma-Other",77.26,"incomplete"
"14175","TARA_SAMEA4397649_METAG_AKGLEPGL",1,1,0,1,1,1,0,1,0,1,0.75,1,0.75,0.75,0.5,0.333333333333333,0,1,"Gamma-Other",97.12,"assimilator"
"14176","TARA_SAMEA4397649_METAG_ALFICBCN",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter",82.94,"incomplete"
"14177","TARA_SAMEA4397649_METAG_BCBEKIPJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other",84.69,"auxotroph"
"14178","TARA_SAMEA4397649_METAG_CFCFNBDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",91.68,"auxotroph"
"14179","TARA_SAMEA4397649_METAG_CJFPKLMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Other",79.46,"auxotroph"
"14180","TARA_SAMEA4397649_METAG_CLAEIDEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",96.5,"auxotroph"
"14181","TARA_SAMEA4397649_METAG_CNMCMBFN",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter",85.54,"incomplete"
"14182","TARA_SAMEA4397649_METAG_DHMMGHOK",1,1,0,1,1,0,0,0,0,0.5,0.5,0.5,0.25,0.5,0.25,0.333333333333333,0,0.5,"Alpha-Other",79.28,"incomplete"
"14183","TARA_SAMEA4397649_METAG_DMOCEEBG",1,0,1,1,1,1,0,1,0,1,0.75,0.75,1,0.5,0.75,0.333333333333333,0.333333333333333,1,"Gamma-SAR92",92.86,"assimilator"
"14184","TARA_SAMEA4397649_METAG_DOPEBHKB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Other",76.81,"auxotroph"
"14185","TARA_SAMEA4397649_METAG_EBHOBEIG",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter-LowGC",97.04,"incomplete"
"14186","TARA_SAMEA4397649_METAG_ENKCHOEL",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Gamma-Other",85.68,"incomplete"
"14187","TARA_SAMEA4397649_METAG_FAJEBJLB",0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Bacteroidota",91.5,"incomplete"
"14188","TARA_SAMEA4397649_METAG_FCKPHMIJ",0,0,0,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,"Gamma-SAR92",78.78,"incomplete"
"14189","TARA_SAMEA4397649_METAG_FEHKBCJA",1,0,1,1,0,0,0,0,0,0.5,0.5,0,0.25,0,0.25,0.333333333333333,0.333333333333333,0.5,"Alpha-Rhodobacter",94.66,"incomplete"
"14190","TARA_SAMEA4397649_METAG_FMEAKNMD",0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.75,0.75,0.5,0,0,1,"Gamma-Other",83.04,"assimilator"
"14191","TARA_SAMEA4397649_METAG_FMFPCFAE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",94.54,"auxotroph"
"14192","TARA_SAMEA4397649_METAG_GNBPJHAG",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Gamma-Other",94.25,"incomplete"
"14193","TARA_SAMEA4397649_METAG_HGDICLOK",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Gamma-Other",85.57,"incomplete"
"14194","TARA_SAMEA4397649_METAG_HJEMJBHE",0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0,0,0,0.25,"Alpha-Other",79.66,"incomplete"
"14195","TARA_SAMEA4397649_METAG_HNNOOIHI",0,0,1,0,0,0,0,1,0,0.25,0,0.25,0.5,0,0.25,0,0.333333333333333,0.5,"Gamma-Other",88.6,"incomplete"
"14196","TARA_SAMEA4397649_METAG_IDDMJGAE",1,0,1,1,1,1,0,1,1,1,1,0.75,1,0.75,1,0.666666666666667,0.666666666666667,1,"Gamma-SAR92",82.74,"assimilator"
"14197","TARA_SAMEA4397649_METAG_IDONJBLK",0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,"Bacteroidota",97.04,"incomplete"
"14198","TARA_SAMEA4397649_METAG_IGLNGMBL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",85.18,"auxotroph"
"14199","TARA_SAMEA4397649_METAG_JBAEAGPP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",77.32,"auxotroph"
"14200","TARA_SAMEA4397649_METAG_JCOFDMPM",0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.25,0,0,0,0.5,"Gamma-Other",94.7,"incomplete"
"14201","TARA_SAMEA4397649_METAG_KDOJIJJI",0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.25,0.75,0.5,0.333333333333333,0.333333333333333,0.75,"Bacteroidota",98.38,"incomplete"
"14202","TARA_SAMEA4397649_METAG_KGCLBLKD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",88.36,"auxotroph"
"14203","TARA_SAMEA4397649_METAG_MDOEADJI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",96.76,"auxotroph"
"14204","TARA_SAMEA4397649_METAG_MIMGGCOL",0,1,1,0,1,0,0,1,0,0.25,0,0.75,0.75,0.5,0.5,0,0.333333333333333,0.75,"Gamma-Other",98.56,"incomplete"
"14205","TARA_SAMEA4397649_METAG_NDNDFOAI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",75.04,"auxotroph"
"14206","TARA_SAMEA4397649_METAG_NNLKDBAN",1,0,1,1,0,0,0,1,0,0.75,0.5,0.25,0.5,0,0.25,0.333333333333333,0.333333333333333,0.75,"Alpha-Rhodobacter-LowGC",97.06,"incomplete"
"14207","TARA_SAMEA4397649_METAG_OEODHAMC",0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,"Bacteroidota",94.04,"incomplete"
"14208","TARA_SAMEA4397649_METAG_PDICHJON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteroidota",93.32,"auxotroph"
"14209","TARA_SAMEA4397649_METAG_PFIKMFEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Pelagibacter",85.68,"auxotroph"
