"","Step1:rlp1_align","Step1:K25035","Step2:cupin_align","Step3:met17_align"
"HOTS_SAMN07137055_METAG_FJLCJIEB",0,0,0,0
"HOTS_SAMN07137055_METAG_JLENJPKM",0,0,0,0
"HOTS_SAMN07137055_METAG_FKKJOIAE",0,0,0,1
"HOTS_SAMN07137055_METAG_BFHMOCMB",0,0,0,0
"TARA_SAMEA2621203_METAG_POEFBLBC",0,0,0,1
"TARA_SAMEA2621203_METAG_LKJJGDFH",0,0,0,0
"BATS_SAMN07137108_METAG_ODGGCLKA",0,0,1,1
"TARA_SAMEA2621075_METAG_GNPINBGI",0,0,0,1
"BATS_SAMN07137108_METAG_JEDEHBPL",0,0,1,0
"BATS_SAMN07137108_METAG_HCOKPPNF",0,0,0,0
"BATS_SAMN07137108_METAG_CIEIEMJF",0,0,0,1
"TARA_SAMEA2622801_METAG_PJPBGPIK",0,0,0,1
"BGEO_SAMN07136771_METAG_DFJHDHNN",0,0,0,1
"BGEO_SAMN07136771_METAG_NHJHCMAA",0,0,0,1
"BGEO_SAMN07136771_METAG_PAHPMJHA",0,0,0,1
"BGEO_SAMN07136650_METAG_BEGIOKEL",0,0,0,1
"BGEO_SAMN07136650_METAG_DEBHJIBM",0,0,0,1
"BGEO_SAMN07136650_METAG_KMBIJGHO",0,0,0,0
"BGEO_SAMN07136650_METAG_AHHDKBAL",0,0,0,0
"BGEO_SAMN07136650_METAG_LPMENDFI",0,0,0,1
"BGEO_SAMN07136650_METAG_DIBHINKH",0,0,1,1
"BATS_SAMN07137067_METAG_MNMEGJBG",0,0,0,1
"BATS_SAMN07137067_METAG_GLAEGFLH",0,0,0,1
"BATS_SAMN07137067_METAG_CGNBJHNN",0,0,0,1
"BATS_SAMN07137067_METAG_HIBABJCM",0,0,0,1
"BATS_SAMN07137067_METAG_LEDMDMBM",0,0,0,0
"BATS_SAMN07137067_METAG_JNKMGNNE",0,0,0,0
"BATS_SAMN07137067_METAG_FKJDFDDA",0,0,0,1
"BGEO_SAMN07136706_METAG_BONNHOHD",0,0,1,1
"BGEO_SAMN07136706_METAG_BJEOPPJD",0,0,0,1
"TARA_SAMEA2622801_METAG_KKKMKKAF",0,0,0,0
"BGEO_SAMN07136706_METAG_ANICKKFD",0,0,0,1
"BGEO_SAMN07136706_METAG_PGDJPPMA",0,0,0,1
"BGEO_SAMN07136706_METAG_AKNHCMMP",0,0,0,0
"BGEO_SAMN07136706_METAG_HPGIFAIC",0,0,0,0
"BGEO_SAMN07136706_METAG_IGIBCJKB",0,0,0,0
"BGEO_SAMN07136706_METAG_FFDBOBCB",0,0,0,1
"TARA_SAMEA2622801_METAG_BPFMOLJI",0,0,0,0
"BGEO_SAMN07136777_METAG_BEGCKCAG",0,0,0,1
"BGEO_SAMN07136777_METAG_FBIFOMAA",0,0,0,1
"BGEO_SAMN07136781_METAG_EHADCOFO",0,0,0,1
"TARA_SAMEA2622801_METAG_HDBADHPC",0,0,0,1
"BATS_SAMN07137104_METAG_OGPJPDLN",0,0,0,1
"BATS_SAMN07137104_METAG_APCPDBDJ",0,0,0,1
"BATS_SAMN07137104_METAG_HFHLBHIC",0,0,0,1
"TARA_SAMEA2622678_METAG_PNHMJGBL",0,0,0,0
"TARA_SAMEA2621045_METAG_PNPEPFFF",0,0,0,0
"TARA_SAMEA2620035_METAG_KGPJDDAC",0,0,0,1
"TARA_SAMEA2620035_METAG_PPGIEMMC",0,0,0,1
"BATS_SAMN07137070_METAG_BLPGIOAK",0,0,0,1
"BATS_SAMN07137070_METAG_IHHCNMND",0,0,1,1
"TARA_SAMEA2622518_METAG_PAIKNOBK",0,0,0,0
"BATS_SAMN07137070_METAG_HJFCKENB",0,0,0,1
"BATS_SAMN07137070_METAG_PKODLCNE",0,0,0,1
"BATS_SAMN07137070_METAG_LHIKMCDC",0,0,0,1
"BATS_SAMN07137070_METAG_AOHBFCGL",0,0,0,1
"TARA_SAMEA2622452_METAG_FPLNPJCG",0,0,0,1
"BATS_SAMN07137070_METAG_DNPAICJH",0,0,0,0
"BATS_SAMN07137070_METAG_DDMCFILG",0,0,0,1
"BATS_SAMN07137070_METAG_COCEFFDA",0,0,0,1
"BATS_SAMN07137070_METAG_BPANOLLI",0,0,0,1
"BATS_SAMN07137070_METAG_EGHAEGJF",0,0,0,0
"BGEO_SAMN07136855_METAG_BBCCKGNL",0,0,0,1
"BGEO_SAMN07136855_METAG_DJMGGKHO",0,0,0,0
"TARA_SAMEA2620815_METAG_EJDCLPKM",0,0,0,0
"BGEO_SAMN07136547_METAG_KLFOJBFL",0,0,0,1
"BGEO_SAMN07136547_METAG_DIMNFKAP",0,0,0,0
"BGEO_SAMN07136547_METAG_KFKOGMLP",0,0,1,1
"TARA_SAMEA2622376_METAG_INPAMMBE",0,0,0,1
"TARA_SAMEA2621176_METAG_PFBPGOPE",0,0,0,0
"BGEO_SAMN07136530_METAG_AMCFDMFM",0,0,0,1
"TARA_SAMEA2619857_METAG_JOOPAHBI",0,0,0,1
"BGEO_SAMN07136577_METAG_OCFHFFHN",0,0,0,1
"TARA_SAMEA2619857_METAG_KICFMJHA",0,0,0,0
"TARA_SAMEA2623907_METAG_DKCGMEAA",0,0,0,0
"TARA_SAMEA2623907_METAG_OBOPDIOK",0,0,0,1
"BGEO_SAMN07136818_METAG_EFJFFOGO",0,0,0,0
"BGEO_SAMN07136818_METAG_IJGCCICD",0,0,0,1
"BGEO_SAMN07136818_METAG_DCEFEGCO",0,0,0,0
"BGEO_SAMN07136901_METAG_CFEPBPNA",0,0,0,1
"BGEO_SAMN07136901_METAG_BHEKKLHD",0,0,0,1
"BGEO_SAMN07136901_METAG_OGPMLGBI",0,0,0,1
"HOTS_SAMN07137028_METAG_MGJLKBKK",0,0,0,1
"HOTS_SAMN07137028_METAG_OKAKFMCK",0,0,0,0
"HOTS_SAMN07137028_METAG_CPDBFFJH",0,0,0,0
"BGEO_SAMN07136659_METAG_EHNOLNBI",0,0,0,0
"BGEO_SAMN07136659_METAG_CLGNKHOE",0,0,0,0
"BGEO_SAMN07136659_METAG_CEGHKDCK",0,0,0,0
"HOTS_SAMN07137004_METAG_GKOLDNOG",0,0,1,0
"HOTS_SAMN07137004_METAG_PIHGKBBN",0,0,0,1
"HOTS_SAMN07137004_METAG_MACMFFPA",0,0,0,1
"HOTS_SAMN07137004_METAG_JFFOBBHE",0,0,0,1
"HOTS_SAMN07137004_METAG_LFOFDMEN",0,0,0,1
"HOTS_SAMN07137004_METAG_EBFFDMHC",0,0,0,1
"HOTS_SAMN07137004_METAG_PLKIHCNH",0,0,0,0
"HOTS_SAMN07137004_METAG_JFKJKEEJ",0,0,0,1
"HOTS_SAMN07137004_METAG_HOJLNGOH",0,0,0,1
"HOTS_SAMN07137004_METAG_GEFBFJME",0,0,0,0
"HOTS_SAMN07137004_METAG_KGKEMMCN",0,0,0,1
"HOTS_SAMN07137004_METAG_BEJLLLKM",0,0,1,0
"HOTS_SAMN07137004_METAG_BICAMKJD",0,0,1,1
"HOTS_SAMN07137004_METAG_MMCKBMKJ",0,0,0,0
"HOTS_SAMN07137004_METAG_LLMODIDA",0,0,0,1
"HOTS_SAMN07137004_METAG_ANOPMGGF",0,0,0,1
"HOTS_SAMN07137004_METAG_AAPHEJAG",0,0,0,1
"HOTS_SAMN07137004_METAG_DJJOPNBA",0,0,0,0
"HOTS_SAMN07137004_METAG_EMIFGFOP",0,0,0,1
"HOTS_SAMN07137004_METAG_ODMEGKFH",0,0,0,1
"BGEO_SAMN07136944_METAG_MKPNLCJJ",0,0,0,1
"BGEO_SAMN07136944_METAG_MOPDKJOM",0,0,0,1
"BGEO_SAMN07136944_METAG_JLKIEEKG",0,0,0,0
"BGEO_SAMN07136944_METAG_OKBKFEIA",0,0,0,1
"BGEO_SAMN07136944_METAG_EAKINLLC",0,0,0,1
"BGEO_SAMN07136944_METAG_HLHDCJBB",0,0,0,1
"BGEO_SAMN07136944_METAG_NALKFHKJ",0,0,0,1
"BGEO_SAMN07136944_METAG_MBDLEHLI",0,0,0,1
"BGEO_SAMN07136944_METAG_GGAPLBFL",0,0,0,1
"BGEO_SAMN07136944_METAG_PAGOEACI",0,0,0,1
"BGEO_SAMN07136944_METAG_FCEMGPCK",0,0,1,1
"TARA_SAMEA2623907_METAG_BGMKNEJP",0,0,0,1
"TARA_SAMEA2619907_METAG_NOLMMNIF",0,0,0,0
"BGEO_SAMN07136549_METAG_OJHCOCHK",0,0,0,1
"BGEO_SAMN07136549_METAG_JJJDMCJF",0,0,1,1
"BGEO_SAMN07136549_METAG_HJMIJIDK",0,0,0,1
"BGEO_SAMN07136549_METAG_NFFNJLCM",0,0,1,0
"TARA_SAMEA2619907_METAG_ACIBEPJI",0,0,0,1
"BGEO_SAMN07136549_METAG_JJAGICJI",0,0,1,0
"BGEO_SAMN07136549_METAG_BMKDLOBK",0,0,0,1
"BGEO_SAMN07136549_METAG_MMMNGHCD",0,0,0,1
"BGEO_SAMN07136739_METAG_IGHKBICD",0,0,0,1
"BGEO_SAMN07136739_METAG_GNGFHLNJ",0,0,0,0
"BGEO_SAMN07136739_METAG_FCEAKKMN",0,0,0,1
"HOTS_SAMN07136998_METAG_OKCDKANJ",0,0,0,1
"HOTS_SAMN07136998_METAG_KECGOBGL",0,0,0,0
"BGEO_SAMN07136769_METAG_IDIEMLOP",0,0,0,1
"BGEO_SAMN07136769_METAG_NAFFMDJL",0,0,0,1
"BGEO_SAMN07136769_METAG_KMIPABIH",0,0,0,1
"BGEO_SAMN07136769_METAG_JLMKGAGM",0,0,0,1
"BGEO_SAMN07136769_METAG_JIFIMMJC",0,0,0,1
"BGEO_SAMN07136769_METAG_BOMGAANF",0,0,0,0
"BGEO_SAMN07136874_METAG_PCAALCNG",0,0,0,1
"BGEO_SAMN07136874_METAG_NNKCMFAE",0,0,0,1
"TARA_SAMEA2619907_METAG_AJPKNDII",0,0,0,1
"TARA_SAMEA2623463_METAG_KMKEOMIB",0,0,0,1
"BGEO_SAMN07136506_METAG_OJEGBHDK",0,0,0,1
"TARA_SAMEA2623463_METAG_DNMJNABE",0,0,0,1
"BGEO_SAMN07136506_METAG_BBPIFEFG",0,0,0,1
"BGEO_SAMN07136506_METAG_OMLLHHKL",0,0,0,1
"BATS_SAMN07137090_METAG_CKHLPNPA",0,0,0,1
"TARA_SAMEA2622733_METAG_IDOEGIPB",0,0,0,1
"BATS_SAMN07137090_METAG_IBJEELNE",0,0,0,1
"BATS_SAMN07137090_METAG_AEFJHBFJ",0,0,0,0
"BATS_SAMN07137090_METAG_KEKDOPAH",0,0,0,1
"BATS_SAMN07137090_METAG_GGHKOHJD",0,0,0,1
"TARA_SAMEA2622733_METAG_LHINMEBO",0,0,0,1
"BATS_SAMN07137090_METAG_DBCMFHFA",0,0,0,1
"BATS_SAMN07137090_METAG_HKCBHIPC",0,0,0,1
"BATS_SAMN07137090_METAG_BBEMEKMM",0,0,1,1
"BGEO_SAMN07136953_METAG_DOBEKODG",1,0,1,1
"BGEO_SAMN07136953_METAG_LPKFEAKE",1,0,0,1
"BGEO_SAMN07136953_METAG_PKHGCDKO",0,0,0,1
"BGEO_SAMN07136953_METAG_HKBCMIAL",0,0,0,1
"BGEO_SAMN07136953_METAG_PODLFDNO",0,0,0,1
"BGEO_SAMN07136953_METAG_MKDFHMEC",0,0,0,1
"BGEO_SAMN07136953_METAG_BFIFOJKC",0,0,0,1
"BGEO_SAMN07136953_METAG_JJFCOAMB",0,0,0,0
"BGEO_SAMN07136935_METAG_DPANMEBP",0,0,0,1
"BGEO_SAMN07136935_METAG_DOKKFDOG",0,0,0,1
"TARA_SAMEA2619952_METAG_CJMPKABM",0,0,0,1
"BGEO_SAMN07136935_METAG_ACDPCJII",0,0,0,1
"BGEO_SAMN07136935_METAG_DHAGJECB",0,0,0,1
"TARA_SAMEA2623774_METAG_FMPADIOA",0,0,0,1
"BGEO_SAMN07136935_METAG_OMKPHDGK",0,0,0,1
"BGEO_SAMN07136935_METAG_OOJPJECO",0,0,0,1
"BGEO_SAMN07136686_METAG_OCLDLMAM",0,0,0,1
"BGEO_SAMN07136900_METAG_MBBCJBME",0,0,0,1
"BGEO_SAMN07136900_METAG_MNGEAJFA",0,0,0,1
"BGEO_SAMN07136900_METAG_CGADHMEK",0,0,0,1
"TARA_SAMEA2623774_METAG_AJNMCHDK",0,0,0,1
"BGEO_SAMN07136900_METAG_ILPEOPDP",0,0,0,1
"BGEO_SAMN07136900_METAG_PKNHAOIC",0,0,0,1
"BGEO_SAMN07136900_METAG_LLECGICC",0,0,0,1
"TARA_SAMEA2623774_METAG_PBAFCLOL",0,0,0,1
"BGEO_SAMN07136900_METAG_MIPPHINP",0,0,0,0
"HOTS_SAMN08390922_METAG_PJPIMNMJ",0,0,0,1
"HOTS_SAMN08390922_METAG_GGOJNMKN",0,0,0,1
"HOTS_SAMN08390922_METAG_CNPGLOGG",0,0,0,0
"HOTS_SAMN08390922_METAG_MHEGODMF",0,0,0,0
"HOTS_SAMN08390922_METAG_AFABEEIE",0,0,0,0
"HOTS_SAMN08390922_METAG_AEDKPDMB",0,0,0,0
"HOTS_SAMN08390922_METAG_IAGLLGKL",0,0,0,1
"HOTS_SAMN08390922_METAG_ONNOOBHB",0,0,0,1
"BGEO_SAMN07136720_METAG_IBDNDNEJ",0,0,0,1
"BGEO_SAMN07136720_METAG_AAEDFIMM",0,0,0,0
"BGEO_SAMN07136785_METAG_GGMFKIHO",0,0,0,1
"BGEO_SAMN07136785_METAG_MDACNLBP",0,0,0,1
"BGEO_SAMN07136785_METAG_JCDOJNFA",0,0,0,0
"BGEO_SAMN07136785_METAG_BCGBBOEN",0,0,0,1
"BGEO_SAMN07136785_METAG_ADAEFDIG",0,0,0,0
"HOTS_SAMN07137058_METAG_OEEGACIE",0,0,0,1
"HOTS_SAMN07137058_METAG_FBIJDKPO",0,0,0,0
"BATS_SAMN07137071_METAG_NHDEKCKD",0,0,0,1
"BATS_SAMN07137071_METAG_JJLIDMBB",0,0,0,0
"TARA_SAMEA2623774_METAG_CJMCOILN",0,0,0,1
"BATS_SAMN07137071_METAG_AHBBLMEP",0,0,0,1
"BATS_SAMN07137071_METAG_NJHNHNPL",0,0,0,1
"BATS_SAMN07137071_METAG_CPDPKFLL",0,0,0,1
"BATS_SAMN07137071_METAG_GJMEDEAD",0,0,0,1
"BATS_SAMN07137071_METAG_JBOBMBCL",0,0,0,0
"BATS_SAMN07137071_METAG_NPOJECEI",0,0,0,1
"BATS_SAMN07137071_METAG_EPHHLNOO",0,0,0,1
"BATS_SAMN07137071_METAG_LKKOAAGL",0,0,0,0
"BGEO_SAMN07136560_METAG_KHCGHKMM",0,0,0,1
"BGEO_SAMN07136560_METAG_FELNBNIH",0,0,0,0
"BGEO_SAMN07136560_METAG_AEIFMBID",0,0,0,0
"BATS_SAMN08390924_METAG_IFALCGFJ",0,0,0,1
"BATS_SAMN08390924_METAG_KCFFKBPG",0,0,0,1
"BATS_SAMN08390924_METAG_DKLEGCFK",0,0,0,1
"BATS_SAMN08390924_METAG_EKENPONI",0,0,0,1
"BATS_SAMN08390924_METAG_CGEAHOAK",0,0,0,1
"BATS_SAMN08390924_METAG_JKOHCAJL",0,0,0,1
"BATS_SAMN08390924_METAG_OMJEKKNJ",0,0,0,1
"BATS_SAMN08390924_METAG_DDGAJEBJ",0,0,0,1
"BATS_SAMN08390924_METAG_NLADDCLC",0,0,1,0
"BATS_SAMN08390924_METAG_AOFALOFF",0,0,0,1
"BATS_SAMN08390924_METAG_DLPPLJIP",0,0,0,1
"BATS_SAMN08390924_METAG_NALHJGIM",0,0,0,1
"BATS_SAMN08390924_METAG_EMDPCJBG",0,0,0,1
"BATS_SAMN08390924_METAG_PMECBMHO",0,0,0,0
"BATS_SAMN08390924_METAG_ENPEAOCG",0,0,0,1
"BATS_SAMN08390924_METAG_IMEEAGDL",0,0,0,1
"BATS_SAMN08390924_METAG_LIGELLKH",0,0,0,0
"BATS_SAMN08390924_METAG_KNOKOKDN",0,0,0,1
"BGEO_SAMN07136731_METAG_FLPNMNDM",0,0,0,1
"BGEO_SAMN07136731_METAG_NFFLPPHB",0,0,0,1
"BGEO_SAMN07136484_METAG_NGEABODN",1,0,0,1
"BGEO_SAMN07136484_METAG_OLIAEMPN",0,0,0,1
"BGEO_SAMN07136484_METAG_GKDMJPHI",0,0,0,1
"BGEO_SAMN07136484_METAG_OOLACOJI",0,0,0,1
"BGEO_SAMN07136484_METAG_PMIABIMG",0,0,0,1
"BGEO_SAMN07136484_METAG_KGLFBGBN",0,0,0,1
"BGEO_SAMN07136484_METAG_LJJPAIHM",0,0,0,1
"BGEO_SAMN07136484_METAG_PNOPELKK",0,0,0,1
"BGEO_SAMN07136484_METAG_JEHJLMAE",0,0,0,1
"BGEO_SAMN07136484_METAG_IKPDLBLK",0,0,0,1
"BGEO_SAMN07136484_METAG_IHAMIGOG",0,0,0,1
"BGEO_SAMN07136484_METAG_CLAFMDEK",0,0,0,1
"BGEO_SAMN07136484_METAG_NICPBEFP",0,0,0,1
"BGEO_SAMN07136484_METAG_CKMDHBGJ",0,0,0,1
"TARA_SAMEA2623774_METAG_AMEHBPJI",0,0,0,1
"BGEO_SAMN07136484_METAG_HNFFFJJC",0,0,0,1
"BGEO_SAMN07136484_METAG_BPGCMDIB",0,0,0,1
"BGEO_SAMN07136795_METAG_MGKNACED",0,0,1,1
"BGEO_SAMN07136795_METAG_EGPBLNHJ",0,0,0,1
"BGEO_SAMN07136795_METAG_EHFPCPLO",0,0,0,1
"BGEO_SAMN07136795_METAG_FNDBELAL",0,0,0,1
"BGEO_SAMN07136795_METAG_AMBDOMJB",0,0,0,1
"BGEO_SAMN07136601_METAG_CKBPJEDO",0,0,0,1
"BGEO_SAMN07136601_METAG_MBKDHCCM",0,0,0,0
"TARA_SAMEA2623673_METAG_KLJKLHKJ",0,0,0,1
"TARA_SAMEA2623673_METAG_BMAKIEAP",0,0,0,0
"BGEO_SAMN07136601_METAG_FBMDOELH",0,0,1,1
"BGEO_SAMN07136601_METAG_DAHJPBCO",0,0,0,1
"BGEO_SAMN07136601_METAG_DFMAPBNC",0,0,0,1
"BGEO_SAMN07136601_METAG_LKJPDEGI",0,0,0,0
"TARA_SAMEA2623673_METAG_IPAMGJKN",0,0,0,0
"TARA_SAMEA2622149_METAG_PCFLMEFL",0,0,0,1
"BATS_SAMN07137096_METAG_GOOOMDDD",0,0,1,1
"TARA_SAMEA2622149_METAG_CCPACCHA",0,0,0,1
"TARA_SAMEA2622149_METAG_MLPHNDBD",0,0,0,1
"BATS_SAMN07137096_METAG_EJIMAJMI",0,0,1,1
"BATS_SAMN07137096_METAG_EHDBBPGB",0,0,0,1
"BATS_SAMN07137096_METAG_KIIKDPEG",0,0,0,1
"BATS_SAMN07137096_METAG_LNMDNGBL",0,0,0,1
"BATS_SAMN07137096_METAG_HFMPKEND",0,0,1,1
"BATS_SAMN07137096_METAG_HEKAIPMI",0,0,0,0
"BGEO_SAMN07136853_METAG_JFAMOPJD",0,0,0,1
"BGEO_SAMN07136853_METAG_IBMHLIFB",0,0,0,1
"TARA_SAMEA2622149_METAG_GEJOKFOO",0,0,0,1
"BATS_SAMN07137110_METAG_BBJMEJCO",0,0,0,1
"BATS_SAMN07137110_METAG_CPHMGCEI",0,0,0,1
"BATS_SAMN07137110_METAG_IHCLLNIN",0,0,0,1
"BATS_SAMN07137110_METAG_HLBLGEIB",0,0,0,1
"BATS_SAMN07137110_METAG_ABKICGDL",0,0,0,0
"BATS_SAMN07137110_METAG_GHDKFCPD",0,0,0,1
"BATS_SAMN07137110_METAG_IKNBFAKG",0,0,0,1
"BATS_SAMN07137110_METAG_LACGBGKD",0,0,0,1
"BATS_SAMN07137110_METAG_LICKEKPK",0,0,1,1
"BATS_SAMN07137110_METAG_NNOICBMG",0,0,0,1
"BGEO_SAMN07136653_METAG_MPDNGHIE",0,0,0,1
"BGEO_SAMN07136653_METAG_IMFGBDCA",0,0,0,1
"TARA_SAMEA2622149_METAG_FBPHKFBL",0,0,0,1
"BGEO_SAMN07136630_METAG_NCGNKDHB",0,0,0,1
"TARA_SAMEA2622149_METAG_CBKLKOKK",0,0,0,1
"BGEO_SAMN07136630_METAG_NKPDIFKO",0,0,0,1
"BGEO_SAMN07136630_METAG_ECKAIHAB",0,0,0,1
"BGEO_SAMN07136630_METAG_IOCKKKMG",0,0,0,0
"BGEO_SAMN07136630_METAG_NBEHBKDC",0,0,0,1
"BGEO_SAMN07136630_METAG_OFEAFKFH",0,0,0,1
"BGEO_SAMN07136630_METAG_CPOGMAPP",0,0,0,1
"BGEO_SAMN07136516_METAG_CKMOIMIM",0,0,1,0
"BGEO_SAMN07136516_METAG_BKLEJHFN",0,0,1,1
"BGEO_SAMN07136516_METAG_BNBKOHOM",0,0,0,1
"BGEO_SAMN07136516_METAG_CCJJNHEM",0,0,0,1
"BGEO_SAMN07136516_METAG_POCIEIMD",0,0,0,0
"BGEO_SAMN07136516_METAG_GOLGJAEL",0,0,0,1
"BGEO_SAMN07136516_METAG_BMHJPNPN",0,0,0,0
"BGEO_SAMN07136516_METAG_EKOOMMMP",0,0,0,1
"BGEO_SAMN07136516_METAG_CNEPPODE",0,0,0,1
"BGEO_SAMN07136516_METAG_LDLKBPEF",0,0,0,1
"TARA_SAMEA2620828_METAG_LIJEGHJC",0,0,0,1
"BGEO_SAMN07136516_METAG_LHNBDENP",0,0,0,1
"BGEO_SAMN07136516_METAG_OPHLDMDC",0,0,0,0
"TARA_SAMEA2620828_METAG_OOLGGLKJ",0,0,0,0
"BGEO_SAMN07136516_METAG_ENJCDLGO",0,0,0,0
"BATS_SAMN07137117_METAG_DJAMMILK",0,0,1,1
"BATS_SAMN07137117_METAG_HIBALACO",0,0,1,0
"BATS_SAMN07137117_METAG_DMJOGEDE",0,0,0,1
"BATS_SAMN07137117_METAG_HILKLBEA",0,0,1,1
"BATS_SAMN07137117_METAG_FDHMOHGO",0,0,1,1
"TARA_SAMEA2620828_METAG_HAPEGLCH",0,0,0,1
"BATS_SAMN07137117_METAG_PPBNLOMN",0,0,1,0
"BATS_SAMN07137117_METAG_CGCEJCIP",0,0,0,1
"TARA_SAMEA2621013_METAG_OBJAOOME",0,0,0,1
"BATS_SAMN07137117_METAG_FGFBGKOL",0,0,0,1
"BATS_SAMN07137117_METAG_IGEHBHFA",0,0,0,1
"BATS_SAMN07137117_METAG_MGHBOCAC",0,0,0,1
"BATS_SAMN07137117_METAG_DHDGFNHE",0,0,0,1
"BATS_SAMN07137117_METAG_BOOAPIKK",0,0,0,0
"BGEO_SAMN07136887_METAG_KAJBFLIP",0,0,0,1
"TARA_SAMEA2620000_METAG_HCGDCCJA",0,0,0,1
"BGEO_SAMN07136887_METAG_GMHBEPEF",0,0,0,1
"TARA_SAMEA2620000_METAG_GEGOHHCL",0,0,0,1
"BGEO_SAMN07136887_METAG_DEDMAMJB",0,0,0,1
"TARA_SAMEA2620000_METAG_NALLLIKM",0,0,0,1
"HOTS_SAMN07137036_METAG_JLPOBBPM",0,0,0,1
"HOTS_SAMN07137036_METAG_LDILKIEJ",0,0,0,1
"HOTS_SAMN07137036_METAG_KONNKMNG",0,0,0,1
"TARA_SAMEA2623370_METAG_HKPIGOJJ",0,0,0,1
"HOTS_SAMN07137036_METAG_EODONAAN",0,0,0,1
"BGEO_SAMN07136723_METAG_JJIKILKA",0,0,0,1
"TARA_SAMEA2623370_METAG_BBHBLLME",0,0,0,0
"TARA_SAMEA2623155_METAG_EALKGADD",0,0,0,1
"HOTS_SAMN07137003_METAG_HAPDBBPI",0,0,0,1
"TARA_SAMEA2623155_METAG_CGFPAGJG",0,0,0,0
"HOTS_SAMN07137003_METAG_AJJMPDFP",0,0,1,0
"HOTS_SAMN07137003_METAG_CEAHHGIP",0,0,0,1
"TARA_SAMEA2623155_METAG_BJKGPJLN",0,0,0,1
"HOTS_SAMN07137003_METAG_HCFOEFIN",0,0,0,1
"HOTS_SAMN07137003_METAG_FODFGLEJ",0,0,0,1
"HOTS_SAMN07137003_METAG_HPNLFMFA",0,0,0,0
"HOTS_SAMN07137003_METAG_DMIPCMIH",0,0,0,1
"HOTS_SAMN07137003_METAG_GJBKHEGM",0,0,0,0
"BGEO_SAMN07136787_METAG_BFJIPMJJ",0,0,1,1
"BGEO_SAMN07136787_METAG_GJLBJKOL",0,0,0,1
"BGEO_SAMN07136787_METAG_IPJNMKBC",0,0,0,1
"BGEO_SAMN07136787_METAG_JBIJCOIG",0,0,0,1
"BGEO_SAMN07136950_METAG_KBNNKMDE",0,0,0,1
"BGEO_SAMN07136950_METAG_IDALABDM",1,0,1,1
"BGEO_SAMN07136950_METAG_EOAPJHOD",0,0,0,1
"TARA_SAMEA2623155_METAG_GKBBDDPA",0,0,0,1
"BGEO_SAMN07136950_METAG_EKFILADJ",0,0,0,0
"BGEO_SAMN07136950_METAG_KJCLHDMA",0,0,1,1
"BGEO_SAMN07136950_METAG_DLMBEDJP",0,0,0,1
"BGEO_SAMN07136950_METAG_KGPIDNHM",0,0,0,1
"BGEO_SAMN07136950_METAG_CPNGEKOF",0,0,0,1
"BGEO_SAMN07136950_METAG_APMDEILI",0,0,0,1
"TARA_SAMEA2623155_METAG_HBOMACHI",0,0,0,0
"BGEO_SAMN07136950_METAG_OFAGCINJ",0,0,0,1
"BGEO_SAMN07136950_METAG_HFICEGCH",0,0,0,0
"BGEO_SAMN07136950_METAG_JGONDLGF",0,0,0,1
"BGEO_SAMN07136950_METAG_DJIABODO",0,0,0,1
"BGEO_SAMN07136950_METAG_CDIMEOMC",0,0,0,1
"BGEO_SAMN07136950_METAG_LKEKHPME",0,0,0,1
"BGEO_SAMN07136950_METAG_DIPOPHIM",0,0,0,1
"BGEO_SAMN07136950_METAG_FJOBLAAA",0,0,0,1
"BGEO_SAMN07136950_METAG_ALFLGNNM",0,0,0,1
"TARA_SAMEA2619818_METAG_CJFAKGOJ",0,0,0,1
"BATS_SAMN07137083_METAG_IHALGOMN",0,0,0,1
"BATS_SAMN07137083_METAG_AJFMLBHD",0,0,0,1
"BATS_SAMN07137083_METAG_BCKHOFEI",0,0,1,1
"TARA_SAMEA2619818_METAG_OKELAEDN",0,0,0,1
"BATS_SAMN07137083_METAG_JLOHFANN",0,0,0,1
"TARA_SAMEA2620666_METAG_EMGKIPAM",0,0,0,0
"BGEO_SAMN07136759_METAG_AAEFLFKM",0,0,0,1
"BGEO_SAMN07136759_METAG_FKLCBCBE",0,0,0,1
"TARA_SAMEA2619678_METAG_FIPNHLFO",0,0,0,1
"BGEO_SAMN07136886_METAG_KIJIEMNB",0,0,0,1
"BGEO_SAMN07136886_METAG_LFJHMNEJ",0,0,0,1
"TARA_SAMEA2622568_METAG_NFAGPHPH",0,0,0,1
"BATS_SAMN07137113_METAG_FBJMDCJF",0,0,0,1
"BATS_SAMN07137113_METAG_CLBDPHMP",0,0,0,1
"BATS_SAMN07137113_METAG_FOBJKJCP",0,0,0,1
"BATS_SAMN07137113_METAG_CBHBGJKL",0,0,0,1
"TARA_SAMEA2620672_METAG_JHIEAKGN",0,0,0,1
"BATS_SAMN07137113_METAG_FNFJNMNH",0,0,0,0
"TARA_SAMEA2620672_METAG_GPOEPKED",0,0,0,0
"BATS_SAMN07137113_METAG_BEDAPIFI",0,0,0,0
"BATS_SAMN07137113_METAG_LMBHMACL",0,0,0,1
"BGEO_SAMN07136767_METAG_JOKFFIHK",0,0,0,0
"BGEO_SAMN07136767_METAG_FFHKJPIB",0,0,0,0
"BGEO_SAMN07136767_METAG_DGLMCLCH",0,0,0,1
"BGEO_SAMN07136767_METAG_HLGCHHJF",0,0,0,0
"BGEO_SAMN07136767_METAG_ILGFDIIE",0,0,0,1
