,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Subpathway1,Subpathway2,Subpathway3,Subpathway4,Subpathway5,Subpathway6,Subpathway7,Subpathway8,MaxCompletion,Group,Completion,Type
BGEO_SAMN07136761_METAG_FHNEBLAF,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Verrucomicrobiota,97.9,MAG
BGEO_SAMN07136761_METAG_DEJIHLFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter,65.46,MAG
BGEO_SAMN07136761_METAG_NCAKPINK,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,Bacteroidota,74.3,MAG
BGEO_SAMN07136761_METAG_MABGEIDB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,58.54,MAG
BGEO_SAMN07136761_METAG_GHDGMIDJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,52.19,MAG
BGEO_SAMN07136761_METAG_POCHEIPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,27.26,MAG
BGEO_SAMN07136761_METAG_DEIADNOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,67.04,MAG
BGEO_SAMN07136761_METAG_IDDJDKPF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,63.66,MAG
BGEO_SAMN07136761_METAG_CBOELIHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,56.75,MAG
BGEO_SAMN07136761_METAG_AMLAAFJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,52.36,MAG
BGEO_SAMN07136761_METAG_NEPKEADL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,55.5,MAG
BGEO_SAMN07136761_METAG_GIJLDCME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,60.33,MAG
BGEO_SAMN07136761_METAG_LMOFLIBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,47.28,MAG
BGEO_SAMN07136761_METAG_BJMNKFAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,49.14,MAG
GORG_SAMEA6077050_SAGS_AG319I07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,44.85,SAG
BGEO_SAMN07136920_METAG_GIEKKFCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,88.82,MAG
BGEO_SAMN07136920_METAG_FENHMAJJ,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,81.75,MAG
GORG_SAMEA6077073_SAGS_AG319J13,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Archaea-Poseidoniia MGIIb,64.22,SAG
BGEO_SAMN07136920_METAG_FHMJCIFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,78.6,MAG
BGEO_SAMN07136920_METAG_GCOKIIPK,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,77.45,MAG
BGEO_SAMN07136920_METAG_LOPNNOMI,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,72.86,MAG
GORG_SAMEA6067993_SAGS_AH324E09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,55.9,SAG
BGEO_SAMN07136920_METAG_CFOKEMGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,69.15,MAG
BGEO_SAMN07136920_METAG_NAPCCCAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,66.96,MAG
BGEO_SAMN07136920_METAG_DDBOGNGJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,60.96,MAG
BGEO_SAMN07136920_METAG_CAOLOCJH,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,50.82,MAG
BGEO_SAMN07136920_METAG_FOIIAJNI,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0,0.25,0,0,0,0.5,Verrucomicrobiota,49.3,MAG
BGEO_SAMN07136920_METAG_GHODJOBI,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,46.42,MAG
GORG_SAMEA6075771_SAGS_AG390L02,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Archaea-Poseidoniia MGIIb,57.32,SAG
GORG_SAMEA6074209_SAGS_AG916J14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,61.88,SAG
BGEO_SAMN07136725_METAG_MAPJOHEF,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,64.5,MAG
BGEO_SAMN07136725_METAG_MIGGECGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,42.09,MAG
GORG_SAMEA6068161_SAGS_AH321B02,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Archaea-Poseidoniia MGIIb,79.24,SAG
BGEO_SAMN07136611_METAG_HIODKHDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,70.99,MAG
TARA_SAMEA2621221_METAG_GGOGAHHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,53.34,MAG
BGEO_SAMN07136611_METAG_MFNBDFPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,28.14,MAG
TARA_SAMEA2622695_METAG_HEFFJNBI,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Archaea-Poseidoniia MGIIb,48.52,MAG
TARA_SAMEA2621003_METAG_CCOLJBMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,59.14,MAG
TARA_SAMEA2621003_METAG_IKCJFGBH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,57.64,MAG
BGEO_SAMN07136679_METAG_IKEMGPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,86.65,MAG
BGEO_SAMN07136679_METAG_GBGKDIIN,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,74.6,MAG
BGEO_SAMN07136679_METAG_BDKCIGFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,63.46,MAG
BGEO_SAMN07136679_METAG_FJEAFBMM,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,Gamma-Other,60.92,MAG
BGEO_SAMN07136679_METAG_BAKFNJCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,49.22,MAG
BGEO_SAMN07136679_METAG_DOAENELH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,50.41,MAG
BGEO_SAMN07136679_METAG_APLNMKPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,48.19,MAG
BGEO_SAMN07136679_METAG_FKFKEONO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,52.32,MAG
BGEO_SAMN07136679_METAG_OPHIHKCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,39.2,MAG
TARA_SAMEA2621003_METAG_KDGEBKGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,69.38,MAG
BGEO_SAMN07136497_METAG_FLJOOECN,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,62.85,MAG
TARA_SAMEA2621003_METAG_DOKLABEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,75.87,MAG
TARA_SAMEA2622658_METAG_HGKDMPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,51.47,MAG
BGEO_SAMN07136801_METAG_MIHMMLOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dadabacteria,73.31,MAG
BGEO_SAMN07136801_METAG_LPCPFFHL,0,0,1,0,1,0,0,0,1,0,0.25,0.25,0.5,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,67.94,MAG
BGEO_SAMN07136801_METAG_JJGNOBCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,48.32,MAG
BGEO_SAMN07136752_METAG_JMAKPKOO,1,0,1,0,0,1,0,0,1,0.5,0.75,0.25,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,83.07,MAG
BGEO_SAMN07136752_METAG_FPDCLMBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,56.96,MAG
BGEO_SAMN07136487_METAG_DHKAAOKF,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,91.44,MAG
BGEO_SAMN07136487_METAG_JGJCOPMN,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,87.69,MAG
BGEO_SAMN07136487_METAG_IOBPBLHK,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,76.25,MAG
BGEO_SAMN07136487_METAG_CEEHEJIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAR324,74.81,MAG
BGEO_SAMN07136487_METAG_NHBCDOED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,77.62,MAG
BGEO_SAMN07136487_METAG_FJBMEEED,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,65.34,MAG
BGEO_SAMN07136487_METAG_IMOBONFH,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,72.58,MAG
BGEO_SAMN07136487_METAG_KNECHFOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,70.25,MAG
BGEO_SAMN07136487_METAG_ILLOPAPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,63.28,MAG
TARA_SAMEA2622764_METAG_FIFOAFGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,51.6,MAG
BGEO_SAMN07136487_METAG_LPIFACJJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,64.61,MAG
BGEO_SAMN07136487_METAG_AJHNHKGA,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Gamma-Other,27.3,MAG
BGEO_SAMN07136487_METAG_CJCCGEOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,67.16,MAG
BGEO_SAMN07136487_METAG_JNGKPNBK,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Bacteria-Other,55.9,MAG
BGEO_SAMN07136487_METAG_MNLKBDLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria-Other,51.02,MAG
BGEO_SAMN07136487_METAG_BMJOBPIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,53.48,MAG
BGEO_SAMN07136487_METAG_EJNJALDO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter,48.26,MAG
BGEO_SAMN07136487_METAG_FCPHFFCG,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,50.9,MAG
BGEO_SAMN07136487_METAG_MNCCNFNF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter-LowGC,49.16,MAG
BGEO_SAMN07136487_METAG_OKCGDAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,47.44,MAG
BGEO_SAMN07136487_METAG_LAEGHOGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,47.43,MAG
BGEO_SAMN07136768_METAG_LLABDDOJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,68.07,MAG
BGEO_SAMN07136768_METAG_OOMFAPPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,51.88,MAG
TARA_SAMEA2622764_METAG_BDOEBKCK,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Archaea-Poseidoniia MGIIa,52.81,MAG
BGEO_SAMN07136768_METAG_ECJMPDEH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,47.23,MAG
BGEO_SAMN07136768_METAG_OJANMHGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,43.8,MAG
BATS_SAMN07137082_METAG_HOOMKCGC,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Verrucomicrobiota,69.61,MAG
BATS_SAMN07137082_METAG_CDPLMHPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,59.52,MAG
BATS_SAMN07137082_METAG_DIFMLHCJ,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Cyano-Pro,46.36,MAG
BATS_SAMN07137082_METAG_DFNPHMKG,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Verrucomicrobiota,56.62,MAG
BATS_SAMN07137082_METAG_BBIDPONI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,48.41,MAG
BGEO_SAMN07136634_METAG_NGDLHEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,91.67,MAG
TARA_SAMEA2621101_METAG_GIDHDDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,65.6,MAG
BGEO_SAMN07136634_METAG_BHEGAOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,73,MAG
BGEO_SAMN07136634_METAG_IDLJJLDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,81.78,MAG
BGEO_SAMN07136634_METAG_LIJLJGPJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,72.38,MAG
BGEO_SAMN07136634_METAG_MJFONGBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,76.6,MAG
BGEO_SAMN07136634_METAG_IHNBHJED,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,75.01,MAG
BGEO_SAMN07136634_METAG_MDIOOPBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,71.44,MAG
BGEO_SAMN07136634_METAG_AHDHIKKH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,61.86,MAG
BGEO_SAMN07136634_METAG_JOFDOGNJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,73.96,MAG
BGEO_SAMN07136634_METAG_HOCLOEAE,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,61.04,MAG
BGEO_SAMN07136634_METAG_CLKOMBBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,67.27,MAG
BGEO_SAMN07136634_METAG_GCADFMFN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,70.2,MAG
BGEO_SAMN07136634_METAG_LGBIEHFO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,29.44,MAG
BGEO_SAMN07136634_METAG_BPIKNJMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,60.97,MAG
BGEO_SAMN07136634_METAG_HEECHBAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,68.24,MAG
BGEO_SAMN07136634_METAG_IDIEOOGC,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter-LowGC,56.58,MAG
BGEO_SAMN07136634_METAG_FOKNNDBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,25.96,MAG
BGEO_SAMN07136634_METAG_FIFDGGED,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,49.8,MAG
BGEO_SAMN07136634_METAG_JPOMHLHJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,47.44,MAG
BGEO_SAMN07136634_METAG_ANJLCOCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,47.84,MAG
BGEO_SAMN07136897_METAG_JHIEOIBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,46.2,MAG
BGEO_SAMN07136897_METAG_COICIIIA,0,1,0,0,0,0,0,1,1,0.25,0.25,0.5,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,Dadabacteria,49.5,MAG
HOTS_SAMN07137014_METAG_ACHGPCPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,81.82,MAG
HOTS_SAMN07137014_METAG_GHDPADLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,26.72,MAG
HOTS_SAMN07137014_METAG_LAPEJKJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,57.38,MAG
HOTS_SAMN07137014_METAG_BGEMKDGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,53.93,MAG
HOTS_SAMN07137014_METAG_OAMNKMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,47.44,MAG
HOTS_SAMN07137014_METAG_LENMELKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,41.48,MAG
BATS_SAMN07137112_METAG_CCOLLNJF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,76.38,MAG
BATS_SAMN07137112_METAG_FLEBOOMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,66.7,MAG
BATS_SAMN07137112_METAG_HFFBHOLJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,53.7,MAG
BATS_SAMN07137112_METAG_FFJAEEDN,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0,0.25,0,0,0,0.5,Verrucomicrobiota,51,MAG
BATS_SAMN07137112_METAG_DHJEPLGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,60.06,MAG
BATS_SAMN07137112_METAG_LMNGJLJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,46.61,MAG
TARA_SAMEA2622842_METAG_KIBLLHJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,50.98,MAG
BGEO_SAMN07136916_METAG_JNCLBNCE,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,70.76,MAG
BGEO_SAMN07136916_METAG_NNBMDBCJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,71.9,MAG
BGEO_SAMN07136916_METAG_LKOBJILH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,71.45,MAG
BGEO_SAMN07136916_METAG_GLIEPBCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,68.31,MAG
TARA_SAMEA2622800_METAG_GBIEALOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,63.55,MAG
BGEO_SAMN07136916_METAG_CICKAACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,71.59,MAG
TARA_SAMEA2622800_METAG_CDHIDMAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,48.98,MAG
TARA_SAMEA2622800_METAG_IGIDLMBM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,53.57,MAG
BGEO_SAMN07136916_METAG_COBFPCFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter,49.58,MAG
BGEO_SAMN07136916_METAG_PFADCFJG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,59.2,MAG
BGEO_SAMN07136916_METAG_JPAGEFBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,62.04,MAG
BGEO_SAMN07136916_METAG_CGOCAMLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,64.56,MAG
BGEO_SAMN07136916_METAG_DGGGNHFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,64.2,MAG
BGEO_SAMN07136916_METAG_ADAENJFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,51.4,MAG
BGEO_SAMN07136916_METAG_GKCPAPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter-LowGC,44.58,MAG
BGEO_SAMN07136957_METAG_FIBKHEFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,85.48,MAG
BGEO_SAMN07136957_METAG_FAMEHIMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,75.88,MAG
BGEO_SAMN07136957_METAG_PIFHCHHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,62.98,MAG
BGEO_SAMN07136957_METAG_BNBAFMHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,69.33,MAG
BGEO_SAMN07136957_METAG_HLFNJIAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,60.64,MAG
BGEO_SAMN07136957_METAG_LJNCBGLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,61.9,MAG
BGEO_SAMN07136957_METAG_JBJNBNBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter-LowGC,56.21,MAG
BGEO_SAMN07136957_METAG_GLIMLFBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,53.52,MAG
BGEO_SAMN07136957_METAG_JDOIMAOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,54.72,MAG
TARA_SAMEA2621278_METAG_JCNJOGCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,74.68,MAG
BGEO_SAMN07136957_METAG_ABEFHNNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,42.82,MAG
BGEO_SAMN07136718_METAG_BIPDBPKB,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,71.91,MAG
TARA_SAMEA2621278_METAG_CFMFJPJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,62.8,MAG
BGEO_SAMN07136718_METAG_KCECPBAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,59.18,MAG
TARA_SAMEA2622677_METAG_MGAIODLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,54.3,MAG
TARA_SAMEA2622677_METAG_JFBGHCMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,45.51,MAG
TARA_SAMEA2622677_METAG_FCCPFNNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,51.95,MAG
HOTS_SAMN07137040_METAG_KDLPEPEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,53.75,MAG
HOTS_SAMN07137040_METAG_JFFDNHML,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,47.51,MAG
HOTS_SAMN07137002_METAG_LALIKLIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,90.93,MAG
TARA_SAMEA2621020_METAG_DFPOMBBM,0,0,0,0,1,0,0,1,0,0.25,0,0.5,0,0.25,0.25,0,0,0.5,Archaea-Poseidoniia MGIIb,62.06,MAG
HOTS_SAMN07137002_METAG_BMDELFAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,70.37,MAG
HOTS_SAMN07137002_METAG_MEMHGKPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,74.12,MAG
HOTS_SAMN07137002_METAG_DMDHLCFH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,61.31,MAG
HOTS_SAMN07137002_METAG_LKJDBOMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,66.21,MAG
HOTS_SAMN07137002_METAG_JNJHIGKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,74.13,MAG
