V1	V2	V3	V4	V5	V6	V7	V8
22929	*	GORG_AG439P13_SAGS-scaffold_53-	K05846	179.27	291.1	8e-83	osmoprotectant transport system permease protein	GORG_SAMEA6080400_SAGS_AG439P13
22930	*	GORG_AG899E05_SAGS-scaffold_5-	K05846	179.27	304.5	7.1e-87	osmoprotectant transport system permease protein	GORG_SAMEA6071062_SAGS_AG899E05
22931	*	GORG_AG896K13_SAGS-scaffold_77-	K05846	179.27	271.5	6.8e-77	osmoprotectant transport system permease protein	GORG_SAMEA6070596_SAGS_AG896K13
22932	*	MARD_MMP04915612_REFG-scaffold_3-	K05846	179.27	255.2	6e-72	osmoprotectant transport system permease protein	MARD_SAMN04915612_REFG_MMP04915612
22933	*	MARD_MMP04915612_REFG-scaffold_3-	K05846	179.27	226.9	2.2e-63	osmoprotectant transport system permease protein	MARD_SAMN04915612_REFG_MMP04915612
22934	*	MARD_MMP04915612_REFG-scaffold_3-	K05846	179.27	271.5	7.2e-77	osmoprotectant transport system permease protein	MARD_SAMN04915612_REFG_MMP04915612
22935	*	MARD_MMP04915612_REFG-scaffold_3-	K05846	179.27	197.1	2.3e-54	osmoprotectant transport system permease protein	MARD_SAMN04915612_REFG_MMP04915612
22936	*	MARD_MMP05284051_REFG-scaffold_4-	K05846	179.27	230.2	2.2e-64	osmoprotectant transport system permease protein	MARD_SAMN05284051_REFG_MMP05284051
22937	*	MARD_MMP05284051_REFG-scaffold_4-	K05846	179.27	225.1	7.5e-63	osmoprotectant transport system permease protein	MARD_SAMN05284051_REFG_MMP05284051
22938	*	MARD_MMP05284051_REFG-scaffold_8-	K05846	179.27	204	1.9e-56	osmoprotectant transport system permease protein	MARD_SAMN05284051_REFG_MMP05284051
22939	*	MARD_MMP05284051_REFG-scaffold_8-	K05846	179.27	216.4	3.4e-60	osmoprotectant transport system permease protein	MARD_SAMN05284051_REFG_MMP05284051
22940	*	MARD_MMP08383634_REFG-scaffold_12-	K05846	179.27	250.3	1.8e-70	osmoprotectant transport system permease protein	MARD_SAMN08383634_REFG_MMP08383634
22941	*	MARD_MMP08383634_REFG-scaffold_12-	K05846	179.27	250.2	2e-70	osmoprotectant transport system permease protein	MARD_SAMN08383634_REFG_MMP08383634
22942	*	MARD_MMP08469618_REFG-scaffold_1-	K05846	179.27	321	7.2e-92	osmoprotectant transport system permease protein	MARD_SAMN08469618_REFG_MMP08469618
22943	*	MARD_MMP08469618_REFG-scaffold_13-	K05846	179.27	282.8	2.6e-80	osmoprotectant transport system permease protein	MARD_SAMN08469618_REFG_MMP08469618
22944	*	MARD_MMP08469618_REFG-scaffold_13-	K05846	179.27	274.7	7.7e-78	osmoprotectant transport system permease protein	MARD_SAMN08469618_REFG_MMP08469618
22945	*	MARD_MMP08820071_REFG-scaffold_4-	K05846	179.27	231.7	7.9e-65	osmoprotectant transport system permease protein	MARD_SAMN08820071_REFG_MMP08820071
22946	*	MARD_MMP08820071_REFG-scaffold_4-	K05846	179.27	232.3	5e-65	osmoprotectant transport system permease protein	MARD_SAMN08820071_REFG_MMP08820071
22947	*	MARD_MMP08848607_REFG-scaffold_7-	K05846	179.27	271.6	6.3e-77	osmoprotectant transport system permease protein	MARD_SAMN08848607_REFG_MMP08848607
22948	*	MARD_MMP08848607_REFG-scaffold_7-	K05846	179.27	236.8	2.2e-66	osmoprotectant transport system permease protein	MARD_SAMN08848607_REFG_MMP08848607
22949	*	MARD_MMP09218204_REFG-scaffold_3-	K05846	179.27	262.3	4.1e-74	osmoprotectant transport system permease protein	MARD_SAMN09218204_REFG_MMP09218204
22950	*	MARD_MMP09218204_REFG-scaffold_3-	K05846	179.27	289.8	2.1e-82	osmoprotectant transport system permease protein	MARD_SAMN09218204_REFG_MMP09218204
22951	*	MARD_MMP09218204_REFG-scaffold_3-	K05846	179.27	244.3	1.2e-68	osmoprotectant transport system permease protein	MARD_SAMN09218204_REFG_MMP09218204
22952	*	MARD_MMP09218204_REFG-scaffold_3-	K05846	179.27	242	5.9e-68	osmoprotectant transport system permease protein	MARD_SAMN09218204_REFG_MMP09218204
22953	*	MARD_MMP09228017_REFG-scaffold_12-	K05846	179.27	216.1	4e-60	osmoprotectant transport system permease protein	MARD_SAMN09228017_REFG_MMP09228017
22954	*	MARD_MMP09228017_REFG-scaffold_12-	K05846	179.27	248.9	4.9e-70	osmoprotectant transport system permease protein	MARD_SAMN09228017_REFG_MMP09228017
22955	*	MARD_MMP09245781_REFG-scaffold_119-	K05846	179.27	259.7	2.5e-73	osmoprotectant transport system permease protein	MARD_SAMN09245781_REFG_MMP09245781
22956	*	MARD_MMP09245781_REFG-scaffold_119-	K05846	179.27	221.9	7.1e-62	osmoprotectant transport system permease protein	MARD_SAMN09245781_REFG_MMP09245781
22957	*	MARD_MMP09245787_REFG-scaffold_106-	K05846	179.27	262.9	2.8e-74	osmoprotectant transport system permease protein	MARD_SAMN09245787_REFG_MMP09245787
22958	*	MARD_MMP09245787_REFG-scaffold_106-	K05846	179.27	223.7	2e-62	osmoprotectant transport system permease protein	MARD_SAMN09245787_REFG_MMP09245787
22959	*	MARD_MMP09510546_REFG-scaffold_367-	K05846	179.27	261.4	7.7e-74	osmoprotectant transport system permease protein	MARD_SAMN09510546_REFG_MMP09510546
22960	*	MARD_MMP09510546_REFG-scaffold_367-	K05846	179.27	223.6	2.2e-62	osmoprotectant transport system permease protein	MARD_SAMN09510546_REFG_MMP09510546
22961	*	MARD_MMP04311937_REFG-scaffold_15-	K05846	179.27	357	9.2e-103	osmoprotectant transport system permease protein	MARD_SAMN04311937_REFG_MMP04311937
22962	*	MARD_MMP06091621_REFG-scaffold_6-	K05846	179.27	233.1	3e-65	osmoprotectant transport system permease protein	MARD_SAMN06091621_REFG_MMP06091621
22963	*	MARD_MMP06299115_REFG-scaffold_12-	K05846	179.27	251.8	6.6e-71	osmoprotectant transport system permease protein	MARD_SAMN06299115_REFG_MMP06299115
22964	*	MARD_MMP06299115_REFG-scaffold_12-	K05846	179.27	294.7	6.9e-84	osmoprotectant transport system permease protein	MARD_SAMN06299115_REFG_MMP06299115
22965	*	MARD_MMP06299116_REFG-scaffold_12-	K05846	179.27	289.2	3.1e-82	osmoprotectant transport system permease protein	MARD_SAMN06299116_REFG_MMP06299116
22966	*	MARD_MMP06299116_REFG-scaffold_12-	K05846	179.27	250.8	1.3e-70	osmoprotectant transport system permease protein	MARD_SAMN06299116_REFG_MMP06299116
22967	*	MARD_MMP06299117_REFG-scaffold_13-	K05846	179.27	266.2	2.8e-75	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22968	*	MARD_MMP06299117_REFG-scaffold_13-	K05846	179.27	286.4	2.2e-81	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22969	*	MARD_MMP06299117_REFG-scaffold_31-	K05846	179.27	248.4	6.9e-70	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22970	*	MARD_MMP06299117_REFG-scaffold_31-	K05846	179.27	261	1.1e-73	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22971	*	MARD_MMP06299117_REFG-scaffold_60-	K05846	179.27	242.6	3.9e-68	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22972	*	MARD_MMP06299117_REFG-scaffold_60-	K05846	179.27	296.6	1.8e-84	osmoprotectant transport system permease protein	MARD_SAMN06299117_REFG_MMP06299117
22973	*	MARD_MMP06299118_REFG-scaffold_15-	K05846	179.27	250.1	2.1e-70	osmoprotectant transport system permease protein	MARD_SAMN06299118_REFG_MMP06299118
22974	*	MARD_MMP06299118_REFG-scaffold_15-	K05846	179.27	294.7	6.5e-84	osmoprotectant transport system permease protein	MARD_SAMN06299118_REFG_MMP06299118
22975	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	378.8	2.4e-109	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22976	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	292.4	3.2e-83	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22977	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	281.8	5.2e-80	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22978	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	297.3	1.1e-84	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22979	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	283.6	1.5e-80	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22980	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	299.9	1.8e-85	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22981	*	MARD_MMP07249100_REFG-scaffold_1-	K05846	179.27	278.9	4e-79	osmoprotectant transport system permease protein	MARD_SAMN07249100_REFG_MMP07249100
22982	*	MARD_MMP07249151_REFG-scaffold_1-	K05846	179.27	369.7	1.4e-106	osmoprotectant transport system permease protein	MARD_SAMN07249151_REFG_MMP07249151
22983	*	MARD_MMP07311721_REFG-scaffold_255-	K05846	179.27	273.1	2.3e-77	osmoprotectant transport system permease protein	MARD_SAMN07311721_REFG_MMP07311721
22984	*	MARD_MMP07311721_REFG-scaffold_255-	K05846	179.27	240.2	2e-67	osmoprotectant transport system permease protein	MARD_SAMN07311721_REFG_MMP07311721
22985	*	MARD_MMP07311721_REFG-scaffold_618-	K05846	179.27	219	5.3e-61	osmoprotectant transport system permease protein	MARD_SAMN07311721_REFG_MMP07311721
22986	*	MARD_MMP07998566_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998566_REFG_MMP07998566
22987	*	MARD_MMP07998566_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998566_REFG_MMP07998566
22988	*	MARD_MMP07998567_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998567_REFG_MMP07998567
22989	*	MARD_MMP07998567_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998567_REFG_MMP07998567
22990	*	MARD_MMP07998568_REFG-scaffold_5-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998568_REFG_MMP07998568
22991	*	MARD_MMP07998568_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998568_REFG_MMP07998568
22992	*	MARD_MMP07998569_REFG-scaffold_5-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998569_REFG_MMP07998569
22993	*	MARD_MMP07998569_REFG-scaffold_22-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998569_REFG_MMP07998569
22994	*	MARD_MMP07998571_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998571_REFG_MMP07998571
22995	*	MARD_MMP07998571_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998571_REFG_MMP07998571
22996	*	MARD_MMP07998572_REFG-scaffold_8-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998572_REFG_MMP07998572
22997	*	MARD_MMP07998572_REFG-scaffold_30-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998572_REFG_MMP07998572
22998	*	MARD_MMP07998573_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998573_REFG_MMP07998573
22999	*	MARD_MMP07998573_REFG-scaffold_24-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998573_REFG_MMP07998573
23000	*	MARD_MMP07998574_REFG-scaffold_7-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998574_REFG_MMP07998574
23001	*	MARD_MMP07998574_REFG-scaffold_28-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998574_REFG_MMP07998574
23002	*	MARD_MMP07998575_REFG-scaffold_7-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998575_REFG_MMP07998575
23003	*	MARD_MMP07998575_REFG-scaffold_26-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998575_REFG_MMP07998575
23004	*	MARD_MMP07998576_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998576_REFG_MMP07998576
23005	*	MARD_MMP07998576_REFG-scaffold_22-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998576_REFG_MMP07998576
23006	*	MARD_MMP07998577_REFG-scaffold_6-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998577_REFG_MMP07998577
23007	*	MARD_MMP07998577_REFG-scaffold_23-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998577_REFG_MMP07998577
23008	*	MARD_MMP07998578_REFG-scaffold_6-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998578_REFG_MMP07998578
23009	*	MARD_MMP07998578_REFG-scaffold_25-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998578_REFG_MMP07998578
23010	*	MARD_MMP07998579_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998579_REFG_MMP07998579
23011	*	MARD_MMP07998579_REFG-scaffold_22-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998579_REFG_MMP07998579
23012	*	MARD_MMP07998580_REFG-scaffold_5-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998580_REFG_MMP07998580
23013	*	MARD_MMP07998580_REFG-scaffold_23-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998580_REFG_MMP07998580
23014	*	MARD_MMP07998581_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998581_REFG_MMP07998581
23015	*	MARD_MMP07998581_REFG-scaffold_22-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998581_REFG_MMP07998581
23016	*	MARD_MMP07998582_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998582_REFG_MMP07998582
23017	*	MARD_MMP07998582_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998582_REFG_MMP07998582
23018	*	MARD_MMP07998583_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998583_REFG_MMP07998583
23019	*	MARD_MMP07998583_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998583_REFG_MMP07998583
23020	*	MARD_MMP07998584_REFG-scaffold_4-	K05846	179.27	268.9	4.4e-76	osmoprotectant transport system permease protein	MARD_SAMN07998584_REFG_MMP07998584
23021	*	MARD_MMP07998584_REFG-scaffold_4-	K05846	179.27	289	3.5e-82	osmoprotectant transport system permease protein	MARD_SAMN07998584_REFG_MMP07998584
23022	*	MARD_MMP07998584_REFG-scaffold_26-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998584_REFG_MMP07998584
23023	*	MARD_MMP07998585_REFG-scaffold_4-	K05846	179.27	268.9	4.4e-76	osmoprotectant transport system permease protein	MARD_SAMN07998585_REFG_MMP07998585
23024	*	MARD_MMP07998585_REFG-scaffold_4-	K05846	179.27	289	3.5e-82	osmoprotectant transport system permease protein	MARD_SAMN07998585_REFG_MMP07998585
23025	*	MARD_MMP07998585_REFG-scaffold_30-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998585_REFG_MMP07998585
23026	*	MARD_MMP07998586_REFG-scaffold_14-	K05846	179.27	268.4	5.9e-76	osmoprotectant transport system permease protein	MARD_SAMN07998586_REFG_MMP07998586
23027	*	MARD_MMP07998586_REFG-scaffold_14-	K05846	179.27	289.3	2.9e-82	osmoprotectant transport system permease protein	MARD_SAMN07998586_REFG_MMP07998586
23028	*	MARD_MMP07998586_REFG-scaffold_88-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998586_REFG_MMP07998586
23029	*	MARD_MMP07998587_REFG-scaffold_5-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998587_REFG_MMP07998587
23030	*	MARD_MMP07998587_REFG-scaffold_25-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998587_REFG_MMP07998587
23031	*	MARD_MMP07998588_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998588_REFG_MMP07998588
23032	*	MARD_MMP07998588_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998588_REFG_MMP07998588
23033	*	MARD_MMP07998589_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998589_REFG_MMP07998589
23034	*	MARD_MMP07998589_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998589_REFG_MMP07998589
23035	*	MARD_MMP07998590_REFG-scaffold_4-	K05846	179.27	288.2	6.1e-82	osmoprotectant transport system permease protein	MARD_SAMN07998590_REFG_MMP07998590
23036	*	MARD_MMP07998590_REFG-scaffold_20-	K05846	179.27	342.6	2.1e-98	osmoprotectant transport system permease protein	MARD_SAMN07998590_REFG_MMP07998590
23037	*	MARD_MMP08225564_REFG-scaffold_14-	K05846	179.27	283.5	1.6e-80	osmoprotectant transport system permease protein	MARD_SAMN08225564_REFG_MMP08225564
23038	*	MARD_MMP08225564_REFG-scaffold_14-	K05846	179.27	247.2	1.6e-69	osmoprotectant transport system permease protein	MARD_SAMN08225564_REFG_MMP08225564
23039	*	MARD_MMP08358016_REFG-scaffold_2-	K05846	179.27	266.2	2.7e-75	osmoprotectant transport system permease protein	MARD_SAMN08358016_REFG_MMP08358016
23040	*	MARD_MMP08358016_REFG-scaffold_3-	K05846	179.27	317.6	8e-91	osmoprotectant transport system permease protein	MARD_SAMN08358016_REFG_MMP08358016
23041	*	MARD_MMP08794446_REFG-scaffold_111-	K05846	179.27	244.6	9.4e-69	osmoprotectant transport system permease protein	MARD_SAMN08794446_REFG_MMP08794446
23042	*	MARD_MMP08794446_REFG-scaffold_111-	K05846	179.27	280.1	1.7e-79	osmoprotectant transport system permease protein	MARD_SAMN08794446_REFG_MMP08794446
23043	*	MARD_MMP08934405_REFG-scaffold_2-	K05846	179.27	273.5	1.8e-77	osmoprotectant transport system permease protein	MARD_SAMN08934405_REFG_MMP08934405
23044	*	MARD_MMP08934405_REFG-scaffold_2-	K05846	179.27	228.2	8.6e-64	osmoprotectant transport system permease protein	MARD_SAMN08934405_REFG_MMP08934405
23045	*	MARD_MMP09214043_REFG-scaffold_12-	K05846	179.27	229.6	3.3e-64	osmoprotectant transport system permease protein	MARD_SAMN09214043_REFG_MMP09214043
23046	*	MARD_MMP09228018_REFG-scaffold_114-	K05846	179.27	232	6.2e-65	osmoprotectant transport system permease protein	MARD_SAMN09228018_REFG_MMP09228018
23047	*	MARD_MMP09228018_REFG-scaffold_114-	K05846	179.27	275.1	5.7e-78	osmoprotectant transport system permease protein	MARD_SAMN09228018_REFG_MMP09228018
23048	*	MARD_MMP00056695_REFG-scaffold_4-	K05846	179.27	238.7	5.8e-67	osmoprotectant transport system permease protein	MARD_SAMD00056695_REFG_MMP00056695
23049	*	MARD_MMP00056695_REFG-scaffold_4-	K05846	179.27	208.5	7.8e-58	osmoprotectant transport system permease protein	MARD_SAMD00056695_REFG_MMP00056695
23050	*	MARD_MMP00056695_REFG-scaffold_17-	K05846	179.27	225.5	5.7e-63	osmoprotectant transport system permease protein	MARD_SAMD00056695_REFG_MMP00056695
23051	*	MARD_MMP00056695_REFG-scaffold_17-	K05846	179.27	239.3	3.7e-67	osmoprotectant transport system permease protein	MARD_SAMD00056695_REFG_MMP00056695
23052	*	MARD_MMP02212510_REFG-scaffold_27-	K05846	179.27	281.7	5.6e-80	osmoprotectant transport system permease protein	MARD_SAMN02212510_REFG_MMP02212510
23053	*	MARD_MMP02212510_REFG-scaffold_27-	K05846	179.27	264.3	1.1e-74	osmoprotectant transport system permease protein	MARD_SAMN02212510_REFG_MMP02212510
23054	*	MARD_MMP02745164_REFG-scaffold_38-	K05846	179.27	253.9	1.5e-71	osmoprotectant transport system permease protein	MARD_SAMN02745164_REFG_MMP02745164
23055	*	MARD_MMP02745164_REFG-scaffold_38-	K05846	179.27	246.8	2.1e-69	osmoprotectant transport system permease protein	MARD_SAMN02745164_REFG_MMP02745164
23056	*	MARD_MMP02745945_REFG-scaffold_25-	K05846	179.27	315.4	3.8e-90	osmoprotectant transport system permease protein	MARD_SAMN02745945_REFG_MMP02745945
