"","Step1:K01740","Step1:met17_align","Step2:K17285"
"BGEO_SAMN07136699_METAG_ICEDFIGC",1,1,0
"BGEO_SAMN07136699_METAG_LBJODCIF",0,0,0
"BGEO_SAMN07136863_METAG_GKKFLOGC",1,1,0
"BGEO_SAMN07136863_METAG_DKNKIDOO",1,1,0
"BATS_SAMN07137098_METAG_EFAPGPKJ",1,1,0
"BATS_SAMN07137098_METAG_OMJMCNAH",1,1,0
"BATS_SAMN07137098_METAG_KGKGNECI",0,1,0
"BATS_SAMN07137098_METAG_OJBLOMEM",0,0,0
"BATS_SAMN07137101_METAG_POFDNLOB",0,0,0
"BATS_SAMN07137098_METAG_KCJBECAB",0,1,0
"BATS_SAMN07137098_METAG_LEHDILHI",0,1,0
"BATS_SAMN07137098_METAG_CGMKLICC",1,1,0
"BATS_SAMN07137098_METAG_APKNDBPE",1,1,0
"BGEO_SAMN07136859_METAG_GJLNEFAB",0,0,1
"BGEO_SAMN07136859_METAG_BOHFGAIL",1,1,0
"BGEO_SAMN07136621_METAG_JFBNPPME",0,0,0
"BGEO_SAMN07136603_METAG_BAJCEDJG",0,0,0
"BGEO_SAMN07136614_METAG_CLNLKPAK",0,1,0
"BGEO_SAMN07136772_METAG_HCFHKOLE",0,1,0
"BGEO_SAMN07136828_METAG_CEHDKHFI",1,1,0
"BGEO_SAMN07136828_METAG_HJPGLGLF",1,1,0
"BGEO_SAMN07136896_METAG_LOCGOFAC",0,0,1
"BGEO_SAMN07136896_METAG_MCHEOMOB",1,1,0
"BGEO_SAMN07136896_METAG_LMCJDMNP",1,1,0
"BGEO_SAMN07136896_METAG_GODHGALJ",0,1,0
"BGEO_SAMN07136705_METAG_GKDJPPLF",0,1,0
"HOTS_SAMN07137009_METAG_BEFEFOFJ",1,1,0
"HOTS_SAMN07137009_METAG_FCJLMFIK",0,0,0
"HOTS_SAMN07137009_METAG_KEBAHNJC",1,1,0
"HOTS_SAMN07137009_METAG_KKBJPBMC",0,0,0
"HOTS_SAMN07137009_METAG_OOEAPMFC",0,0,0
"HOTS_SAMN07137009_METAG_JOJKOIIF",1,1,0
"HOTS_SAMN07137009_METAG_NEEGNOCA",0,0,0
"HOTS_SAMN07137009_METAG_CIEJNCPM",0,0,0
"BGEO_SAMN07136619_METAG_OCFPHOJN",1,1,0
"BGEO_SAMN07136705_METAG_HHKNJCMK",0,1,0
"BGEO_SAMN07136669_METAG_JEEIAGBI",0,1,0
"BGEO_SAMN07136880_METAG_AIDJKAEK",1,1,0
"BGEO_SAMN07136880_METAG_AHIOLOMJ",1,1,0
"HOTS_SAMN07137043_METAG_BMAKGDJI",0,1,0
"HOTS_SAMN07137043_METAG_OADPMALP",0,1,1
"HOTS_SAMN07137043_METAG_FMCEKIPA",0,1,0
"HOTS_SAMN07137043_METAG_PCIKNALF",0,1,0
"HOTS_SAMN07137043_METAG_KKKCOPPJ",0,0,0
"HOTS_SAMN07137043_METAG_MAMCNAMG",0,0,0
"HOTS_SAMN07137043_METAG_LLEEGGKE",0,0,0
"HOTS_SAMN07137043_METAG_ENEJJDKF",0,1,0
"HOTS_SAMN07137043_METAG_ELANNPMJ",0,0,0
"HOTS_SAMN07137043_METAG_BINNGCGP",0,0,0
"HOTS_SAMN07137043_METAG_ODHPIEPJ",0,1,0
"BGEO_SAMN07136939_METAG_CLCFHALK",0,1,0
"BGEO_SAMN07136939_METAG_GPCBFBIE",1,1,0
"BGEO_SAMN07136939_METAG_IGFPIJFI",0,1,0
"BGEO_SAMN07136939_METAG_AAAGDEOD",0,0,0
"BGEO_SAMN07136939_METAG_CNBHDOMF",1,1,0
"BGEO_SAMN07136939_METAG_FEEOANBH",0,0,0
"BGEO_SAMN07136939_METAG_OOLFAGBA",1,1,0
"BGEO_SAMN07136490_METAG_AOOAILEM",0,1,0
"BGEO_SAMN07136490_METAG_HMGMEOIL",0,1,0
"BGEO_SAMN07136490_METAG_FMOEEDOO",1,1,0
"BGEO_SAMN07136490_METAG_EBDEDOND",1,1,0
"BGEO_SAMN07136490_METAG_PGIGGDFN",1,1,0
"BGEO_SAMN07136490_METAG_MDEEFHHH",1,1,0
"BGEO_SAMN07136490_METAG_DPCIAGDO",1,1,0
"BGEO_SAMN07136490_METAG_CGJPEBAL",0,1,1
"BGEO_SAMN07136490_METAG_NKBFCJDL",1,1,0
"BGEO_SAMN07136490_METAG_NNLOEPBC",0,0,0
"BGEO_SAMN07136490_METAG_KADOPKMF",0,1,0
"BGEO_SAMN07136490_METAG_FMKHMJEJ",1,1,0
"BATS_SAMN07137075_METAG_CANKOCAM",0,1,0
"BATS_SAMN07137075_METAG_JBNNGKKK",0,0,0
"BATS_SAMN07137075_METAG_GIIOAGJG",0,1,0
"BATS_SAMN07137086_METAG_HNJEHGAI",0,1,0
"BATS_SAMN07137086_METAG_GNBHKPNE",1,1,0
"BATS_SAMN07137086_METAG_MOCNKGHL",1,1,0
"BATS_SAMN07137086_METAG_MLJBBEDA",1,1,0
"BATS_SAMN07137086_METAG_DBIIEOJM",1,1,0
"BGEO_SAMN07136737_METAG_BANJPIPO",0,1,0
"BATS_SAMN07137086_METAG_JIGCBPFK",0,1,0
"BATS_SAMN07137086_METAG_AMCCMNGG",1,1,0
"BATS_SAMN07137086_METAG_KLIAJNGK",0,1,0
"BATS_SAMN07137086_METAG_KAJFNIBG",0,0,0
"BATS_SAMN07137086_METAG_EMGDIADK",1,1,0
"BGEO_SAMN07136493_METAG_BHMEMFGD",0,0,0
"BGEO_SAMN07136493_METAG_BGLPFNCA",0,1,1
"BGEO_SAMN07136737_METAG_IOIMNAII",0,1,0
"BGEO_SAMN07136493_METAG_CIKIKOML",1,1,0
"BGEO_SAMN07136493_METAG_BNKNPHCH",1,1,0
"BGEO_SAMN07136493_METAG_PEBLIEMP",1,1,0
"BGEO_SAMN07136493_METAG_CCLLBAFA",1,1,0
"BGEO_SAMN07136505_METAG_CKODNIJG",0,1,0
"BGEO_SAMN07136493_METAG_NEDFAJIE",1,1,0
"BGEO_SAMN07136493_METAG_NBHACIPD",1,1,0
"BGEO_SAMN07136493_METAG_PNNGNBHM",1,1,0
"BGEO_SAMN07136493_METAG_NIHPDJNP",1,1,0
"BGEO_SAMN07136493_METAG_ODNLHAFA",0,1,0
"BGEO_SAMN07136775_METAG_PJCLKNDC",0,1,0
"BGEO_SAMN07136493_METAG_LHILLNCI",1,1,0
"BGEO_SAMN07136493_METAG_PGIOKEFP",1,1,1
"BGEO_SAMN07136493_METAG_CLBBEIIC",0,1,0
"BGEO_SAMN07136491_METAG_MILFNBFN",0,1,0
"BGEO_SAMN07136491_METAG_EHDMKAAN",0,1,0
"BGEO_SAMN07136491_METAG_OCGNJHDH",0,1,1
"BGEO_SAMN07136491_METAG_FNODLPKP",1,1,0
"BGEO_SAMN07136491_METAG_MALELJEN",1,1,0
"BGEO_SAMN07136775_METAG_DKOMEGPA",0,1,0
"BGEO_SAMN07136491_METAG_FPPAJLML",0,1,0
"BGEO_SAMN07136491_METAG_EGLCEBOA",0,1,0
"BGEO_SAMN07136491_METAG_BGGJJDHL",1,1,0
"BGEO_SAMN07136491_METAG_DIIDMIKN",1,1,0
"BGEO_SAMN07136955_METAG_HLECMDKB",0,1,0
"HOTS_SAMN07137008_METAG_AHBNLGKA",0,1,0
"BGEO_SAMN07136491_METAG_KODGCGPN",0,0,0
"BGEO_SAMN07136491_METAG_IHDGNCGB",1,1,0
"BGEO_SAMN07136491_METAG_GDKGPGGD",0,1,0
"BGEO_SAMN07136707_METAG_HPDIHOHJ",0,1,0
"BATS_SAMN07137105_METAG_EEFGILKD",1,1,0
"HOTS_SAMN07137024_METAG_IEONPEKI",0,1,0
"BGEO_SAMN07136790_METAG_HMIPHDFC",0,1,0
"BATS_SAMN07137105_METAG_BDLBDFCF",0,0,0
"BATS_SAMN07137105_METAG_JDGOMBAE",0,0,0
"BGEO_SAMN07136606_METAG_DEOJBBLN",0,1,0
"BGEO_SAMN07136606_METAG_HCCGIHPL",0,1,0
"BGEO_SAMN07136639_METAG_BLEKIGCG",0,0,0
"BGEO_SAMN07136623_METAG_GENENANK",1,1,0
"BGEO_SAMN07136623_METAG_DBNBGCAG",1,1,0
"BGEO_SAMN07136623_METAG_PENEBMCB",0,1,0
"BGEO_SAMN07136623_METAG_IMIAFCML",1,1,0
"BGEO_SAMN07136623_METAG_BHCINANH",1,1,0
"BGEO_SAMN07136623_METAG_PCHNIPPP",1,1,0
"BGEO_SAMN07136623_METAG_LBDDLKOE",1,1,0
"BGEO_SAMN07136623_METAG_HDBNJLPH",1,1,0
"BGEO_SAMN07136623_METAG_DJFBEMDL",0,1,0
"BGEO_SAMN07136623_METAG_BPNHHKOB",0,0,0
"BGEO_SAMN07136623_METAG_CCPAKKKO",0,1,0
"BGEO_SAMN07136623_METAG_ANAHDOLJ",0,0,0
"BGEO_SAMN07136623_METAG_LOOLPGAK",1,1,0
"BGEO_SAMN07136623_METAG_ENNLOFNP",1,1,0
"BGEO_SAMN07136623_METAG_DNHLJCNI",1,1,0
"BGEO_SAMN07136623_METAG_MMCHHLAM",1,1,0
"BGEO_SAMN07136623_METAG_IIGCJDGB",0,0,0
"BGEO_SAMN07136623_METAG_KPNKACCG",1,1,0
"BGEO_SAMN07136623_METAG_ALFLPAOE",1,1,0
"BGEO_SAMN07136623_METAG_GEAAJOGF",1,1,0
"BGEO_SAMN07136623_METAG_GLHKOJAO",0,0,0
"BGEO_SAMN07136914_METAG_GBLCMNLL",1,1,0
"BGEO_SAMN07136914_METAG_MGMMGABA",0,1,0
"BGEO_SAMN07136914_METAG_HLEPODBD",0,1,0
"BGEO_SAMN07136914_METAG_CIHNGHLN",0,1,0
"BGEO_SAMN07136914_METAG_CNEFEKKK",0,1,0
"BGEO_SAMN07136914_METAG_FDPHBHPO",1,1,0
"HOTS_SAMN07137018_METAG_NHBFJIFO",0,1,0
"BGEO_SAMN07136914_METAG_IGPKOMIC",0,0,0
"BGEO_SAMN07136591_METAG_PLFLHCKO",0,1,0
"BGEO_SAMN07136914_METAG_HENGKLEE",0,0,0
"BGEO_SAMN07136914_METAG_FMFLNMHC",0,0,0
"BGEO_SAMN07136883_METAG_DJFCIFGN",1,1,0
"BGEO_SAMN07136903_METAG_DKPBNOMK",1,1,0
"HOTS_SAMN07137007_METAG_LMJGBJIM",0,1,0
"BGEO_SAMN07136579_METAG_PKBGOKAI",0,1,0
"BGEO_SAMN07136642_METAG_BGBKBGNE",1,1,0
"BGEO_SAMN07136778_METAG_FMFKNPEB",0,0,0
"BGEO_SAMN07136642_METAG_PIDPEHOB",1,1,0
"BGEO_SAMN07136917_METAG_IDOOGKBE",0,1,0
"BATS_SAMN07137065_METAG_LGIJGLND",1,1,0
"BATS_SAMN07137065_METAG_JLICPGGE",1,1,0
"BATS_SAMN07137065_METAG_NPCLEIFC",1,1,0
"BATS_SAMN07137065_METAG_ELKGPHJO",1,1,0
"BATS_SAMN07137065_METAG_BKNJODEK",0,0,0
"BGEO_SAMN07136917_METAG_LKLGPNBG",0,1,0
"BGEO_SAMN07136917_METAG_NBHOIKBO",0,1,0
"BGEO_SAMN07136605_METAG_AAKFPMKG",0,0,0
"BGEO_SAMN07136917_METAG_IJGCPIOH",0,1,0
"BGEO_SAMN07136605_METAG_DJPPBKDH",0,1,0
"HOTS_SAMN07137032_METAG_DMAJGNFG",0,1,0
"HOTS_SAMN07137032_METAG_DPKBCKAF",0,0,0
"BGEO_SAMN07136598_METAG_OEHNNDKP",0,1,0
"HOTS_SAMN07137032_METAG_HECPMCJN",0,0,0
"HOTS_SAMN07137032_METAG_NAMEFFMN",0,0,0
"HOTS_SAMN07137032_METAG_GCKEFFCP",0,0,0
"HOTS_SAMN07137032_METAG_CEEFFKEJ",0,1,0
"HOTS_SAMN07137032_METAG_FAJMCBGD",0,0,0
"HOTS_SAMN07137019_METAG_MFIMKDFE",0,1,0
"HOTS_SAMN07137019_METAG_DJJNOGHO",0,1,0
"HOTS_SAMN07137019_METAG_PDNGDGMH",1,1,0
"HOTS_SAMN07137019_METAG_ELODBDFM",0,0,0
"BGEO_SAMN07136556_METAG_LCIPAIJG",0,1,0
"BGEO_SAMN07136556_METAG_LMBIJLKA",0,1,0
"BGEO_SAMN07136556_METAG_IAIJHEDG",0,1,0
"BGEO_SAMN07136556_METAG_HHLCNDII",1,1,0
"BGEO_SAMN07136556_METAG_MBELIFFJ",0,1,0
"BGEO_SAMN07136556_METAG_CHKLJMDP",0,1,0
"BGEO_SAMN07136556_METAG_LIOJINJL",0,1,0
"BGEO_SAMN07136556_METAG_EJIPNNLL",0,1,0
"BGEO_SAMN07136835_METAG_AEONLIJE",0,0,1
"BGEO_SAMN07136835_METAG_KCBCLGMM",0,1,0
"BGEO_SAMN07136598_METAG_LMFCPDLG",0,1,0
"BGEO_SAMN07136598_METAG_CMNAJOMA",0,1,0
"BGEO_SAMN07136598_METAG_JBGILMAB",0,0,0
"BGEO_SAMN07136531_METAG_ABCIHHJO",1,1,0
"BGEO_SAMN07136662_METAG_HDCEJKAO",0,0,0
"BGEO_SAMN07136662_METAG_KLPGOHHE",0,1,0
"BGEO_SAMN07136662_METAG_OLCOPJEE",0,0,1
"BGEO_SAMN07136662_METAG_KLHNAEMB",1,1,0
"BGEO_SAMN07136662_METAG_OBICLMLO",0,1,0
"BGEO_SAMN07136662_METAG_KGHBAKKD",1,1,0
"BGEO_SAMN07136662_METAG_OKBLEPOF",1,1,0
"BGEO_SAMN07136662_METAG_FDLEHJMC",1,1,0
"BGEO_SAMN07136662_METAG_JGPGBPBM",0,0,0
"BGEO_SAMN07136662_METAG_FIPPHGKO",0,0,0
"BGEO_SAMN07136747_METAG_CPCDHKLG",1,1,0
"BGEO_SAMN07136747_METAG_BMKFPCBI",1,1,0
"BGEO_SAMN07136747_METAG_INMOFPJA",0,0,0
"BGEO_SAMN07136747_METAG_HJJIJJGG",1,1,0
"BGEO_SAMN07136712_METAG_GIJCDIPP",1,1,0
"BGEO_SAMN07136712_METAG_CAEKBGIO",1,1,0
"BGEO_SAMN07136712_METAG_MBCHNKCL",0,1,0
"BGEO_SAMN07136712_METAG_PNKBHCMG",1,1,0
"BGEO_SAMN07136712_METAG_IAKMIHID",1,1,0
"BGEO_SAMN07136712_METAG_MEOPIFDK",0,1,0
"BGEO_SAMN07136712_METAG_JJJHEKLP",1,1,0
"BGEO_SAMN07136712_METAG_FHICEAAD",1,1,0
"BGEO_SAMN07136675_METAG_NOJALNJH",0,1,0
"BGEO_SAMN07136675_METAG_KMGGLJIC",0,0,0
"BGEO_SAMN07136675_METAG_POCKNKGC",0,0,0
"BGEO_SAMN07136836_METAG_KFIHLDAJ",1,1,0
"BGEO_SAMN07136528_METAG_OKPNFCMF",1,1,0
"BGEO_SAMN07136528_METAG_EIMIJEDL",0,1,0
"BGEO_SAMN07136528_METAG_DDGGMICJ",1,1,0
"BGEO_SAMN07136528_METAG_BDEHFGGC",0,1,0
"BGEO_SAMN07136528_METAG_ODPKANDO",1,1,0
"BGEO_SAMN07136715_METAG_OELLAFPM",0,0,0
"BGEO_SAMN07136528_METAG_PNBKDPNK",1,1,0
"BGEO_SAMN07136528_METAG_FMIBEKJJ",1,1,0
"BGEO_SAMN07136528_METAG_CFIIDIKH",0,1,0
"BGEO_SAMN07136528_METAG_EHFOBEFB",1,1,0
"BGEO_SAMN07136528_METAG_OGCFEMBK",0,1,0
"BGEO_SAMN07136528_METAG_MOFHOELO",0,0,0
"BGEO_SAMN07136528_METAG_BDEOEHOA",0,0,0
"BGEO_SAMN07136938_METAG_PEDPNHFB",1,1,0
"BGEO_SAMN07136938_METAG_KELLCFLP",1,1,0
"BGEO_SAMN07136938_METAG_PFNFCPBG",1,1,0
"BGEO_SAMN07136938_METAG_HMIGOFDK",1,1,1
"BGEO_SAMN07136938_METAG_MEAJIBKH",1,1,0
"BGEO_SAMN07136938_METAG_OKOFGEEF",1,1,1
"BGEO_SAMN07136938_METAG_BKAMBNBL",1,1,1
"BGEO_SAMN07136938_METAG_CAEKIJPE",1,1,0
"BGEO_SAMN07136521_METAG_HCMEEIJP",0,1,0
"BGEO_SAMN07136938_METAG_MOOJPDLG",1,1,0
"BGEO_SAMN07136938_METAG_GDFCHGEM",0,1,0
"BGEO_SAMN07136938_METAG_ANDEHGBM",1,1,0
"BGEO_SAMN07136938_METAG_BNDJMIFC",0,1,1
"BGEO_SAMN07136938_METAG_EOJJPGFC",0,0,0
"BGEO_SAMN07136938_METAG_AIJEAJEG",0,0,1
"BGEO_SAMN07136938_METAG_GFDMIHFD",1,1,0
"BGEO_SAMN07136938_METAG_KKAIDALD",0,1,0
"BGEO_SAMN07136938_METAG_DONGJFKN",1,1,0
"BGEO_SAMN07136613_METAG_LIIJIBPG",1,1,0
"BGEO_SAMN07136521_METAG_KMJNLJIF",0,1,0
"BGEO_SAMN07136749_METAG_OBKKNJJM",0,1,0
"BGEO_SAMN07136746_METAG_JCLBAKMF",1,1,0
"BGEO_SAMN07136746_METAG_FDAGDJBA",1,1,0
"BGEO_SAMN07136746_METAG_IGAKPFPE",0,1,0
"BGEO_SAMN07136746_METAG_LPGJICFE",1,1,0
"BATS_SAMN07137076_METAG_LJNCHAMC",1,1,0
"BATS_SAMN07137076_METAG_JHACLEFF",1,1,0
"BATS_SAMN07137076_METAG_KGPNDEGO",0,0,0
"BATS_SAMN07137076_METAG_HDMMLCJO",1,1,0
"BATS_SAMN07137076_METAG_BEDFOMLP",0,1,0
"BATS_SAMN07137076_METAG_GDJFFGHF",0,1,0
"BATS_SAMN07137076_METAG_JGKPOCAK",0,0,0
"BATS_SAMN07137076_METAG_OPHEMJBG",0,1,0
"BATS_SAMN07137076_METAG_LJDPCGBG",0,1,0
"BATS_SAMN07137076_METAG_ALDPAEKM",0,1,0
"BATS_SAMN07137076_METAG_MICILINI",0,0,0
"BATS_SAMN07137121_METAG_HOEFJPOP",0,1,0
"BGEO_SAMN07136488_METAG_MMPPJOBC",0,1,0
"BGEO_SAMN07136488_METAG_CBHDNJHC",0,1,0
"BGEO_SAMN07136488_METAG_JOBCLGID",0,1,0
"BATS_SAMN07137121_METAG_FIACGOMN",0,1,0
"BGEO_SAMN07136488_METAG_HNFAPBOD",1,1,0
"BGEO_SAMN07136488_METAG_NKOAAKHF",1,1,0
"BGEO_SAMN07136858_METAG_MEADJMGK",0,1,0
"BGEO_SAMN07136858_METAG_EBFIKGLK",1,1,0
"BGEO_SAMN07136937_METAG_EKFJEPMC",0,1,0
"BGEO_SAMN07136756_METAG_EBBFPJNN",1,1,0
"BGEO_SAMN07136937_METAG_DBHMANJG",0,1,0
"BGEO_SAMN07136756_METAG_LEIOFJPM",0,1,0
"BGEO_SAMN07136756_METAG_COFNAICH",1,1,0
"BGEO_SAMN07136937_METAG_OFMCLPBM",0,1,0
"BGEO_SAMN07136756_METAG_KCFABIGN",0,0,0
"BGEO_SAMN07136683_METAG_LABOBFKN",0,1,0
"BGEO_SAMN07136539_METAG_DGADDLJM",1,1,0
"HOTS_SAMN07137026_METAG_MGPIEBDN",0,1,0
"BGEO_SAMN07136492_METAG_KBLNPIAG",0,1,0
"BGEO_SAMN07136539_METAG_NMLHLFHP",0,0,0
"BGEO_SAMN07136539_METAG_HAIBPGNH",0,0,0
"BATS_SAMN07137085_METAG_JKJAACCA",0,1,0
"BATS_SAMN07137085_METAG_ILCDCCGI",0,0,0
"BATS_SAMN07137085_METAG_LOAJIEAD",0,0,0
"BATS_SAMN07137085_METAG_JJMOJHOP",0,1,0
"BATS_SAMN07137085_METAG_FODJCNAI",0,0,0
"BATS_SAMN07137085_METAG_FEEICCHN",1,1,0
"BATS_SAMN07137085_METAG_NIGFOFIH",1,1,0
"BATS_SAMN07137085_METAG_DKPKMPHH",0,0,0
"BATS_SAMN07137085_METAG_HIKLFDNG",1,1,0
"BATS_SAMN07137085_METAG_PFBBLHON",0,0,0
"BATS_SAMN07137085_METAG_LALOMDON",1,1,0
"BATS_SAMN07137085_METAG_DLDIKOIL",0,0,0
"BGEO_SAMN07136911_METAG_PEKGONIM",0,1,0
"BGEO_SAMN07136911_METAG_KPOEDPPJ",0,1,0
"BGEO_SAMN07136911_METAG_AOILOLJO",0,0,0
"BGEO_SAMN07136934_METAG_MPGOCKON",1,1,0
"BGEO_SAMN07136934_METAG_NFNFHJGJ",1,1,0
"BGEO_SAMN07136949_METAG_LEICOCGJ",0,1,0
"BGEO_SAMN07136934_METAG_OFLCOOAM",0,1,0
"BGEO_SAMN07136934_METAG_LGBEFNAG",1,1,0
"BGEO_SAMN07136934_METAG_BNJLGPDD",1,1,0
"BGEO_SAMN07136934_METAG_FHNAKIPH",1,1,0
"BGEO_SAMN07136535_METAG_GJJDEKFF",0,1,0
"BGEO_SAMN07136535_METAG_EBAKEHKG",0,1,0
"BGEO_SAMN07136535_METAG_IKLLEIPL",0,0,0
"BGEO_SAMN07136535_METAG_GJAAGPFJ",0,1,0
"BGEO_SAMN07136535_METAG_ADAEIMLC",0,1,0
"BGEO_SAMN07136535_METAG_CKJEJCJN",0,0,0
"BGEO_SAMN07136949_METAG_JMMPLOKF",0,0,0
"BGEO_SAMN07136636_METAG_ENFKOOKJ",1,1,0
"BGEO_SAMN07136636_METAG_LMDMGPDF",0,1,0
"BGEO_SAMN07136636_METAG_ICBELLOA",1,1,0
"BGEO_SAMN07136636_METAG_HIFFFMLD",0,1,0
"BGEO_SAMN07136636_METAG_PAALBJGG",1,1,0
"BGEO_SAMN07136636_METAG_GLPDBJHN",1,1,0
"BGEO_SAMN07136636_METAG_NDFFBAPJ",0,1,0
"BGEO_SAMN07136636_METAG_DLJDHPDG",1,1,0
"BGEO_SAMN07136636_METAG_ODGLEGLC",1,1,0
"BGEO_SAMN07136636_METAG_LHBDPFNJ",1,1,0
"BGEO_SAMN07136909_METAG_EHOJIDBO",0,0,0
"BGEO_SAMN07136636_METAG_BLEFIOKC",1,1,0
"BGEO_SAMN07136852_METAG_MHCDPNPC",0,1,0
"BGEO_SAMN07136852_METAG_ECOOOBOD",1,1,0
"BGEO_SAMN07136889_METAG_KDAFGDND",0,1,0
"BGEO_SAMN07136889_METAG_AAOJDFGD",1,1,0
"BGEO_SAMN07136638_METAG_CCCPGHEE",1,1,0
"BGEO_SAMN07136638_METAG_LFKOEJPC",1,1,0
"BGEO_SAMN07136638_METAG_FCEJGPPB",0,1,0
"BGEO_SAMN07136638_METAG_LPKMEPBD",0,1,0
"BGEO_SAMN07136638_METAG_OBPDGCEP",0,0,0
"BGEO_SAMN07136638_METAG_FPILFKCP",0,0,0
"BGEO_SAMN07136638_METAG_GEEMPNAG",1,1,0
"BGEO_SAMN07136638_METAG_OPLDOHNO",0,1,0
"BGEO_SAMN07136638_METAG_AIJNCJDL",0,1,0
"BGEO_SAMN07136638_METAG_NGAAGDOB",1,1,0
"BGEO_SAMN07136638_METAG_BAPCONDD",1,1,0
"BGEO_SAMN07136638_METAG_NEBJHONB",0,1,0
"BGEO_SAMN07136638_METAG_BLGMDKEB",1,1,0
"BGEO_SAMN07136638_METAG_NHICDAEM",0,0,0
"BGEO_SAMN07136638_METAG_GDPIKHHC",1,1,0
"BGEO_SAMN07136638_METAG_NBOMLNNK",0,1,0
"BGEO_SAMN07136638_METAG_EKGILNEB",0,1,0
"BGEO_SAMN07136638_METAG_GEFIKFJJ",1,1,0
"BGEO_SAMN07136638_METAG_NEOOAHJK",0,1,0
"BGEO_SAMN07136638_METAG_JCOEACCP",0,0,0
"BGEO_SAMN07136658_METAG_DEINIHGC",1,1,0
"BGEO_SAMN07136658_METAG_DCHDGCOA",0,0,0
"BATS_SAMN07137114_METAG_IAJLFLPG",1,1,0
"BGEO_SAMN07136909_METAG_KOIFIODL",0,1,0
"BATS_SAMN07137114_METAG_IHJHNPFN",1,1,0
"BATS_SAMN07137114_METAG_NAKKHEDN",0,1,0
"BATS_SAMN07137114_METAG_OFECHDKK",0,0,0
"BGEO_SAMN07136618_METAG_MJAAOEGF",0,1,0
"BATS_SAMN07137114_METAG_HOHGBNDP",0,0,0
"BATS_SAMN07137114_METAG_HCBNBPJK",1,1,0
"BATS_SAMN07137114_METAG_EPJCPENK",0,1,0
"BATS_SAMN07137114_METAG_OLBNNABC",0,1,0
"BATS_SAMN07137114_METAG_DJMIAANF",0,0,0
"BATS_SAMN07137114_METAG_KEGAPBEH",0,0,0
"BATS_SAMN07137114_METAG_OLLOFEHP",1,1,0
"BGEO_SAMN07136959_METAG_OBBIMKKE",0,0,0
"BATS_SAMN07137114_METAG_DEONEBIC",1,1,0
"BATS_SAMN07137114_METAG_OLADBMDH",0,1,0
"BGEO_SAMN07136684_METAG_GOHFINFO",0,1,0
"BATS_SAMN07137114_METAG_HAEEOPCP",1,1,0
"BATS_SAMN07137114_METAG_KCCCLFCN",0,0,0
"BATS_SAMN07137114_METAG_FEPEEALB",0,1,0
"BATS_SAMN07137114_METAG_FHOJIJGF",0,0,0
"BATS_SAMN07137114_METAG_LLCCOBLA",0,1,0
"BATS_SAMN07137114_METAG_NDLCDPNA",1,1,0
"BATS_SAMN07137114_METAG_PEJEPOCP",0,0,0
"BATS_SAMN07137114_METAG_CEGPAAAK",0,0,0
"BATS_SAMN07137114_METAG_KJIADDKO",0,0,0
"BGEO_SAMN07136920_METAG_CEGJDIBH",0,1,0
"BATS_SAMN07137080_METAG_GGGCCEFE",0,0,0
"BATS_SAMN07137080_METAG_KPNAPJCN",1,1,0
"BATS_SAMN07137080_METAG_HGHEONPE",0,1,0
"BATS_SAMN07137080_METAG_MMKIJFCG",1,1,0
"BATS_SAMN07137080_METAG_JCLACDHD",0,0,0
"BGEO_SAMN07136725_METAG_EKBCKJGJ",0,1,0
"BATS_SAMN07137080_METAG_LELOMOEH",1,1,0
"BATS_SAMN07137080_METAG_OCHBDMKN",1,1,0
"BGEO_SAMN07136545_METAG_AOELICGJ",0,1,0
"BATS_SAMN07137080_METAG_CIFBHFHN",1,1,0
"BATS_SAMN07137080_METAG_KKBCDBHN",0,0,0
"BATS_SAMN07137119_METAG_DLBGBKCC",1,1,0
"BGEO_SAMN07136497_METAG_MEAAOPIK",0,1,0
"BATS_SAMN07137119_METAG_AOJDKNIP",0,1,0
"BATS_SAMN07137119_METAG_NJCDAFLP",0,1,0
"BATS_SAMN07137119_METAG_JAOADADO",1,1,0
"BATS_SAMN07137119_METAG_NBNPLICI",1,1,0
"BATS_SAMN07137119_METAG_CONNGPMD",1,1,0
"BATS_SAMN07137119_METAG_BOGJOEOF",0,0,0
"BATS_SAMN07137119_METAG_LIONMCCK",0,0,0
"BATS_SAMN07137119_METAG_EFEEGCDO",1,1,0
"BATS_SAMN07137119_METAG_LJJAEKJL",0,0,0
"BATS_SAMN07137119_METAG_BINAGOBK",0,1,0
"BATS_SAMN07137119_METAG_LBJBCIDN",1,1,1
"BGEO_SAMN07136768_METAG_BMKNDPFB",0,1,0
"BGEO_SAMN07136586_METAG_OCNHIPIM",1,1,0
"BGEO_SAMN07136586_METAG_IGBEHAHI",1,1,0
"BGEO_SAMN07136586_METAG_FHOLNPLA",1,1,0
"BGEO_SAMN07136586_METAG_HACDOLHA",0,1,0
"BGEO_SAMN07136586_METAG_INHIOGHM",0,0,0
"BGEO_SAMN07136916_METAG_CKFNMDNL",0,1,0
"BGEO_SAMN07136916_METAG_LDJPMCOB",0,0,0
"BGEO_SAMN07136916_METAG_DOCENDCN",0,0,0
"BGEO_SAMN07136957_METAG_DFKHLLHF",0,0,0
"BGEO_SAMN07136718_METAG_POOGGMJB",0,1,0
"BGEO_SAMN07136718_METAG_HOIOMLIH",0,1,0
"BGEO_SAMN07136807_METAG_DANCJOKF",1,1,0
"BGEO_SAMN07136807_METAG_COHCIHLD",1,1,0
