,Step1,Step2,Step3,Step4,Step5,Subpathway1,Subpathway2,MaxCompletion,Group,Completion,Type
GORG_SAMEA6073487_SAGS_AG913B17,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.64,SAG
GORG_SAMEA6073547_SAGS_AG913G13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.53,SAG
GORG_SAMEA6073551_SAGS_AG913G18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,75.56,SAG
GORG_SAMEA6073557_SAGS_AG913I06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,93.44,SAG
GORG_SAMEA6073570_SAGS_AG913J07,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,83.11,SAG
GORG_SAMEA6071710_SAGS_AG903G09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.46,SAG
GORG_SAMEA6071735_SAGS_AG903I23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,80.86,SAG
GORG_SAMEA6070357_SAGS_AG895G19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.71,SAG
GORG_SAMEA6070376_SAGS_AG895J06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,81.28,SAG
GORG_SAMEA6070382_SAGS_AG895J17,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,78.96,SAG
GORG_SAMEA6070402_SAGS_AG895L02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.76,SAG
GORG_SAMEA6070406_SAGS_AG895L13,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Actinobacteriota,77.28,SAG
GORG_SAMEA6070441_SAGS_AG895O02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,77.53,SAG
GORG_SAMEA6077818_SAGS_AG337B16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.65,SAG
GORG_SAMEA6077867_SAGS_AG337E07,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,80.54,SAG
GORG_SAMEA6077901_SAGS_AG337G03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,75.4,SAG
GORG_SAMEA6077902_SAGS_AG337G04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,92.68,SAG
GORG_SAMEA6068792_SAGS_AG365L04,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,82.56,SAG
GORG_SAMEA6071755_SAGS_AG903K22,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,80.91,SAG
GORG_SAMEA6071760_SAGS_AG903L08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.52,SAG
GORG_SAMEA6071799_SAGS_AG903O08,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,85.82,SAG
GORG_SAMEA6071803_SAGS_AG903O18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,78.09,SAG
GORG_SAMEA6073352_SAGS_AG912I08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.48,SAG
GORG_SAMEA6073364_SAGS_AG912J04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,80.06,SAG
GORG_SAMEA6073383_SAGS_AG912K05,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,76.98,SAG
GORG_SAMEA6073424_SAGS_AG912N10,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,81.18,SAG
GORG_SAMEA6073451_SAGS_AG912P09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.07,SAG
GORG_SAMEA6073452_SAGS_AG912P10,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.1,SAG
GORG_SAMEA6068603_SAGS_AH326N13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.96,SAG
GORG_SAMEA6080405_SAGS_AG439P21,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Planctomycetota,78.38,SAG
GORG_SAMEA6075668_SAGS_AG390E17,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,93.78,SAG
GORG_SAMEA6075686_SAGS_AG390F15,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,80.48,SAG
GORG_SAMEA6075696_SAGS_AG390G04,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,92.07,SAG
GORG_SAMEA6075729_SAGS_AG390I22,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,84.14,SAG
GORG_SAMEA6072353_SAGS_AG907K09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.6,SAG
GORG_SAMEA6075548_SAGS_AG404N21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,80.62,SAG
GORG_SAMEA6075560_SAGS_AG404O18,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,82.02,SAG
GORG_SAMEA6075564_SAGS_AG404P01,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,80.53,SAG
GORG_SAMEA6075579_SAGS_AG404P20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,87.2,SAG
GORG_SAMEA6076060_SAGS_AG410B18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,78.06,SAG
GORG_SAMEA6069529_SAGS_AG891I17,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-SAR86,77.03,SAG
GORG_SAMEA6069535_SAGS_AG891J04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,96.64,SAG
GORG_SAMEA6069558_SAGS_AG891K16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.6,SAG
GORG_SAMEA6069562_SAGS_AG891K20,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,75.46,SAG
GORG_SAMEA6069579_SAGS_AG891M02,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,75.46,SAG
GORG_SAMEA6069625_SAGS_AG891P06,0,0,0,0,0,0,0,0,Alpha-Other,88.58,SAG
GORG_SAMEA6074650_SAGS_AG918M20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.44,SAG
GORG_SAMEA6074653_SAGS_AG918N05,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,76.74,SAG
GORG_SAMEA6074663_SAGS_AG918O03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.32,SAG
GORG_SAMEA6074703_SAGS_AG919C04,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,79.03,SAG
GORG_SAMEA6075912_SAGS_AG414D15,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,77.46,SAG
GORG_SAMEA6075915_SAGS_AG414E02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,85.74,SAG
GORG_SAMEA6075916_SAGS_AG414E04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,80.31,SAG
GORG_SAMEA6075917_SAGS_AG414E06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.62,SAG
GORG_SAMEA6075927_SAGS_AG414F02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Marinisomatota,81.92,SAG
GORG_SAMEA6075947_SAGS_AG414G15,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.75,SAG
GORG_SAMEA6075954_SAGS_AG414I04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,75.24,SAG
GORG_SAMEA6075974_SAGS_AG414J13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.2,SAG
GORG_SAMEA6075996_SAGS_AG414L09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.28,SAG
GORG_SAMEA6076727_SAGS_AG313C03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,77.92,SAG
GORG_SAMEA6076728_SAGS_AG313C04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,89.92,SAG
GORG_SAMEA6076742_SAGS_AG313D08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,89.2,SAG
GORG_SAMEA6073817_SAGS_AG914M02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,75.76,SAG
GORG_SAMEA6076457_SAGS_AG447C16,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,75.85,SAG
GORG_SAMEA6076559_SAGS_AG447J03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,82.38,SAG
GORG_SAMEA6079747_SAGS_AG426P19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,81.92,SAG
GORG_SAMEA6079897_SAGS_AG430J21,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,81.37,SAG
GORG_SAMEA6080224_SAGS_AG439B19,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Actinobacteriota,76.24,SAG
GORG_SAMEA6080237_SAGS_AG439C22,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,76.81,SAG
GORG_SAMEA6080292_SAGS_AG439I19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.65,SAG
GORG_SAMEA6070852_SAGS_AG898D09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,78.19,SAG
GORG_SAMEA6070867_SAGS_AG898E11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,80.6,SAG
GORG_SAMEA6070875_SAGS_AG898F03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.78,SAG
GORG_SAMEA6070899_SAGS_AG898G21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,84.74,SAG
GORG_SAMEA6074287_SAGS_AG916O23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.92,SAG
GORG_SAMEA6074312_SAGS_AG917A15,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.99,SAG
GORG_SAMEA6074340_SAGS_AG917C10,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,75.51,SAG
GORG_SAMEA6074350_SAGS_AG917D08,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Rhodobacter,75.81,SAG
GORG_SAMEA6074363_SAGS_AG917E05,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,89.78,SAG
GORG_SAMEA6074367_SAGS_AG917E14,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,86.9,SAG
GORG_SAMEA6078536_SAGS_AG453L05,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Marinisomatota,76.4,SAG
GORG_SAMEA6078629_SAGS_AG457A08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.62,SAG
GORG_SAMEA6070726_SAGS_AG897G15,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,90.3,SAG
GORG_SAMEA6070806_SAGS_AG898A03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.68,SAG
GORG_SAMEA6070830_SAGS_AG898B16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,77.84,SAG
GORG_SAMEA6069426_SAGS_AG891A21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter-LowGC,76.96,SAG
GORG_SAMEA6074475_SAGS_AG917N15,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.06,SAG
GORG_SAMEA6074493_SAGS_AG917O20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,87.25,SAG
GORG_SAMEA6074521_SAGS_AG918B06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,83.22,SAG
GORG_SAMEA6079401_SAGS_AG470I11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.8,SAG
GORG_SAMEA6079451_SAGS_AG470M04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,75.03,SAG
GORG_SAMEA6074019_SAGS_AG915K19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,86.8,SAG
GORG_SAMEA6076510_SAGS_AG447F10,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,86.78,SAG
GORG_SAMEA6076611_SAGS_AG447L18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.01,SAG
GORG_SAMEA6067750_SAGS_AH287E08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,80.81,SAG
GORG_SAMEA6067759_SAGS_AH287E19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,90.39,SAG
GORG_SAMEA6067771_SAGS_AH287F15,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,95.22,SAG
GORG_SAMEA6067800_SAGS_AH287I06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,76.49,SAG
GORG_SAMEA6067805_SAGS_AH287I14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,78.64,SAG
GORG_SAMEA6067878_SAGS_AH287M14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.89,SAG
GORG_SAMEA6070044_SAGS_AG893P10,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,83.9,SAG
GORG_SAMEA6068092_SAGS_AH324M03,0,0,0,0,0,0,0,0,Marinisomatota,86.99,SAG
GORG_SAMEA6068427_SAGS_AH326C13,0,0,0,0,0,0,0,0,Marinisomatota,78.73,SAG
GORG_SAMEA6073088_SAGS_AG911C13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.37,SAG
GORG_SAMEA6073139_SAGS_AG911G14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,86.32,SAG
GORG_SAMEA6073150_SAGS_AG911I16,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,86.36,SAG
GORG_SAMEA6073220_SAGS_AG911N03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.24,SAG
GORG_SAMEA6073247_SAGS_AG911P04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.11,SAG
GORG_SAMEA6079696_SAGS_AG426M18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,76.28,SAG
GORG_SAMEA6079793_SAGS_AG430C13,0,0,0,0,0,0,0,0,Gamma-SAR86,76.02,SAG
GORG_SAMEA6079805_SAGS_AG430D06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.82,SAG
GORG_SAMEA6079808_SAGS_AG430D13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.45,SAG
GORG_SAMEA6079825_SAGS_AG430E16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,78.72,SAG
GORG_SAMEA6071847_SAGS_AG904B17,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,77.04,SAG
GORG_SAMEA6071910_SAGS_AG904G09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.93,SAG
GORG_SAMEA6075596_SAGS_AG390A20,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,79.74,SAG
GORG_SAMEA6075624_SAGS_AG390C08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.69,SAG
GORG_SAMEA6075630_SAGS_AG390C16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.38,SAG
GORG_SAMEA6075633_SAGS_AG390C19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,91.54,SAG
GORG_SAMEA6073137_SAGS_AG911G11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,77.84,SAG
GORG_SAMEA6073304_SAGS_AG912D11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,77.16,SAG
GORG_SAMEA6073316_SAGS_AG912E13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,78.55,SAG
GORG_SAMEA6073326_SAGS_AG912F07,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,78.94,SAG
GORG_SAMEA6073335_SAGS_AG912F23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,81.21,SAG
GORG_SAMEA6073340_SAGS_AG912G11,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,83.9,SAG
GORG_SAMEA6073374_SAGS_AG912J16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.04,SAG
GORG_SAMEA6079851_SAGS_AG430G02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,76.33,SAG
GORG_SAMEA6079873_SAGS_AG430I08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.25,SAG
GORG_SAMEA6079888_SAGS_AG430J07,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,81.38,SAG
GORG_SAMEA6079910_SAGS_AG430K18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,84.78,SAG
GORG_SAMEA6069854_SAGS_AG893A01,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.58,SAG
GORG_SAMEA6069866_SAGS_AG893B07,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,81.32,SAG
GORG_SAMEA6069882_SAGS_AG893C16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,83.56,SAG
GORG_SAMEA6069884_SAGS_AG893D04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.56,SAG
GORG_SAMEA6069908_SAGS_AG893E22,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.82,SAG
GORG_SAMEA6074991_SAGS_AG920K11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,81.95,SAG
GORG_SAMEA6075006_SAGS_AG920L11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,97.24,SAG
GORG_SAMEA6075039_SAGS_AG920O11,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,79.2,SAG
GORG_SAMEA6072179_SAGS_AG905N06,0,0,0,0,0,0,0,0,Gamma-SAR86,77.57,SAG
GORG_SAMEA6072199_SAGS_AG905O21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,87.92,SAG
GORG_SAMEA6075358_SAGS_AG404A02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,91.43,SAG
GORG_SAMEA6075360_SAGS_AG404A04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,77.42,SAG
GORG_SAMEA6075379_SAGS_AG404B11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.46,SAG
GORG_SAMEA6075404_SAGS_AG404C23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,85.18,SAG
GORG_SAMEA6075411_SAGS_AG404D10,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.41,SAG
GORG_SAMEA6075846_SAGS_AG390O18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,82.6,SAG
GORG_SAMEA6072856_SAGS_AG910B21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter-LowGC,79.3,SAG
GORG_SAMEA6076354_SAGS_AG422M05,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.13,SAG
GORG_SAMEA6076371_SAGS_AG422N09,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,83.77,SAG
GORG_SAMEA6076385_SAGS_AG422O05,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,81.22,SAG
GORG_SAMEA6079522_SAGS_AG426A16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,75.9,SAG
GORG_SAMEA6071441_SAGS_AG901A07,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,83.06,SAG
GORG_SAMEA6071510_SAGS_AG901E23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,91.77,SAG
GORG_SAMEA6071524_SAGS_AG901G03,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,86.66,SAG
GORG_SAMEA6073068_SAGS_AG911B02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.99,SAG
GORG_SAMEA6073095_SAGS_AG911D02,0,0,0,0,0,0,0,0,Gamma-SAR86,80.98,SAG
GORG_SAMEA6073110_SAGS_AG911E02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,85.81,SAG
GORG_SAMEA6073116_SAGS_AG911E14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.45,SAG
GORG_SAMEA6073117_SAGS_AG911E15,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.71,SAG
GORG_SAMEA6073130_SAGS_AG911G03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,84.75,SAG
GORG_SAMEA6079668_SAGS_AG426L04,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Marinisomatota,78.74,SAG
GORG_SAMEA6079691_SAGS_AG426M11,0,0,0,0,0,0,0,0,Chloroflexota,80.69,SAG
GORG_SAMEA6079784_SAGS_AG430B21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.75,SAG
GORG_SAMEA6069983_SAGS_AG893L06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,84.38,SAG
GORG_SAMEA6069985_SAGS_AG893L08,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.74,SAG
GORG_SAMEA6069996_SAGS_AG893M03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,86.42,SAG
GORG_SAMEA6070007_SAGS_AG893M20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,87.38,SAG
GORG_SAMEA6070019_SAGS_AG893N18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,83.18,SAG
GORG_SAMEA6068891_SAGS_AG359C09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,91.22,SAG
GORG_SAMEA6068947_SAGS_AG359G11,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,76.06,SAG
GORG_SAMEA6068957_SAGS_AG359G23,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.16,SAG
GORG_SAMEA6071177_SAGS_AG899M14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,81.21,SAG
GORG_SAMEA6071182_SAGS_AG899M20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,88.82,SAG
GORG_SAMEA6071196_SAGS_AG899O02,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,80.76,SAG
GORG_SAMEA6071204_SAGS_AG899O13,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,79.45,SAG
GORG_SAMEA6072475_SAGS_AG908C18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,87.81,SAG
GORG_SAMEA6072482_SAGS_AG908D05,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,80.16,SAG
GORG_SAMEA6076107_SAGS_AG410I20,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,82.34,SAG
GORG_SAMEA6076159_SAGS_AG410O14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,77.62,SAG
GORG_SAMEA6073613_SAGS_AG913M17,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.96,SAG
GORG_SAMEA6073618_SAGS_AG913N02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,80.27,SAG
GORG_SAMEA6073652_SAGS_AG913P14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.19,SAG
GORG_SAMEA6073661_SAGS_AG914A09,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,79.94,SAG
GORG_SAMEA6073678_SAGS_AG914B16,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,79.52,SAG
GORG_SAMEA6073687_SAGS_AG914C06,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,82.82,SAG
GORG_SAMEA6080247_SAGS_AG439D15,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,91.35,SAG
GORG_SAMEA6072830_SAGS_AG910A06,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,79.26,SAG
GORG_SAMEA6076243_SAGS_AG422E13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,76.56,SAG
GORG_SAMEA6076247_SAGS_AG422E19,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,80.96,SAG
GORG_SAMEA6076268_SAGS_AG422G03,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Pelagibacter,89.21,SAG
GORG_SAMEA6076292_SAGS_AG422I14,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,78.36,SAG
MALA_SAMN05421707_METAG_FLCBHHCF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Archaea-Poseidoniia MGIIb,80.08,MAG
GORG_SAMEA6079095_SAGS_AG461P14,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,81.84,SAG
GORG_SAMEA6079113_SAGS_AG464B02,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,77.82,SAG
GORG_SAMEA6079177_SAGS_AG464G03,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,85.58,SAG
GORG_SAMEA6079196_SAGS_AG464I13,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,75.12,SAG
GORG_SAMEA6069677_SAGS_AG892C18,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Pelagibacter,80.15,SAG
GORG_SAMEA6069679_SAGS_AG892C21,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-SAR86,79.08,SAG
