"","Step1:K11690","Step1:NA","Step1:NA"
"TARA_SAMEA2622837_METAG_IAMDOICH",0,0,0
"TARA_SAMEA2622837_METAG_AGMDKKEI",0,0,0
"TARA_SAMEA2619399_METAG_BEFHKAFJ",0,0,0
"BGEO_SAMN07136909_METAG_IBNBNCAB",0,0,0
"TARA_SAMEA2619399_METAG_NBLFOPGP",0,0,0
"TARA_SAMEA2619399_METAG_FNPEGBLM",0,0,0
"TARA_SAMEA2619399_METAG_HKEJGHME",0,0,0
"TARA_SAMEA2619399_METAG_MDCMFNEI",0,0,0
"TARA_SAMEA2619399_METAG_AJKJCEEB",1,0,0
"TARA_SAMEA2619399_METAG_HAIBGANF",0,0,0
"TARA_SAMEA2619399_METAG_GBMGFNLK",0,0,0
"TARA_SAMEA2619399_METAG_NMABMOHA",1,0,0
"TARA_SAMEA2619399_METAG_FBMPALNM",0,0,0
"TARA_SAMEA2619399_METAG_KJALNKJM",1,0,0
"TARA_SAMEA2619399_METAG_JGMHJIEO",0,0,0
"BGEO_SAMN07136909_METAG_FGFMCFMB",0,0,0
"TARA_SAMEA2619399_METAG_HDEGEEBO",0,0,0
"TARA_SAMEA2619399_METAG_DBJMHNFD",0,0,0
"BGEO_SAMN07136961_METAG_FLPBPEBC",0,0,0
"TARA_SAMEA2619399_METAG_HINFMLFK",1,0,0
"TARA_SAMEA2619399_METAG_ADGGHGOL",1,0,0
"TARA_SAMEA2619399_METAG_KLJOJKLJ",1,0,0
"BGEO_SAMN07136961_METAG_EFGPNNHF",0,0,0
"TARA_SAMEA2619399_METAG_HGIEKAKB",0,0,0
"TARA_SAMEA2619399_METAG_DEDLMINA",1,0,0
"TARA_SAMEA2619399_METAG_IOFJOJFC",0,0,0
"TARA_SAMEA2619399_METAG_DNGABKIP",1,0,0
"TARA_SAMEA2619399_METAG_CHHGFPOI",0,0,0
"BGEO_SAMN07136961_METAG_ALHOBJKE",0,0,0
"TARA_SAMEA2619399_METAG_BHBDEEPK",1,0,0
"TARA_SAMEA2619399_METAG_ODNMNJFM",0,0,0
"TARA_SAMEA2619399_METAG_NCCIGMML",0,0,0
"TARA_SAMEA2619399_METAG_MJPGBLPK",1,0,0
"TARA_SAMEA2619399_METAG_AFPAJFKD",1,0,0
"TARA_SAMEA2619399_METAG_GJCHKMJO",0,0,0
"TARA_SAMEA2619399_METAG_FLPOOLBN",1,0,0
"TARA_SAMEA2619399_METAG_IIBANOPF",1,0,0
"TARA_SAMEA2619399_METAG_OCGJJADE",0,0,0
"TARA_SAMEA2619399_METAG_IBDLNAJG",0,0,0
"TARA_SAMEA2619399_METAG_APLJFAGG",1,0,0
"TARA_SAMEA2619399_METAG_KLJBBPFG",1,0,0
"TARA_SAMEA2619399_METAG_JCCECKAP",1,0,0
"TARA_SAMEA2619399_METAG_NDGEJGLE",0,0,0
"TARA_SAMEA2619399_METAG_DBCOLBIM",1,0,0
"TARA_SAMEA2619399_METAG_CEIBBMGC",0,0,0
"TARA_SAMEA2619399_METAG_PDDKFBLK",1,0,0
"TARA_SAMEA2619399_METAG_KOIJHIOA",0,0,0
"TARA_SAMEA2619399_METAG_CLKLIPMC",0,0,0
"BGEO_SAMN07136961_METAG_MBCFIIKC",0,0,0
"TARA_SAMEA2619399_METAG_NPMPEPDO",0,0,0
"TARA_SAMEA2619399_METAG_BJAHGJOG",0,0,0
"TARA_SAMEA2619399_METAG_MJAJDFBP",1,0,0
"TARA_SAMEA2619399_METAG_JCGJNFKI",1,0,0
"TARA_SAMEA2619399_METAG_JEPLMAAJ",0,0,0
"TARA_SAMEA2619399_METAG_BPHNBPKF",0,0,0
"TARA_SAMEA2620734_METAG_JNCELEHI",1,0,0
"TARA_SAMEA2620734_METAG_FPJALIKP",1,0,0
"TARA_SAMEA2620734_METAG_MJKJLIJJ",0,0,0
"TARA_SAMEA2620734_METAG_NONNIGNP",1,0,0
"TARA_SAMEA2620734_METAG_KNEIBAEE",0,0,0
"TARA_SAMEA2620734_METAG_IGPBLCIN",1,0,0
"TARA_SAMEA2620734_METAG_AAHEAAHD",1,0,0
"TARA_SAMEA2620734_METAG_MGLBJJJJ",1,0,0
"TARA_SAMEA2620734_METAG_ADKDJAPC",0,0,0
"TARA_SAMEA2620734_METAG_CGAKCKLL",0,0,0
"TARA_SAMEA2620734_METAG_KGAHBOLJ",0,0,0
"TARA_SAMEA2620734_METAG_MMPEOMAO",0,0,0
"TARA_SAMEA2620734_METAG_MKNCPEJB",0,0,0
"TARA_SAMEA2620734_METAG_PGCMBJKA",1,0,0
"TARA_SAMEA2620734_METAG_BHJKGBBF",0,0,0
"TARA_SAMEA2620734_METAG_DMNBKMHA",0,0,0
"TARA_SAMEA2620734_METAG_NABHDGAE",0,0,0
"TARA_SAMEA2620734_METAG_ANONAFBD",0,0,0
"TARA_SAMEA2620734_METAG_BIGMLLBB",0,0,0
"BGEO_SAMN07136961_METAG_FJIBJMOK",0,0,0
"TARA_SAMEA2620734_METAG_HDNPFNJF",0,0,0
"TARA_SAMEA2620734_METAG_BFNKFLCD",0,0,0
"TARA_SAMEA2620734_METAG_JJOEKMMC",0,0,0
"TARA_SAMEA2620734_METAG_GOKDFBGK",1,0,0
"TARA_SAMEA2620734_METAG_PCOHEPIP",0,0,0
"BGEO_SAMN07136809_METAG_OIPOBOKJ",0,0,0
"TARA_SAMEA2620734_METAG_DMJFHOJO",1,0,0
"TARA_SAMEA2620734_METAG_CJOOIKCL",0,0,0
"TARA_SAMEA2620734_METAG_LKDHCEHP",0,0,0
"TARA_SAMEA2620734_METAG_GNKPLJCJ",1,0,0
"TARA_SAMEA2620734_METAG_NEJJHIAB",0,0,0
"TARA_SAMEA2620734_METAG_AJHNLCNA",0,0,0
"TARA_SAMEA2620734_METAG_IFBDNPFJ",0,0,0
"TARA_SAMEA2620734_METAG_EAAJGFHC",0,0,0
"TARA_SAMEA2620734_METAG_AGJGFCPL",0,0,0
"TARA_SAMEA2620734_METAG_JBHJCGKO",1,0,0
"TARA_SAMEA2620855_METAG_HIMEABOK",1,0,0
"TARA_SAMEA2620855_METAG_NLMCLGKF",0,0,0
"TARA_SAMEA2620855_METAG_MDACEHGD",0,0,0
"TARA_SAMEA2620855_METAG_JFOOIMJH",1,0,0
"TARA_SAMEA2620855_METAG_BDIDCOCA",1,0,0
"TARA_SAMEA2620855_METAG_GEDOCKML",0,0,0
"TARA_SAMEA2620855_METAG_OPBKLEOO",1,0,0
"TARA_SAMEA2620855_METAG_KFGBEBBK",0,0,0
"TARA_SAMEA2620855_METAG_BHNHKAFO",0,0,0
"TARA_SAMEA2620855_METAG_EIGAAPPI",0,0,0
"TARA_SAMEA2620855_METAG_FFHBKPEK",1,0,0
"HOTS_SAMN07137021_METAG_JFHKPJIG",0,0,0
"TARA_SAMEA2620855_METAG_KGBHFELM",1,0,0
"TARA_SAMEA2620855_METAG_KJHCOMOI",0,0,0
"TARA_SAMEA2620855_METAG_DDHLJKJD",1,0,0
"TARA_SAMEA2620855_METAG_LBGEPCGK",0,0,0
"TARA_SAMEA2620855_METAG_MDJPHKBO",0,0,0
"HOTS_SAMN07137021_METAG_OAOEMDIA",0,0,0
"TARA_SAMEA2620855_METAG_GFOPCGEN",0,0,0
"TARA_SAMEA2620855_METAG_BGCGEGPA",0,0,0
"TARA_SAMEA2620855_METAG_AEDCIAFA",0,0,0
"TARA_SAMEA2620855_METAG_AMLFLIDK",0,0,0
"TARA_SAMEA2620855_METAG_EGIECBDC",0,0,0
"TARA_SAMEA2620855_METAG_FJHACECJ",1,0,0
"TARA_SAMEA2620855_METAG_IPJMLALL",0,0,0
"TARA_SAMEA2620855_METAG_IAGPMGBL",0,0,0
"TARA_SAMEA2620855_METAG_JDGDAGHN",0,0,0
"TARA_SAMEA2621287_METAG_MKCMNKDJ",1,0,0
"TARA_SAMEA2621287_METAG_JCFBPKPP",1,0,0
"TARA_SAMEA2621287_METAG_BPKBMIBO",0,0,0
"TARA_SAMEA2621287_METAG_KMFFPIBD",0,0,0
"TARA_SAMEA2621287_METAG_LEKEKBKF",0,0,0
"TARA_SAMEA2621287_METAG_BBCLLGLF",0,0,0
"TARA_SAMEA2621287_METAG_NMBBNOAA",0,0,0
"TARA_SAMEA2621287_METAG_CKILIGCP",0,0,0
"TARA_SAMEA2621287_METAG_OCOBMNHE",0,0,0
"TARA_SAMEA2621287_METAG_CFHEBDOK",0,0,0
"HOTS_SAMN07137021_METAG_CPODFPKN",0,0,0
"BATS_SAMN07137099_METAG_DELGIJPN",0,0,0
"TARA_SAMEA2621287_METAG_GMBNJDEB",0,0,0
"TARA_SAMEA2621287_METAG_FJJBCHPC",0,0,0
"TARA_SAMEA2621287_METAG_HGAJEFBN",0,0,0
"TARA_SAMEA2621287_METAG_GLEODMCE",0,0,0
"TARA_SAMEA2621287_METAG_ICKBMCGJ",0,0,0
"TARA_SAMEA2621287_METAG_IPDBBGHP",0,0,0
"TARA_SAMEA2621287_METAG_ELLDCMCB",0,0,0
"TARA_SAMEA2621287_METAG_NGEIDFAC",0,0,0
"BGEO_SAMN07136684_METAG_EFAEIBJD",0,0,0
"BGEO_SAMN07136684_METAG_GGIBAIKN",0,0,0
"TARA_SAMEA2621287_METAG_EOJGGMPO",0,0,0
"TARA_SAMEA2621287_METAG_GOHINJNN",0,0,0
"TARA_SAMEA2621287_METAG_JDFPAPHF",0,0,0
"TARA_SAMEA2621287_METAG_CFJDFOGE",0,0,0
"TARA_SAMEA2621287_METAG_OBHEHLPL",0,0,0
"TARA_SAMEA2621287_METAG_AOJENHNA",0,0,0
"TARA_SAMEA2621287_METAG_MLIICLCA",0,0,0
"TARA_SAMEA2621287_METAG_HBNPNFLH",1,0,0
"TARA_SAMEA2621287_METAG_MNDFFPHI",1,0,0
"TARA_SAMEA2621287_METAG_HOLPLFJM",1,0,0
"BGEO_SAMN07136684_METAG_MKLKGCJK",0,0,0
"TARA_SAMEA2621287_METAG_OJANKGKF",0,0,0
"TARA_SAMEA2621287_METAG_JFCJEHJP",0,0,0
"TARA_SAMEA2621287_METAG_IDMCGLCJ",1,0,0
"TARA_SAMEA2621287_METAG_FIOIECGM",1,0,0
"TARA_SAMEA2621287_METAG_MAICMNMJ",0,0,0
"TARA_SAMEA2621287_METAG_HDMLHLPJ",1,0,0
"TARA_SAMEA2621287_METAG_BHCANKPG",0,0,0
"TARA_SAMEA2621287_METAG_ENMCFDKI",0,0,0
"TARA_SAMEA2621287_METAG_JPKFHONL",0,0,0
"TARA_SAMEA2621287_METAG_BBDLEOPD",0,0,0
"TARA_SAMEA2619531_METAG_MPNCPFCL",0,0,0
"TARA_SAMEA2619531_METAG_OJDIKCFD",1,0,0
"TARA_SAMEA2619531_METAG_AGNPCEJN",1,0,0
"TARA_SAMEA2619531_METAG_CKCKKEKA",1,0,0
"TARA_SAMEA2619531_METAG_EPIPNPAJ",1,0,0
"TARA_SAMEA2619531_METAG_NJABHBAI",1,0,0
"TARA_SAMEA2619531_METAG_ADHPJMAL",1,0,0
"TARA_SAMEA2619531_METAG_ICFLOOMJ",1,0,0
"TARA_SAMEA2619531_METAG_COHBIEBH",0,0,0
"TARA_SAMEA2619531_METAG_KEIOHFPF",0,0,0
"TARA_SAMEA2619531_METAG_BDJONHMD",0,0,0
"TARA_SAMEA2619531_METAG_KPHKFHMG",1,0,0
"TARA_SAMEA2619531_METAG_DFAIPNOJ",1,0,0
"TARA_SAMEA2619531_METAG_FLEICGLP",1,0,0
"TARA_SAMEA2619531_METAG_LOAHBNCP",0,0,0
"TARA_SAMEA2619531_METAG_FMNIAJHH",1,0,0
"TARA_SAMEA2619531_METAG_ILIACFIM",1,0,0
"TARA_SAMEA2619531_METAG_BMKIHMMI",1,0,0
"TARA_SAMEA2619531_METAG_GJLBDPKM",1,0,0
"TARA_SAMEA2619531_METAG_ODHJGHFL",1,0,0
"TARA_SAMEA2619531_METAG_KHEAOMKE",0,0,0
"TARA_SAMEA2619531_METAG_KIGKKHPA",1,0,0
"TARA_SAMEA2619531_METAG_OONGHAAD",0,0,0
"TARA_SAMEA2619531_METAG_KHIEGBDM",0,0,0
"TARA_SAMEA2619531_METAG_PEJLFAPB",0,0,0
"TARA_SAMEA2619531_METAG_MCBNPLMP",0,0,0
"TARA_SAMEA2619531_METAG_AGHNAFMA",1,0,0
"TARA_SAMEA2619531_METAG_CCGPFJHC",1,0,0
"TARA_SAMEA2619531_METAG_CEOKKHFC",0,0,0
"TARA_SAMEA2619531_METAG_IFHCGFAF",1,0,0
"TARA_SAMEA2619531_METAG_GMPANFBC",1,0,0
"TARA_SAMEA2619531_METAG_NFNDJHGN",0,0,0
"TARA_SAMEA2619531_METAG_DKNIIPOC",0,0,0
"TARA_SAMEA2619531_METAG_KOKMOMAK",1,0,0
"TARA_SAMEA2619531_METAG_LLPIBMCG",0,0,0
"TARA_SAMEA2619531_METAG_NFACIBOA",0,0,0
"TARA_SAMEA2619531_METAG_MDCEKMGD",0,0,0
"TARA_SAMEA2619531_METAG_MDCNGILF",1,0,0
"TARA_SAMEA2619531_METAG_INNDPOBF",0,0,0
"TARA_SAMEA2619531_METAG_FJCFIMAI",0,0,0
"TARA_SAMEA2619531_METAG_LIGFBJKJ",0,0,0
"TARA_SAMEA2621066_METAG_EPCLDIMM",0,0,0
"TARA_SAMEA2621066_METAG_BBIIFNDH",1,0,0
"TARA_SAMEA2621066_METAG_HKHCLPGI",0,0,0
"TARA_SAMEA2621066_METAG_JOPPBFEK",1,0,0
"TARA_SAMEA2621066_METAG_DHBMANJG",0,0,0
"HOTS_SAMN07137049_METAG_EIEDFEPL",0,0,0
"TARA_SAMEA2621066_METAG_DPKIKEFA",0,0,0
"BGEO_SAMN07136920_METAG_HDIKIFBD",0,0,0
"TARA_SAMEA2621066_METAG_MNENNHLB",0,0,0
"TARA_SAMEA2621066_METAG_AJPMGOPJ",0,0,0
"TARA_SAMEA2621066_METAG_OGIPOPKD",0,0,0
"TARA_SAMEA2620890_METAG_PEMHIFNG",1,0,0
"TARA_SAMEA2620890_METAG_KOELFKAD",1,0,0
"TARA_SAMEA2620890_METAG_GADMIAIK",0,0,0
"TARA_SAMEA2620890_METAG_HBIKNMDE",1,0,0
"TARA_SAMEA2620890_METAG_HEJJGCKC",0,0,0
"TARA_SAMEA2620890_METAG_OIPDMHJN",0,0,0
"TARA_SAMEA2620890_METAG_GNNLNMAK",1,0,0
"TARA_SAMEA2620890_METAG_OBGAAMHO",1,0,0
"BGEO_SAMN07136920_METAG_HHLHBNGA",0,0,0
"TARA_SAMEA2620890_METAG_LDKFALPF",0,0,0
"TARA_SAMEA2620890_METAG_HJGPOKOO",0,0,0
"TARA_SAMEA2620890_METAG_ICLLOBII",0,0,0
"TARA_SAMEA2620890_METAG_GBNGFEFN",0,0,0
"TARA_SAMEA2620890_METAG_HNGLKPLH",1,0,0
"TARA_SAMEA2620890_METAG_KHJEMJAH",1,0,0
"BGEO_SAMN07136725_METAG_NGNGKIEM",0,0,0
"TARA_SAMEA2620890_METAG_CHPDABOL",1,0,0
"TARA_SAMEA2620890_METAG_KONMJANB",1,0,0
"TARA_SAMEA2620890_METAG_MJNBEEBO",0,0,0
"TARA_SAMEA2620890_METAG_BEMIGLFL",0,0,0
"TARA_SAMEA2620890_METAG_CFGOMOBD",1,0,0
"TARA_SAMEA2620890_METAG_BGIKCGGP",0,0,0
"TARA_SAMEA2620890_METAG_GLLPNCHH",1,0,0
"TARA_SAMEA2620890_METAG_JDCMCJPH",0,0,0
"TARA_SAMEA2620890_METAG_KNIIPPAP",0,0,0
"TARA_SAMEA2620890_METAG_GLCGEBJI",0,0,0
"TARA_SAMEA2620890_METAG_DBDCOMHM",0,0,0
"TARA_SAMEA2621812_METAG_HPILOGFH",1,0,0
"TARA_SAMEA2621812_METAG_OHFADIIO",1,0,0
"TARA_SAMEA2621812_METAG_AFGIKEHA",1,0,0
"TARA_SAMEA2621812_METAG_FALALNNF",0,0,0
"TARA_SAMEA2621812_METAG_MLCCGBFP",1,0,0
"TARA_SAMEA2621812_METAG_INADFHDJ",0,0,0
"TARA_SAMEA2621812_METAG_ABOFOJEB",1,0,0
"TARA_SAMEA2621812_METAG_OMFABPHB",0,0,0
"TARA_SAMEA2621812_METAG_MJMPHOLD",1,0,0
"TARA_SAMEA2621812_METAG_NEFEKGHC",1,0,0
"TARA_SAMEA2621812_METAG_POHLLJCK",1,0,0
"TARA_SAMEA2621812_METAG_GEIOINHH",1,0,0
"TARA_SAMEA2621812_METAG_INAKHBBJ",0,0,0
"TARA_SAMEA2621812_METAG_HJPGKPLK",0,0,0
"TARA_SAMEA2621812_METAG_FLBJPFIE",0,0,0
"TARA_SAMEA2621812_METAG_NKJCGLGA",0,0,0
"TARA_SAMEA2621812_METAG_MNAMFNMG",0,0,0
"TARA_SAMEA2621812_METAG_PPODEMJE",0,0,0
"TARA_SAMEA2621812_METAG_OAEHGKBP",1,0,0
"TARA_SAMEA2621812_METAG_MMGMGBEF",0,0,0
"TARA_SAMEA2621812_METAG_FKGEHAFJ",1,0,0
"TARA_SAMEA2621812_METAG_CKINHFOB",0,0,0
"TARA_SAMEA2621812_METAG_PFNLKEKM",0,0,0
"TARA_SAMEA2621812_METAG_AOCMKJLH",0,0,0
"TARA_SAMEA2619782_METAG_HIMFJKHE",0,0,0
"TARA_SAMEA2619782_METAG_ICHHLBDI",1,0,0
"TARA_SAMEA2619782_METAG_DLAEFBDJ",1,0,0
"TARA_SAMEA2619782_METAG_OACDEEBP",1,0,0
"BGEO_SAMN07136611_METAG_GMDHEGAI",0,0,0
"TARA_SAMEA2619782_METAG_NJNCDONI",0,0,0
"TARA_SAMEA2619782_METAG_LNNMBFAE",1,0,0
"TARA_SAMEA2619782_METAG_CJOCANFE",1,0,0
"TARA_SAMEA2619782_METAG_ICDEDHNJ",1,0,0
"TARA_SAMEA2619782_METAG_MLHBOFPG",1,0,0
"TARA_SAMEA2619782_METAG_IEKGJPFG",1,0,0
"TARA_SAMEA2619782_METAG_KHJJPHBA",1,0,0
"TARA_SAMEA2619782_METAG_DEKNLEHG",1,0,0
"TARA_SAMEA2619782_METAG_OHBNNNHA",0,0,0
"TARA_SAMEA2619782_METAG_CINHBFPC",1,0,0
"TARA_SAMEA2619782_METAG_GDGCOFDB",1,0,0
"TARA_SAMEA2619782_METAG_OFEHJGFL",0,0,0
"BGEO_SAMN07136487_METAG_BLMGGBDN",0,0,0
"TARA_SAMEA2619782_METAG_DJCHHFFM",1,0,0
"TARA_SAMEA2619782_METAG_KOHDGJEE",1,0,0
"TARA_SAMEA2619782_METAG_KLALLGBE",0,0,0
"TARA_SAMEA2619782_METAG_KCJBCBHP",0,0,0
"TARA_SAMEA2619782_METAG_ALAEGBJA",1,0,0
"TARA_SAMEA2619782_METAG_PDNEICOG",0,0,0
"TARA_SAMEA2619782_METAG_JABBEFNF",0,0,0
"BGEO_SAMN07136487_METAG_FJPIIOII",0,0,0
"TARA_SAMEA2619782_METAG_JIKMDCGI",0,0,0
"TARA_SAMEA2619782_METAG_NHNOGEFC",1,0,0
"TARA_SAMEA2619782_METAG_GJCOPBFK",1,0,0
"TARA_SAMEA2619782_METAG_INHOEFIK",0,0,0
"TARA_SAMEA2619782_METAG_NHEDJHKK",1,0,0
"TARA_SAMEA2619782_METAG_AGCBPIKN",0,0,0
"TARA_SAMEA2619782_METAG_BFFEBCJB",0,0,0
"TARA_SAMEA2619782_METAG_FNBECCFJ",1,0,0
"TARA_SAMEA2619782_METAG_KOLGNELN",1,0,0
"TARA_SAMEA2619782_METAG_CJKGMDGM",0,0,0
"TARA_SAMEA2619782_METAG_BOPFJELE",0,0,0
"TARA_SAMEA2619782_METAG_NIPNMJBN",1,0,0
"TARA_SAMEA2619782_METAG_OHLMCCKP",0,0,0
"TARA_SAMEA2619782_METAG_MCFKENOO",1,0,0
"TARA_SAMEA2619782_METAG_JEANIGJJ",1,0,0
"TARA_SAMEA2619782_METAG_BLIBDEPE",1,0,0
"TARA_SAMEA2619782_METAG_CAFPODAI",0,0,0
"TARA_SAMEA2619782_METAG_BMPFLAMF",0,0,0
"TARA_SAMEA2619782_METAG_MNJCNFDM",0,0,0
"TARA_SAMEA2619782_METAG_FDJIJDAI",0,0,0
"TARA_SAMEA2619782_METAG_LNJBNMDJ",1,0,0
"TARA_SAMEA2619782_METAG_LPNIMONG",0,0,0
"TARA_SAMEA2619782_METAG_KOIIGBNA",0,0,0
"TARA_SAMEA2619782_METAG_FGGHNNDP",1,0,0
"TARA_SAMEA2619782_METAG_ACKFKNLJ",0,0,0
"TARA_SAMEA2622690_METAG_LJMBMAFL",0,0,0
"TARA_SAMEA2622690_METAG_OJIDHPCK",1,0,0
"TARA_SAMEA2622690_METAG_PJDPAOBM",0,0,0
"TARA_SAMEA2622690_METAG_ILADFONE",0,0,0
"TARA_SAMEA2622690_METAG_PDLCEEEI",1,0,0
"TARA_SAMEA2622690_METAG_IABECLLI",1,0,0
"TARA_SAMEA2622690_METAG_APGOPEDN",1,0,0
"TARA_SAMEA2622690_METAG_DNGBHCDG",0,0,0
"TARA_SAMEA2622690_METAG_KKBPELLH",0,0,0
"TARA_SAMEA2622690_METAG_CMBAFPAJ",0,0,0
"TARA_SAMEA2622690_METAG_DGIFCODI",0,0,0
"TARA_SAMEA2622690_METAG_GMEPICAM",0,0,0
"TARA_SAMEA2622690_METAG_LGLOGEDF",1,0,0
"TARA_SAMEA2622690_METAG_EGFJIFAI",1,0,0
"TARA_SAMEA2622690_METAG_KEIPAIEC",1,0,0
"TARA_SAMEA2622690_METAG_GFKEHACG",0,0,0
"TARA_SAMEA2622690_METAG_MPAEHNCE",1,0,0
"TARA_SAMEA2622690_METAG_BJODMKJA",1,0,0
"TARA_SAMEA2622690_METAG_HDHAMJAC",0,0,0
"TARA_SAMEA2622690_METAG_DHCBJPGL",1,0,0
"TARA_SAMEA2622690_METAG_CDOHBAKO",0,0,0
"TARA_SAMEA2622690_METAG_DLNDPLBP",1,0,0
"TARA_SAMEA2622690_METAG_NMEBBBLF",0,0,0
"TARA_SAMEA2622690_METAG_OGIAHCDA",0,0,0
"TARA_SAMEA2622690_METAG_NJOFPHMM",0,0,0
"TARA_SAMEA2622690_METAG_COGJLLPN",1,0,0
"TARA_SAMEA2622690_METAG_LAGALIMM",1,0,0
"TARA_SAMEA2622690_METAG_MIMABNLO",1,0,0
"TARA_SAMEA2622690_METAG_KPFLOOKG",1,0,0
"TARA_SAMEA2622690_METAG_NFPPLNJL",0,0,0
"TARA_SAMEA2622690_METAG_AKGMJNPC",1,0,0
"BGEO_SAMN07136487_METAG_MNLDHFIP",0,0,0
"TARA_SAMEA2622690_METAG_OOBLLDNH",1,0,0
"TARA_SAMEA2622690_METAG_POBBNMGB",0,0,0
"TARA_SAMEA2622690_METAG_GCEOKGLI",1,0,0
"TARA_SAMEA2622690_METAG_JLHFKMLH",0,0,0
"TARA_SAMEA2622690_METAG_CBCELCMK",0,0,0
"TARA_SAMEA2622690_METAG_DGLJDHAK",1,0,0
"TARA_SAMEA2622690_METAG_AHAFDIAC",0,0,0
"TARA_SAMEA2622690_METAG_CGEJAAFJ",1,0,0
"TARA_SAMEA2622690_METAG_EOMFBACH",1,0,0
"TARA_SAMEA2622690_METAG_FCDHGEBC",0,0,0
"TARA_SAMEA2622690_METAG_HIBAGKEG",1,0,0
"TARA_SAMEA2622690_METAG_GPIOJLCJ",1,0,0
"TARA_SAMEA2622690_METAG_EODIEHLA",0,0,0
"TARA_SAMEA2622690_METAG_PAMPMDLC",0,0,0
"TARA_SAMEA2622690_METAG_OALGDHGF",0,0,0
"TARA_SAMEA2622690_METAG_GJKJKIPC",0,0,0
"TARA_SAMEA2622690_METAG_ABLAGFHK",1,0,0
"TARA_SAMEA2622690_METAG_NHGGAALJ",0,0,0
"TARA_SAMEA2622690_METAG_OPAKMFMF",1,0,0
"BGEO_SAMN07136634_METAG_CCKGEODA",0,0,0
"TARA_SAMEA2622690_METAG_EOHIHMEP",0,0,0
"TARA_SAMEA2622690_METAG_IIHNLIFP",0,0,0
"TARA_SAMEA2622690_METAG_MILKKNDF",0,0,0
"TARA_SAMEA2622690_METAG_DMNCMIJG",0,0,0
"TARA_SAMEA2622690_METAG_NHNKFJFB",1,0,0
"TARA_SAMEA2622690_METAG_HKOEFGAJ",1,0,0
"TARA_SAMEA2622690_METAG_HAGDCOFB",1,0,0
"TARA_SAMEA2622690_METAG_EJJBMHLH",0,0,0
"TARA_SAMEA2622690_METAG_PCGDJEGN",1,0,0
"TARA_SAMEA2622690_METAG_MGCGMGOF",0,0,0
"TARA_SAMEA2622690_METAG_CHOGNLAA",1,0,0
"TARA_SAMEA2622690_METAG_MBHLLFKN",0,0,0
"TARA_SAMEA2622690_METAG_EHEJDODM",1,0,0
"TARA_SAMEA2622690_METAG_AHIJPNOF",0,0,0
"TARA_SAMEA2622690_METAG_AGFAHNDJ",0,0,0
"TARA_SAMEA2622690_METAG_MABNIPMB",0,0,0
"TARA_SAMEA2622690_METAG_DFNCMFLI",0,0,0
"TARA_SAMEA2622690_METAG_KLCNHIBE",0,0,0
"TARA_SAMEA2622690_METAG_DCHEJHGE",0,0,0
"TARA_SAMEA2622690_METAG_MAIBKCEI",0,0,0
"TARA_SAMEA2622690_METAG_FMJMMDAL",0,0,0
"TARA_SAMEA2622690_METAG_FFAEGPNI",0,0,0
"TARA_SAMEA2622690_METAG_JBAKEDFN",0,0,0
"TARA_SAMEA2622690_METAG_OFPKAABH",1,0,0
"TARA_SAMEA2622690_METAG_NDAGCMLK",0,0,0
"TARA_SAMEA2622690_METAG_PMAAAOOP",0,0,0
"TARA_SAMEA2621990_METAG_PIMBOAPG",0,0,0
"TARA_SAMEA2621990_METAG_MCOCAHAH",1,0,0
"TARA_SAMEA2621990_METAG_IAAGLNMF",1,0,0
"TARA_SAMEA2621990_METAG_IBOOMFCA",0,0,0
"TARA_SAMEA2621990_METAG_CAFJKNGJ",0,0,0
"TARA_SAMEA2621990_METAG_FEBDFCLP",1,0,0
"TARA_SAMEA2621990_METAG_MFENCACF",0,0,0
"BGEO_SAMN07136916_METAG_BECNNFMM",0,0,0
"TARA_SAMEA2621990_METAG_ICBIJABM",1,0,0
"TARA_SAMEA2621990_METAG_BGBBPHDC",1,0,0
"TARA_SAMEA2621990_METAG_OEPECKCD",0,0,0
"TARA_SAMEA2621990_METAG_HLFJIFFG",1,0,0
"TARA_SAMEA2621990_METAG_EJNAKMCK",0,0,0
"TARA_SAMEA2621990_METAG_BAECJKCD",1,0,0
"TARA_SAMEA2621990_METAG_INKCDNNK",0,0,0
"TARA_SAMEA2623350_METAG_AABBBMCB",1,0,0
"TARA_SAMEA2623350_METAG_OJIPOFCD",0,0,0
"TARA_SAMEA2623350_METAG_FLOEKNPL",0,0,0
"TARA_SAMEA2623350_METAG_NNMKAPNI",1,0,0
"TARA_SAMEA2623350_METAG_MPACFNBC",0,0,0
"TARA_SAMEA2623350_METAG_BNEJBPNC",0,0,0
"TARA_SAMEA2623350_METAG_OCMIGCBI",1,0,0
"TARA_SAMEA2623350_METAG_IFBCFIHO",1,0,0
"TARA_SAMEA2623350_METAG_BOFMHAMG",1,0,0
"TARA_SAMEA2623350_METAG_HGKHHKCO",1,0,0
"HOTS_SAMN07137040_METAG_DBIJGMLP",0,0,0
"TARA_SAMEA2623350_METAG_OCBCIHAF",1,0,0
"TARA_SAMEA2623350_METAG_JDOALKJO",0,0,0
"TARA_SAMEA2623350_METAG_HGEHJGCH",0,0,0
"TARA_SAMEA2623350_METAG_GNDEBBCL",0,0,0
"TARA_SAMEA2623350_METAG_DPKIPCLD",0,0,0
"TARA_SAMEA2623350_METAG_BCBCOILD",1,0,0
"TARA_SAMEA2623350_METAG_PJBGBNOP",1,0,0
