,Step1,Step2,Step3,Subpathway1,Subpathway2,MaxCompletion,Group,Completion,Type
TARA_SAMEA2622362_METAG_IFNGKHNP,0,0,0,0,0,0,Marinisomatota,88.92,MAG
TARA_SAMEA2622362_METAG_BGKEPPDI,0,0,0,0,0,0,Gamma-Other,92.87,MAG
TARA_SAMEA2622362_METAG_JFECIJCA,0,0,1,0,1,1,Actinobacteriota,87.77,MAG
TARA_SAMEA2622362_METAG_ILIBDBIG,0,0,0,0,0,0,Alpha-Other,87.58,MAG
TARA_SAMEA2622362_METAG_OPNNLIBE,1,1,0,1,0,1,Gamma-Other,87.32,MAG
TARA_SAMEA2622362_METAG_LMEDJMCL,0,1,0,0.5,0,0.5,SAR324,88.9,MAG
TARA_SAMEA2622362_METAG_HOGJOGHF,0,0,0,0,0,0,Gamma-Other,77.08,MAG
TARA_SAMEA2622362_METAG_BBJMCAJG,0,0,0,0,0,0,Actinobacteriota,84.95,MAG
TARA_SAMEA2622362_METAG_GCACFOMC,0,0,0,0,0,0,Marinisomatota,83.28,MAG
TARA_SAMEA2622362_METAG_FNIJGION,0,0,0,0,0,0,Marinisomatota,82.25,MAG
TARA_SAMEA2622362_METAG_KAGHEKBL,0,0,0,0,0,0,Marinisomatota,80.91,MAG
TARA_SAMEA2622362_METAG_CNGFNEPM,0,0,0,0,0,0,Marinisomatota,82.18,MAG
TARA_SAMEA2622362_METAG_GNNBLFDM,0,0,0,0,0,0,Actinobacteriota,78.11,MAG
TARA_SAMEA2622362_METAG_LNDNHPKI,0,0,0,0,0,0,Alpha-Pelagibacter,77.77,MAG
TARA_SAMEA2622362_METAG_AMOJIMGP,1,0,0,0.5,0,0.5,Bacteroidota,76.59,MAG
TARA_SAMEA2623426_METAG_ONNAFFGO,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,83.32,MAG
TARA_SAMEA2622837_METAG_ALABJMLJ,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,79.85,MAG
TARA_SAMEA2623079_METAG_DAGBKOGK,0,0,0,0,0,0,Bacteria-Other,96.46,MAG
TARA_SAMEA2623079_METAG_OAONAFLK,0,0,1,0,1,1,Actinobacteriota,89.2,MAG
TARA_SAMEA2623079_METAG_JIAOMKJK,0,0,0,0,0,0,Alpha-Pelagibacter,77.01,MAG
TARA_SAMEA2623079_METAG_ILICKNDD,0,0,0,0,0,0,Marinisomatota,79.6,MAG
TARA_SAMEA2623079_METAG_EOFNLCOJ,0,0,0,0,0,0,Bacteroidota,76.64,MAG
TARA_SAMEA2623079_METAG_KJCPAHGK,0,0,0,0,0,0,Gamma-Other,76.26,MAG
TARA_SAMEA2623079_METAG_KJALDNFC,0,0,0,0,0,0,Gamma-Other,89.43,MAG
TARA_SAMEA2623079_METAG_BEHLNHMO,0,0,0,0,0,0,Gamma-Other,81.96,MAG
TARA_SAMEA2623079_METAG_KHBAENNM,0,0,0,0,0,0,Marinisomatota,79.08,MAG
TARA_SAMEA2623079_METAG_HJLMJGAO,0,0,0,0,0,0,Marinisomatota,77.56,MAG
TARA_SAMEA2621232_METAG_JNKIOFLF,0,1,0,0.5,0,0.5,Alpha-Other,92.6,MAG
TARA_SAMEA2621232_METAG_MHFHJELJ,0,1,1,0.5,1,1,Actinobacteriota,87.06,MAG
TARA_SAMEA2621232_METAG_FOPCHFIO,1,1,0,1,0,1,Gemmatimonadota,86.65,MAG
TARA_SAMEA2621232_METAG_JIACGPBC,0,0,0,0,0,0,Marinisomatota,88.35,MAG
TARA_SAMEA2621232_METAG_LJDCFJLN,0,0,0,0,0,0,Marinisomatota,89.28,MAG
TARA_SAMEA2621232_METAG_ACFPFBIO,0,0,0,0,0,0,Marinisomatota,88.01,MAG
TARA_SAMEA2621232_METAG_MEPCOKGI,0,0,0,0,0,0,Alpha-Other,87.7,MAG
TARA_SAMEA2621232_METAG_LFHKKFMK,1,0,0,0.5,0,0.5,Bacteria-Other,85.79,MAG
TARA_SAMEA2621232_METAG_PCMPGFFI,0,0,1,0,1,1,Gamma-Other,81.57,MAG
TARA_SAMEA2621232_METAG_KIALKPLO,0,0,0,0,0,0,Alpha-Pelagibacter,75.38,MAG
TARA_SAMEA2621232_METAG_ILBGPGOB,0,1,1,0.5,1,1,Actinobacteriota,76.46,MAG
TARA_SAMEA2621232_METAG_MJNPEMOJ,0,0,1,0,1,1,Gemmatimonadota,76.84,MAG
TARA_SAMEA2621132_METAG_HELGHMIC,0,0,1,0,1,1,Actinobacteriota,84.91,MAG
TARA_SAMEA2621132_METAG_OJFEGECA,0,0,0,0,0,0,Gamma-Other,76.42,MAG
TARA_SAMEA2622173_METAG_ECPLNLMD,0,0,0,0,0,0,Bacteroidota,96.57,MAG
TARA_SAMEA2622173_METAG_MEJOLCIC,1,0,0,0.5,0,0.5,Bacteroidota,76.22,MAG
TARA_SAMEA2622173_METAG_KMIFEPGA,0,0,0,0,0,0,Dadabacteria,79.13,MAG
TARA_SAMEA2622173_METAG_CFKKAGFM,0,0,1,0,1,1,Gamma-SAR86,76.43,MAG
TARA_SAMEA2619399_METAG_JHCBJGEH,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,75.76,MAG
TARA_SAMEA2623390_METAG_BMIPDNDI,0,1,0,0.5,0,0.5,Actinobacteriota,96.22,MAG
TARA_SAMEA2623390_METAG_LNAPLDHH,0,0,0,0,0,0,Chloroflexota,92.5,MAG
TARA_SAMEA2623390_METAG_DEEMDONP,0,0,0,0,0,0,Gamma-Other,96.03,MAG
TARA_SAMEA2623390_METAG_IAFJGHDO,0,0,0,0,0,0,Acidobacteriota,92.38,MAG
TARA_SAMEA2623390_METAG_GNEIDFCC,0,1,0,0.5,0,0.5,Alpha-Other,91.7,MAG
TARA_SAMEA2623390_METAG_OOLJNMIA,0,0,0,0,0,0,Marinisomatota,89.44,MAG
TARA_SAMEA2623390_METAG_DMLMGEMH,0,0,1,0,1,1,Gamma-Other,91.74,MAG
TARA_SAMEA2623390_METAG_FLFENLHO,1,0,0,0.5,0,0.5,Bacteroidota,88.36,MAG
TARA_SAMEA2623390_METAG_JFMDKJEF,0,0,0,0,0,0,Chloroflexota,86.98,MAG
TARA_SAMEA2623390_METAG_HECBHMKG,0,0,0,0,0,0,Chloroflexota,85.08,MAG
TARA_SAMEA2623390_METAG_ADCLFOIG,0,0,0,0,0,0,Actinobacteriota,79.26,MAG
TARA_SAMEA2623390_METAG_KCIBEPJC,0,0,0,0,0,0,Chloroflexota,81.45,MAG
TARA_SAMEA2620734_METAG_HIGCBKAJ,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,83.28,MAG
TARA_SAMEA2623390_METAG_EBIFEEAH,0,0,0,0,0,0,Patescibacteria,77.06,MAG
TARA_SAMEA2623390_METAG_CCHKCNHO,0,0,0,0,0,0,Marinisomatota,82.35,MAG
TARA_SAMEA2623390_METAG_INHGEAFB,0,0,0,0,0,0,Marinisomatota,82.47,MAG
TARA_SAMEA2623390_METAG_JGGCMOPO,0,1,0,0.5,0,0.5,Alpha-Pelagibacter,79.92,MAG
TARA_SAMEA2623390_METAG_LMNAJLNI,0,0,0,0,0,0,Chloroflexota,75.31,MAG
TARA_SAMEA2623390_METAG_DDAGOLHH,0,0,0,0,0,0,Bacteroidota,78.03,MAG
TARA_SAMEA2620855_METAG_DDGLPDIK,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,83.96,MAG
TARA_SAMEA2621066_METAG_MCPCKLCF,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,78.19,MAG
TARA_SAMEA2621066_METAG_MNEKLALE,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,75.68,MAG
TARA_SAMEA2623693_METAG_MLPGADLM,0,0,1,0,1,1,Gamma-Other,88.08,MAG
TARA_SAMEA2623693_METAG_BIFEJPDE,0,0,1,0,1,1,Actinobacteriota,75.36,MAG
TARA_SAMEA2620890_METAG_JJLGBBMA,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,82.64,MAG
TARA_SAMEA2620081_METAG_IOMPHDFN,1,1,0,1,0,1,Alpha-Rhodobacter,89.23,MAG
TARA_SAMEA2620081_METAG_IDEBNHDF,0,0,0,0,0,0,Alpha-Other,86.53,MAG
TARA_SAMEA2619782_METAG_HNGHLNBO,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,81.78,MAG
TARA_SAMEA2619782_METAG_PIAGLPHK,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,78.58,MAG
TARA_SAMEA2622690_METAG_PKNKJFIM,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,87.44,MAG
TARA_SAMEA2619970_METAG_CLFMKPOM,0,1,0,0.5,0,0.5,Actinobacteriota,96.43,MAG
TARA_SAMEA2622690_METAG_JDJPCPMB,0,0,0,0,0,0,Archaea-Poseidoniia MGIIa,75.52,MAG
TARA_SAMEA2619970_METAG_OPOMKGEC,0,1,1,0.5,1,1,Actinobacteriota,94.5,MAG
TARA_SAMEA2619970_METAG_PAOIJDAJ,0,0,0,0,0,0,Marinisomatota,92.69,MAG
TARA_SAMEA2619970_METAG_JMFNEFCE,0,0,0,0,0,0,Marinisomatota,89.66,MAG
TARA_SAMEA2622690_METAG_CENJGHLL,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,82.94,MAG
TARA_SAMEA2622690_METAG_CNLJOBBB,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,80.9,MAG
TARA_SAMEA2619970_METAG_ILIJLLHM,0,0,0,0,0,0,Chloroflexota,90.96,MAG
TARA_SAMEA2619970_METAG_OABCANKE,0,0,0,0,0,0,Marinisomatota,90.9,MAG
TARA_SAMEA2619970_METAG_JBFPHNOD,0,0,0,0,0,0,Alpha-Other,88.99,MAG
TARA_SAMEA2619970_METAG_CEDBKEAJ,0,0,0,0,0,0,Marinisomatota,89.61,MAG
TARA_SAMEA2619970_METAG_DIFNHGDL,0,0,0,0,0,0,Chloroflexota,83.62,MAG
TARA_SAMEA2622690_METAG_EJCKHKIC,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,77.44,MAG
TARA_SAMEA2622690_METAG_MBDGBJOO,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,78.35,MAG
TARA_SAMEA2619970_METAG_OAMDOEKP,0,0,0,0,0,0,Marinisomatota,86.98,MAG
TARA_SAMEA2619970_METAG_LJJGGJEI,0,0,0,0,0,0,Chloroflexota,83.59,MAG
TARA_SAMEA2619970_METAG_AGFNHNHK,0,0,0,0,0,0,Marinisomatota,83.72,MAG
TARA_SAMEA2619970_METAG_KIGOGAJK,0,1,0,0.5,0,0.5,SAR324,84.42,MAG
TARA_SAMEA2619970_METAG_DDCKMJBB,0,0,0,0,0,0,Patescibacteria,78.15,MAG
TARA_SAMEA2619970_METAG_DJMHBJNL,0,0,0,0,0,0,Marinisomatota,80.39,MAG
TARA_SAMEA2619970_METAG_CJDEJIKD,0,0,0,0,0,0,Patescibacteria,77.58,MAG
TARA_SAMEA2619970_METAG_NKOMOPAH,0,0,0,0,0,0,Patescibacteria,79.16,MAG
TARA_SAMEA2619970_METAG_JHDNOJKG,0,1,0,0.5,0,0.5,Alpha-Other,77.12,MAG
TARA_SAMEA2619970_METAG_JOMOCMFK,0,0,0,0,0,0,Bacteria-Other,75.94,MAG
TARA_SAMEA2619970_METAG_BNLDCDOD,0,0,0,0,0,0,Patescibacteria,76.38,MAG
TARA_SAMEA2619970_METAG_EABNMDLE,0,0,0,0,0,0,Marinisomatota,75.34,MAG
TARA_SAMEA2622197_METAG_HLDFKAAA,0,0,0,0,0,0,Archaea-Other,83.28,MAG
TARA_SAMEA2620097_METAG_MAMMGGGB,0,0,0,0,0,0,Archaea-Other,84.52,MAG
TARA_SAMEA2621037_METAG_FJCBONLK,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,83.16,MAG
TARA_SAMEA2620651_METAG_BOIAMFDD,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,76.63,MAG
TARA_SAMEA2622545_METAG_MGPNGBBN,0,0,0,0,0,0,Archaea-Other,83.63,MAG
TARA_SAMEA2620339_METAG_ENNHIIDF,0,0,1,0,1,1,Alpha-Other,91.8,MAG
TARA_SAMEA2620339_METAG_NHAGLCAK,0,0,0,0,0,0,Bacteroidota,88.58,MAG
TARA_SAMEA2620339_METAG_CMFLFIIF,0,0,0,0,0,0,Bacteroidota,80.23,MAG
TARA_SAMEA2620339_METAG_OIJDEDKH,0,1,0,0.5,0,0.5,SAR324,79.32,MAG
TARA_SAMEA2620339_METAG_BGMJGFOJ,0,0,0,0,0,0,Gamma-SAR86,76.7,MAG
TARA_SAMEA2591084_METAG_KEAIOFMB,0,1,1,0.5,1,1,Alpha-Other,98.88,MAG
TARA_SAMEA2591084_METAG_PCHHHJGD,0,1,0,0.5,0,0.5,Alpha-Rhodobacter-LowGC,93.72,MAG
TARA_SAMEA2591084_METAG_EKBIOPJB,0,0,0,0,0,0,Alpha-Other,89.43,MAG
TARA_SAMEA2591084_METAG_AGLOMKBH,0,0,0,0,0,0,Gamma-Other,87.6,MAG
TARA_SAMEA2591084_METAG_FHAHGCGB,0,0,1,0,1,1,Alpha-Other,78.06,MAG
TARA_SAMEA2591084_METAG_HFJJKKFK,0,0,0,0,0,0,Gamma-Other,77.62,MAG
TARA_SAMEA2591084_METAG_MCNDNKFP,0,0,0,0,0,0,Gamma-SAR86,80.62,MAG
TARA_SAMEA2622545_METAG_AANPKENI,0,0,0,0,0,0,Archaea-Other,79.76,MAG
TARA_SAMEA2620021_METAG_FPHBIKKN,0,0,0,0,0,0,Marinisomatota,91.25,MAG
TARA_SAMEA2620021_METAG_GBIHLJMF,0,1,0,0.5,0,0.5,Actinobacteriota,93.56,MAG
TARA_SAMEA2620021_METAG_PCADMNKO,0,0,0,0,0,0,Chloroflexota,78.69,MAG
TARA_SAMEA2620021_METAG_NHAIJEJL,0,0,0,0,0,0,Gamma-Alteromonas,75.96,MAG
TARA_SAMEA2620021_METAG_ILPKNCGA,0,0,0,0,0,0,Marinisomatota,80.06,MAG
TARA_SAMEA2620021_METAG_POPHBOPN,0,0,0,0,0,0,Alpha-Other,80.97,MAG
TARA_SAMEA2620021_METAG_NBJLNKHI,0,0,0,0,0,0,Alpha-Other,78,MAG
TARA_SAMEA2620021_METAG_HGAFLIIK,0,0,0,0,0,0,Dadabacteria,80.57,MAG
TARA_SAMEA2620021_METAG_FAILMJMK,0,0,0,0,0,0,Alpha-Other,79.46,MAG
TARA_SAMEA2620021_METAG_FAAKBBFH,0,0,0,0,0,0,Gamma-SAR86,79.23,MAG
TARA_SAMEA2591098_METAG_ELHAFCCE,0,0,1,0,1,1,Gamma-Other,97.04,MAG
TARA_SAMEA2591098_METAG_NLMGDPCC,0,0,0,0,0,0,Actinobacteriota,90.64,MAG
TARA_SAMEA2591098_METAG_NBLJLINN,0,0,0,0,0,0,Alpha-Other,81.68,MAG
TARA_SAMEA2591098_METAG_KPFJJBGM,0,0,0,0,0,0,Alpha-Other,85.69,MAG
TARA_SAMEA2591098_METAG_EEJFIOKH,0,0,0,0,0,0,Chloroflexota,76.43,MAG
TARA_SAMEA2591098_METAG_ONMMEFFK,0,0,0,0,0,0,Marinisomatota,78.12,MAG
TARA_SAMEA2591098_METAG_FOJIJCMO,0,0,0,0,0,0,Gamma-SAR86,83.94,MAG
TARA_SAMEA2591098_METAG_NPFNAOKN,0,0,0,0,0,0,Dadabacteria,81.65,MAG
TARA_SAMEA2591098_METAG_KJMEDDBP,0,0,0,0,0,0,Chloroflexota,75.66,MAG
TARA_SAMEA2620882_METAG_IPKCKHKP,0,0,0,0,0,0,Chloroflexota,92.16,MAG
TARA_SAMEA2620882_METAG_BNMHGDEA,0,0,0,0,0,0,Marinisomatota,90.82,MAG
TARA_SAMEA2620882_METAG_OABCIMNP,0,0,1,0,1,1,Gamma-Other,93.24,MAG
TARA_SAMEA2620882_METAG_JCELMPOG,0,0,0,0,0,0,Marinisomatota,90.28,MAG
TARA_SAMEA2620882_METAG_EKGHMCEB,0,1,1,0.5,1,1,Actinobacteriota,85.35,MAG
TARA_SAMEA2620882_METAG_EKEBJOFI,0,0,0,0,0,0,Marinisomatota,84.18,MAG
TARA_SAMEA2620882_METAG_ACCKEIKJ,0,1,0,0.5,0,0.5,Gamma-Other,78.61,MAG
TARA_SAMEA2620882_METAG_FGNIEJOE,0,1,1,0.5,1,1,Actinobacteriota,77.02,MAG
TARA_SAMEA2620882_METAG_CBEFIOHO,0,0,1,0,1,1,Actinobacteriota,80.18,MAG
TARA_SAMEA2620882_METAG_GLFOFJAN,0,0,0,0,0,0,Chloroflexota,75.72,MAG
TARA_SAMEA2591074_METAG_CIBFOADC,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,76.37,MAG
TARA_SAMEA2621487_METAG_JOMANGEL,1,0,0,0.5,0,0.5,Actinobacteriota,81.94,MAG
TARA_SAMEA2621487_METAG_BGHMKNHJ,0,0,0,0,0,0,Bacteroidota,83.04,MAG
TARA_SAMEA2620194_METAG_KCIGOJEN,0,0,0,0,0,0,Verrucomicrobiota,91.3,MAG
TARA_SAMEA2620194_METAG_PFBMLOHC,0,0,0,0,0,0,Bacteroidota,77.32,MAG
TARA_SAMEA2620194_METAG_BJLGHDLJ,0,0,0,0,0,0,Gamma-SAR86,82.88,MAG
TARA_SAMEA2622673_METAG_EPCPGHPB,0,0,0,0,0,0,Marinisomatota,93.44,MAG
TARA_SAMEA2622673_METAG_IBIEALEP,0,0,0,0,0,0,Chloroflexota,89.99,MAG
TARA_SAMEA2622673_METAG_DKMPIMBP,0,0,0,0,0,0,Alpha-Other,88.04,MAG
TARA_SAMEA2622673_METAG_AGDHGJJB,0,0,1,0,1,1,Actinobacteriota,84.56,MAG
TARA_SAMEA2622673_METAG_EOOHAFPO,0,0,1,0,1,1,Gamma-Other,89.96,MAG
TARA_SAMEA2622673_METAG_KAKLFAKF,0,0,0,0,0,0,Marinisomatota,86.72,MAG
TARA_SAMEA2622673_METAG_CJIGMHLC,0,0,1,0,1,1,Actinobacteriota,81.4,MAG
TARA_SAMEA2622673_METAG_KCINIIAC,0,0,0,0,0,0,Marinisomatota,82.58,MAG
TARA_SAMEA2622673_METAG_EKLHALNE,0,0,0,0,0,0,Marinisomatota,78.75,MAG
TARA_SAMEA2622673_METAG_FJACJMLO,0,0,1,0,1,1,Actinobacteriota,77.92,MAG
TARA_SAMEA2622673_METAG_FHMBICAN,0,0,0,0,0,0,Gamma-SAR86,76.26,MAG
TARA_SAMEA2622673_METAG_AKHNKHFB,0,0,0,0,0,0,Bacteroidota,75.12,MAG
TARA_SAMEA2623919_METAG_ELAJEEBP,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,82.6,MAG
TARA_SAMEA2623919_METAG_GIFACCMC,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,82.28,MAG
TARA_SAMEA2623919_METAG_CMDEMKIK,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,83.12,MAG
TARA_SAMEA2619548_METAG_JKDPPLBC,0,0,0,0,0,0,Planctomycetota,96.55,MAG
TARA_SAMEA2619548_METAG_ANCJELAM,0,0,0,0,0,0,Marinisomatota,89.52,MAG
TARA_SAMEA2619548_METAG_HKLDOIJI,0,0,1,0,1,1,Actinobacteriota,92.26,MAG
TARA_SAMEA2619548_METAG_IPOLIDGH,0,0,0,0,0,0,Actinobacteriota,86.32,MAG
TARA_SAMEA2619548_METAG_FBIELPMF,0,1,0,0.5,0,0.5,Actinobacteriota,87.85,MAG
TARA_SAMEA2619548_METAG_NLEEGJMK,0,0,1,0,1,1,Gamma-Other,85.46,MAG
TARA_SAMEA2619548_METAG_BHMBLJNC,0,0,0,0,0,0,Alpha-Other,81.73,MAG
TARA_SAMEA2619548_METAG_JNEINPOF,0,0,0,0,0,0,Bacteroidota,75.42,MAG
TARA_SAMEA2619548_METAG_HGLBDHOO,0,0,0,0,0,0,Gamma-Other,81.67,MAG
TARA_SAMEA2619548_METAG_AGAMGOMH,1,0,0,0.5,0,0.5,Actinobacteriota,77.12,MAG
TARA_SAMEA2619548_METAG_PBNJAFDJ,0,0,0,0,0,0,Gamma-SAR86,75.63,MAG
TARA_SAMEA2619548_METAG_CEFDGKOF,0,0,0,0,0,0,Gamma-SAR86,75.34,MAG
TARA_SAMEA2621551_METAG_DMLPNCOO,0,1,1,0.5,1,1,Actinobacteriota,95.21,MAG
TARA_SAMEA2621551_METAG_INMMJGPH,0,0,0,0,0,0,Marinisomatota,91.84,MAG
TARA_SAMEA2621551_METAG_FGDPBCFM,0,0,0,0,0,0,Bacteroidota,90.89,MAG
TARA_SAMEA2621551_METAG_INDABBBF,0,0,1,0,1,1,Gamma-Other,77.97,MAG
TARA_SAMEA2621551_METAG_BLMELPME,0,0,0,0,0,0,Chloroflexota,88.48,MAG
TARA_SAMEA2621551_METAG_LJHLGKNH,0,0,0,0,0,0,Marinisomatota,84.17,MAG
TARA_SAMEA2621551_METAG_FNAEDAOL,0,0,0,0,0,0,Marinisomatota,85.14,MAG
TARA_SAMEA2621551_METAG_ODIBNCME,0,0,0,0,0,0,Marinisomatota,84.54,MAG
TARA_SAMEA2621551_METAG_ECCJNGEL,0,0,0,0,0,0,Alpha-Other,78.14,MAG
TARA_SAMEA2619840_METAG_PDGDDJFJ,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,82.26,MAG
TARA_SAMEA2621551_METAG_JBCNKCNE,0,0,1,0,1,1,Gamma-Other,82.34,MAG
TARA_SAMEA2621551_METAG_INDGPGGO,0,0,0,0,0,0,Marinisomatota,78.31,MAG
TARA_SAMEA2621551_METAG_OHJBDPKP,0,0,0,0,0,0,Bacteroidota,81.56,MAG
TARA_SAMEA2619840_METAG_HHKLFHAI,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,81.26,MAG
TARA_SAMEA2621551_METAG_ENIPPLDB,0,0,0,0,0,0,Bacteroidota,79.31,MAG
TARA_SAMEA2619840_METAG_CDPFKNGC,0,0,0,0,0,0,Archaea-Other,79.26,MAG
TARA_SAMEA2619840_METAG_DNAGMCKI,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,76.09,MAG
TARA_SAMEA2622336_METAG_PLHFDNAM,0,1,0,0.5,0,0.5,Alpha-Other,76.82,MAG
TARA_SAMEA2622336_METAG_MLHBOMEH,0,1,0,0.5,0,0.5,Alpha-Puniceispirilla,79.56,MAG
TARA_SAMEA2622336_METAG_NINLODAE,0,0,0,0,0,0,Gamma-SAR86,84.18,MAG
TARA_SAMEA2622336_METAG_AFDOBEHP,0,0,0,0,0,0,Marinisomatota,75.15,MAG
TARA_SAMEA2622336_METAG_OBKDBLKH,0,0,0,0,0,0,Bacteroidota,77.28,MAG
TARA_SAMEA2622336_METAG_BNBONIDD,0,0,0,0,0,0,Gamma-Other,76.03,MAG
TARA_SAMEA2623627_METAG_DHBMBDKD,0,0,0,0,0,0,Marinisomatota,93.55,MAG
TARA_SAMEA2623627_METAG_FKGACBLF,0,0,1,0,1,1,Actinobacteriota,91.52,MAG
TARA_SAMEA2623627_METAG_KGIGKHLA,0,0,0,0,0,0,Dadabacteria,89.86,MAG
TARA_SAMEA2623627_METAG_ALOBLLDP,0,0,0,0,0,0,Dadabacteria,89.72,MAG
TARA_SAMEA2623627_METAG_NHDAHNNM,0,0,0,0,0,0,Bacteroidota,85.48,MAG
TARA_SAMEA2623627_METAG_JBIOOEFI,0,0,0,0,0,0,Chloroflexota,85.35,MAG
TARA_SAMEA2623627_METAG_GIFJOKAA,1,1,1,1,1,1,Alpha-Rhodobacter-LowGC,87.34,MAG
TARA_SAMEA2623627_METAG_ADALMAHP,0,0,0,0,0,0,Alpha-Other,76.14,MAG
TARA_SAMEA2623627_METAG_IGAMABGL,1,1,0,1,0,1,Alpha-Rhodobacter-LowGC,85.35,MAG
TARA_SAMEA2623627_METAG_ELDLOACN,0,0,0,0,0,0,SAR324,86.18,MAG
TARA_SAMEA2623627_METAG_LELPFHFI,0,0,1,0,1,1,Gamma-Other,83.6,MAG
TARA_SAMEA2623627_METAG_LPPFPIBK,0,0,0,0,0,0,Chloroflexota,78.48,MAG
TARA_SAMEA2623627_METAG_OGELIOCO,0,0,1,0,1,1,Gamma-SAR92,76,MAG
TARA_SAMEA2623627_METAG_LCJIGEAJ,0,0,1,0,1,1,Gamma-SAR86,79.76,MAG
TARA_SAMEA2623627_METAG_ENFEJIND,1,1,0,1,0,1,Alpha-Rhodobacter-LowGC,76.87,MAG
TARA_SAMEA2623627_METAG_FIPIBJPE,0,0,0,0,0,0,Gamma-SAR86,81.56,MAG
TARA_SAMEA2623808_METAG_GCBFMMAE,0,0,0,0,0,0,Actinobacteriota,93.17,MAG
TARA_SAMEA2623808_METAG_HCDEKAPD,0,0,0,0,0,0,Actinobacteriota,90.3,MAG
TARA_SAMEA2623808_METAG_HAANABKK,0,0,0,0,0,0,Gamma-Other,78.58,MAG
TARA_SAMEA2623808_METAG_MPCKCAAI,0,0,0,0,0,0,Bacteroidota,85.64,MAG
TARA_SAMEA2623808_METAG_NFPEPGIB,0,0,0,0,0,0,Alpha-Pelagibacter,78.02,MAG
TARA_SAMEA2623808_METAG_LMGGDHME,0,0,0,0,0,0,Bacteroidota,77.34,MAG
TARA_SAMEA2623808_METAG_ILGAMHGA,0,0,0,0,0,0,Gamma-Other,80.79,MAG
TARA_SAMEA2623808_METAG_ALANFKEP,0,0,0,0,0,0,Gamma-Other,80.61,MAG
TARA_SAMEA2623808_METAG_PIBNLNPM,0,0,0,0,0,0,Gamma-Other,76.18,MAG
TARA_SAMEA4396496_METAG_COKIOMEG,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,79.2,MAG
TARA_SAMEA2620929_METAG_IHFJDGHL,0,0,0,0,0,0,Bacteroidota,86.12,MAG
TARA_SAMEA4396496_METAG_HLFLEEHM,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,77.36,MAG
TARA_SAMEA2620929_METAG_NOFAAEHE,0,0,0,0,0,0,Actinobacteriota,75.97,MAG
TARA_SAMEA2620929_METAG_NMAHDDDP,0,0,1,0,1,1,Gamma-SAR86,76.3,MAG
TARA_SAMEA2620230_METAG_DNABOCAK,0,0,0,0,0,0,Bacteroidota,94.66,MAG
TARA_SAMEA2620230_METAG_OGDODKFM,0,0,0,0,0,0,Dadabacteria,88.99,MAG
TARA_SAMEA2620230_METAG_AHKIFNKA,0,0,0,0,0,0,Bacteroidota,76.75,MAG
TARA_SAMEA2620230_METAG_FLEKPBOE,0,0,0,0,0,0,Gamma-SAR86,82.64,MAG
TARA_SAMEA2620230_METAG_CJDLKNDM,0,0,0,0,0,0,Gamma-Other,79.35,MAG
TARA_SAMEA2622119_METAG_DDKAAOLH,0,0,0,0,0,0,Verrucomicrobiota,95.86,MAG
TARA_SAMEA2622119_METAG_JDBJOIBA,0,1,0,0.5,0,0.5,Alpha-Pelagibacter,89.06,MAG
TARA_SAMEA2622119_METAG_AAKNDNBK,0,0,0,0,0,0,Bacteroidota,80.05,MAG
TARA_SAMEA2622119_METAG_LNMCJPKC,0,0,0,0,0,0,Gamma-Other,78.84,MAG
TARA_SAMEA2622796_METAG_BOADKHEC,0,0,0,0,0,0,Chloroflexota,97.32,MAG
TARA_SAMEA2622796_METAG_NAJLOALF,0,0,0,0,0,0,Marinisomatota,94.24,MAG
TARA_SAMEA2622796_METAG_CAEKOMAH,0,1,0,0.5,0,0.5,Alpha-Other,89.29,MAG
TARA_SAMEA2622796_METAG_FHGCBOIM,0,1,0,0.5,0,0.5,Actinobacteriota,91.86,MAG
TARA_SAMEA2622796_METAG_KDBKCMEK,0,0,0,0,0,0,Alpha-Other,93.72,MAG
